,key,value
625,practice time,2
626,1 process,2
627,aim understand,2
628,child learn,2
629,activity child,2
630,time space,2
631,need understanding,2
632,context 2,2
633,across time,2
634,different country,2
635,particular kind,2
636,comparing contrasting,2
637,knowledge learning,2
638,environment integrates,2
639,understanding nature,2
640,used knowledge,2
641,us quasi-experimental,2
642,analysis showed,2
643,knowledge forum,2
644,conceptual epistemic,2
645,conceptual learning,2
646,shape student,2
647,progress knowledge,2
648,view science,2
649,nature science,2
650,new method,2
651,across group,2
652,existing method,2
653,digital medium,2
654,new question,2
655,community center,2
656,learner construct,2
657,session brings,2
658,different setting,2
659,used engage,2
660,together set,2
661,ongoing discussion,2
662,engagement participation,2
663,discus student,2
664,education course,2
665,student becoming,2
666,related research,2
667,relationship construct,2
668,dialogue around,2
669,interested studying,2
670,become mathematical,2
671,address two,2
672,work address,2
673,within research,2
674,researcher interested,2
675,empirical work,2
676,symposium aim,2
677,u understand,2
678,symposium present,2
679,social activity,2
680,studying learning,2
681,science researcher,2
682,social movement,2
683,research field,2
684,concept collective,2
685,theoretical framework,2
686,engagement multiple,2
687,support systematic,2
688,research question,2
689,research dbr,2
690,research agenda,2
691,system support,2
692,theoretical construct,2
693,learning specifically,2
694,two specific,2
695,providing access,2
696,identity production,2
697,ethnographic method,2
698,analysis interview,2
699,article present,2
700,wide variety,2
701,close considering,2
702,overarching goal,2
703,informal education,2
704,present analysis,2
705,activity always,2
706,united state,2
707,seek understand,2
708,research work,2
709,social medium,2
710,learning aim,2
711,direction research,2
712,individual difference,2
713,advance understanding,2
714,technology specifically,2
715,conclude discussion,2
716,multiple context,2
717,better prepared,2
718,teacher parent,2
719,today 's,2
720,historical narrative,2
721,informal environment,2
722,context present,2
723,informal context,2
724,everyday practice,2
725,non-dominant community,2
726,embedded within,2
727,designing evaluating,2
728,multiple setting,2
729,educational video,2
730,two design,2
731,mathematics education,2
732,field trip,2
733,designed learning,2
734,school mathematics,2
735,analytical concept,2
736,attends responds,2
737,knowledge base,2
738,responsive teaching,2
739,pedagogical practice,2
740,work teacher,2
741,engagement disciplinary,2
742,study show,2
743,study use,2
744,formative feedback,2
745,within school,2
746,life four,2
747,instructional practice,2
748,foster student,2
749,practice study,2
750,learning stem,2
751,practice nrc,2
752,student authentic,2
753,amp krajcik,2
754,nrc 2011,2
755,case student,2
756,student making,2
757,classroom discussion,2
758,whole-class discussion,2
759,augmented reality,2
760,informal learning,2
761,design pattern,2
762,environment like,2
763,environment learning,2
764,field educational,2
765,learning formal,2
766,understand complex,2
767,shed light,2
768,participant create,2
769,context school,2
770,rich learning,2
771,researcher practitioner,2
772,connection across,2
773,case provide,2
774,type interaction,2
775,based student,2
776,'s work,2
777,change one,2
778,group member,2
779,modeling approach,2
780,one another,2
781,engage student,2
782,physical science,2
783,ability engage,2
784,skill study,2
785,learning describe,2
786,purpose poster,2
787,learning identity,2
788,describe process,2
789,study investigates,2
790,student present,2
791,engineering education,2
792,science content,2
793,environment student,2
794,second language,2
795,analysis data,2
796,data given,2
797,student response,2
798,depth reasoning,2
799,semi-structured interview,2
800,mathematics classroom,2
801,practice student,2
802,student need,2
803,virtual model,2
804,physical model,2
805,3d model,2
806,statistically significant,2
807,indicate student,2
808,process series,2
809,insight student,2
810,analyze student,2
811,current learning,2
812,applying educational,2
813,complex process,2
814,secondary science,2
815,data analyzed,2
816,observation student,2
817,used develop,2
818,class discussion,2
819,building community,2
820,whole class,2
821,cohort student,2
822,discus research,2
823,implication discussed,2
824,relationship identity,2
825,preliminary analysis,2
826,participation physic,2
827,learning cscl,2
828,math team,2
829,virtual math,2
830,activity theory,2
831,cscl environment,2
832,big idea,2
833,3rd grade,2
834,analysis suggests,2
835,'s ``,2
836,provide student,2
837,world '',2
838,multiple source,2
839,awareness content,2
840,however lack,2
841,prior study,2
842,investigated whether,2
843,across stem,2
844,programming language,2
845,classroom observation,2
846,learning within,2
847,observation interview,2
848,undergraduate level,2
849,practice science,2
850,urban middle,2
851,student digital,2
852,help teacher,2
853,ass student,2
854,analysis reveals,2
855,learner take,2
856,study system,2
857,student learned,2
858,allows learner,2
859,idea practice,2
860,task teacher,2
861,video case,2
862,student communication,2
863,initial finding,2
864,indicate experience,2
865,model created,2
866,impact text,2
867,use model,2
868,model used,2
869,instructional intervention,2
870,used instruction,2
871,active learning,2
872,collaboration environment,2
873,collaborative inquiry,2
874,using evidence,2
875,situated within,2
876,cognitive load,2
877,preservice teacher,2
878,real classroom,2
879,`` seeing,2
880,experience way,2
881,teacher attend,2
882,seeing '',2
883,across two,2
884,interaction teacher,2
885,affect learning,2
886,learning objective,2
887,guidance effective,2
888,video analysis,2
889,data collection,2
890,student adoption,2
891,identity work,2
892,describe novel,2
893,approach student,2
894,biology student,2
895,principle support,2
896,student explanation,2
897,teaching practice,2
898,mobile technology,2
899,medium literacy,2
900,use mobile,2
901,form learning,2
902,process however,2
903,discipline student,2
904,theory paper,2
905,many student,2
906,build upon,2
907,theoretical notion,2
908,discus instructional,2
909,within learning,2
910,engineering practice,2
911,task design,2
912,graphical representation,2
913,design classroom,2
914,research investigates,2
915,learning relation,2
916,report analysis,2
917,social practice,2
918,bodily activity,2
919,data student,2
920,student examine,2
921,related academic,2
922,research address,2
923,preparation program,2
924,method course,2
925,teacher preparation,2
926,demand task,2
927,resource planning,2
928,present preliminary,2
929,undergraduate course,2
930,course called,2
931,present case,2
932,learning theory,2
933,theory situated,2
934,situated learning,2
935,provide potential,2
936,language art,2
937,using sociocultural,2
938,effectiveness scaffolding,2
939,knowledge use,2
940,focus teacher,2
941,performance assessment,2
942,student performance,2
943,student epistemological,2
944,report finding,2
945,finding revealed,2
946,learning physic,2
947,high quality,2
948,ongoing work,2
949,experience often,2
950,improve student,2
951,learning engagement,2
952,game learning,2
953,sequence student,2
954,study engaged,2
955,group activity,2
956,however learning,2
957,close examination,2
958,theory learning,2
959,'s participation,2
960,participation within,2
961,educational material,2
962,implementation evaluation,2
963,put forth,2
964,research approach,2
965,finding point,2
966,one-to-one laptop,2
967,school 's,2
968,laptop school,2
969,constraint within,2
970,affordances constraint,2
971,technology potential,2
972,program learning,2
973,investigated student,2
974,activity designed,2
975,discourse data,2
976,cognitive engagement,2
977,target concept,2
978,`` maker,2
979,source examine,2
980,qualitative quantitative,2
981,science research,2
982,idea science,2
983,data source,2
984,workshop bring,2
985,purpose workshop,2
986,workshop structured,2
987,within social,2
988,particular focus,2
989,social group,2
990,however often,2
991,dimension learning,2
992,reasoning process,2
993,future work,2
994,open online,2
995,massive open,2
996,second iteration,2
997,online course,2
998,closely related,2
999,network learning,2
1000,group participant,2
1001,mathematical learning,2
1002,data long-term,2
1003,work discussion,2
1004,evaluation learning,2
1005,collaborative work,2
1006,learning teaching,2
1007,support participant,2
1008,science developed,2
1009,important question,2
1010,material student,2
1011,district school,2
1012,improve stem,2
1013,workshop designed,2
1014,partnership improve,2
1015,educator community,2
1016,informal educator,2
1017,leader formal,2
1018,nsf-funded workshop,2
1019,community coalition,2
1020,focal learner,2
1021,culture science,2
1022,explanation student,2
1023,context study,2
1024,half year,2
1025,study trace,2
1026,engaged scientific,2
1027,mechanistic explanation,2
1028,student productively,2
1029,explanation phenomenon,2
1030,facilitate learning,2
1031,four case,2
1032,peripheral participation,2
1033,'s community,2
1034,legitimate peripheral,2
1035,practice community,2
1036,described practice,2
1037,topic model,2
1038,analyzing implementation,2
1039,implementation data,2
1040,mathematics learning,2
1041,problem space,2
1042,investigated effect,2
1043,learn better,2
1044,cultural dimension,2
1045,social cultural,2
1046,difference study,2
1047,effect size,2
1048,large effect,2
1049,relevant topic,2
1050,pedagogy assessment,2
1051,study included,2
1052,organization practice,2
1053,data set,2
1054,student also,2
1055,practice framework,2
1056,student scientific,2
1057,framework analyze,2
1058,classroom activity,2
1059,education emphasize,2
1060,natural world,2
1061,influence student,2
1062,analyzed data,2
1063,facilitating student,2
1064,authentic disciplinary,2
1065,paper argue,2
1066,epistemic practice,2
1067,student activity,2
1068,grade 11,2
1069,immersive simulation,2
1070,effective way,2
1071,knowledge scientific,2
1072,content analysis,2
1073,finding argue,2
1074,framework called,2
1075,given finding,2
1076,student misconception,2
1077,analysis identified,2
1078,visible student,2
1079,paper describe,2
1080,driven learning,2
1081,personal connection,2
1082,study support,2
1083,interest driven,2
1084,learning space,2
1085,scientific model,2
1086,theoretical methodological,2
1087,effect collaborative,2
1088,child use,2
1089,outside school,2
1090,analysis focus,2
1091,analysis finding,2
1092,student cognitive,2
1093,student drawing,2
1094,encourages student,2
1095,enhance student,2
1096,positioned classmate,2
1097,opportunity learn,2
1098,engaging learner,2
1099,classroom teacher,2
1100,qualitative data,2
1101,organizational learning,2
1102,school physic,2
1103,student navigated,2
1104,suggest shift,2
1105,comparative analysis,2
1106,group also,2
1107,community knowledge,2
1108,group learning,2
1109,educational psychology,2
1110,activity system,2
1111,role technology,2
1112,student model-based,2
1113,water cycle,2
1114,early learner,2
1115,3rd-grade student,2
1116,student generate,2
1117,associated learning,2
1118,finding analysis,2
1119,mean support,2
1120,whether student,2
1121,dynamic gesture,2
1122,member paper,2
1123,expansive learning,2
1124,student opportunity,2
1125,student talk,2
1126,content student,2
1127,computer simulation,2
1128,use computer,2
1129,sociocultural theory,2
1130,beneficial effect,2
1131,learning inquiry,2
1132,science closely,2
1133,explanation account,2
1134,need engage,2
1135,tool support,2
1136,present evidence,2
1137,technological tool,2
1138,time study,2
1139,education research,2
1140,model-based inquiry,2
1141,planning practice,2
1142,student practice,2
1143,teacher became,2
1144,practice '',2
1145,two form,2
1146,inform instructional,2
1147,fourth grade,2
1148,class analysis,2
1149,inform teacher,2
1150,fictional character,2
1151,proposed design,2
1152,pre-service teacher,2
1153,shift focus,2
1154,model using,2
1155,suggests student,2
1156,context another,2
1157,contrast two,2
1158,subsequent argument,2
1159,higher level,2
1160,constant comparative,2
1161,development program,2
1162,study investigate,2
1163,interaction student,2
1164,teacher adopt,2
1165,model found,2
1166,engineering mathematics,2
1167,after-school program,2
1168,varying level,2
1169,group 's,2
1170,active role,2
1171,expansive framing,2
1172,significant learning,2
1173,physical world,2
1174,gutierrez amp,2
1175,el pueblo,2
1176,amp vossoughi,2
1177,social design,2
1178,vossoughi 2010,2
1179,youth non-dominant,2
1180,making tinkering,2
1181,joint activity,2
1182,pueblo mgico,2
1183,use resource,2
1184,theoretical model,2
1185,high level,2
1186,student low,2
1187,whereas student,2
1188,looking across,2
1189,situated social,2
1190,study aimed,2
1191,community learner,2
1192,termed ``,2
1193,paper delineates,2
1194,curriculum unit,2
1195,mechanistic reasoning,2
1196,learning identify,2
1197,participant learning,2
1198,'s enactment,2
1199,setting using,2
1200,related learning,2
1201,describe analyze,2
1202,address student,2
1203,scientific explanation,2
1204,formal setting,2
1205,school year,2
1206,context student,2
1207,report design-based,2
1208,representation significantly,2
1209,establish local,1
1210,1998 implementing,1
1211,knowledge reading,1
1212,unique component,1
1213,comprehension curriculum,1
1214,process involved,1
1215,coherence use,1
1216,over-arching topic,1
1217,use expanding,1
1218,project involves,1
1219,bravo explicitly,1
1220,topic enabling,1
1221,student establish,1
1222,use sequenced,1
1223,use background,1
1224,based construction-integration,1
1225,text bravo,1
1226,developing reading,1
1227,related single,1
1228,enabling student,1
1229,complex expository,1
1230,defines cognitive,1
1231,explicitly defines,1
1232,crucial unique,1
1233,bridge divide,1
1234,bravo consistent,1
1235,curriculum based,1
1236,knowledge create,1
1237,reading complex,1
1238,text coherence,1
1239,expanding prior,1
1240,standard bridge,1
1241,teaching student,1
1242,kintsch 1998,1
1243,model kintsch,1
1244,global text,1
1245,consistent common,1
1246,implementing pilot,1
1247,skilled reading,1
1248,divide grade-school,1
1249,sequenced text,1
1250,prerequisite deep,1
1251,model prerequisite,1
1252,secondary-level textbook,1
1253,curriculum bravo,1
1254,classroom curriculum,1
1255,construction-integration model,1
1256,reading teaching,1
1257,middle-school classroom,1
1258,mental model,1
1259,single over-arching,1
1260,narrative secondary-level,1
1261,learning crucial,1
1262,pilot efficacy,1
1263,grade-school narrative,1
1264,component use,1
1265,involved skilled,1
1266,text related,1
1267,create mental,1
1268,reading comprehension,1
1269,pre-post survey,1
1270,skill recognized,1
1271,exposure computer,1
1272,child little,1
1273,growth leadership,1
1274,strengthen next,1
1275,use near-peer,1
1276,perspective use,1
1277,program high,1
1278,student computer,1
1279,program designed,1
1280,position role,1
1281,prior exposure,1
1282,study csteach,1
1283,described growth,1
1284,report describes,1
1285,pathway becoming,1
1286,little prior,1
1287,csteach afterschool,1
1288,teacher also,1
1289,data show,1
1290,measurable increase,1
1291,approach study,1
1292,designing culturally,1
1293,younger student,1
1294,high school-aged,1
1295,latino/a student,1
1296,becoming computer,1
1297,information used,1
1298,paper implication,1
1299,describes result,1
1300,student project,1
1301,project data,1
1302,justice perspective,1
1303,support provide,1
1304,school child,1
1305,also benefited,1
1306,next phase,1
1307,recognized position,1
1308,get latino/a,1
1309,program described,1
1310,used strengthen,1
1311,culturally relevant,1
1312,provide information,1
1313,communication skill,1
1314,science identity,1
1315,hypothesis social,1
1316,motivating elementary,1
1317,teacher motivating,1
1318,show measurable,1
1319,survey focus,1
1320,student pathway,1
1321,mixed-methods approach,1
1322,interview observation,1
1323,assessment rubric,1
1324,phase program,1
1325,identity capability,1
1326,near-peer teacher,1
1327,leadership communication,1
1328,benefited program,1
1329,observation assessment,1
1330,rubric student,1
1331,model younger,1
1332,using mixed-methods,1
1333,employed pre-post,1
1334,capability network,1
1335,school-aged near-peer,1
1336,relevant learning,1
1337,scientist hypothesis,1
1338,conceptual evolution,1
1339,ownership specific,1
1340,integration science,1
1341,particularly powerful,1
1342,static concept,1
1343,place posit,1
1344,modern medicine,1
1345,high-tech modern,1
1346,high technology,1
1347,evolution static,1
1348,posit integration,1
1349,self ownership,1
1350,living high,1
1351,personhood need,1
1352,action research,1
1353,based ability,1
1354,domain integration,1
1355,supporting patient,1
1356,studied process,1
1357,perspective understand,1
1358,integrated patient,1
1359,manifestation course,1
1360,live uncertainty,1
1361,body personhood,1
1362,future self,1
1363,technology body,1
1364,uncertainty physician,1
1365,need take,1
1366,concept health,1
1367,demand conceptual,1
1368,specific critical,1
1369,decision physiological,1
1370,adapt self-manage,1
1371,relationship supporting,1
1372,physician perspective,1
1373,completely integrated,1
1374,physiological manifestation,1
1375,practice high-tech,1
1376,participatory action,1
1377,learning live,1
1378,critical health,1
1379,learning body,1
1380,self-manage different,1
1381,patient developing,1
1382,sense self,1
1383,live machine,1
1384,health based,1
1385,technology completely,1
1386,self technology,1
1387,body learning,1
1388,level learning,1
1389,medicine particularly,1
1390,medicine including,1
1391,process practice,1
1392,including patient,1
1393,life past,1
1394,patient perspective,1
1395,new sense,1
1396,learning living,1
1397,powerful domain,1
1398,health decision,1
1399,patient 's,1
1400,ability adapt,1
1401,integration demand,1
1402,technology modern,1
1403,project studied,1
1404,'s deictic,1
1405,positive correlation,1
1406,gaze-based indicator,1
1407,experiment 40,1
1408,study mooc,1
1409,video lecture,1
1410,perceptual following,1
1411,indicator student,1
1412,acts- conceptual,1
1413,observed significant,1
1414,discourse conducted,1
1415,deictic acts-,1
1416,correlation two,1
1417,eye-tracking study,1
1418,40 participant,1
1419,teacher discourse,1
1420,with-me-ness posttest,1
1421,defined two,1
1422,student '',1
1423,level perceptual,1
1424,following teacher,1
1425,student attention,1
1426,posttest score,1
1427,conceptual following,1
1428,`` with-me-ness,1
1429,with-me-ness defined,1
1430,result eye-tracking,1
1431,`` much,1
1432,level with-me-ness,1
1433,'' answer,1
1434,mooc video,1
1435,attention mooc,1
1436,lecture define,1
1437,perspective ``,1
1438,gaze- based,1
1439,with-me-ness '',1
1440,lecture report,1
1441,two level,1
1442,significant positive,1
1443,define gaze-,1
1444,participant observed,1
1445,propose gaze-based,1
1446,based indicator,1
1447,mooc lecture,1
1448,'' with-me-ness,1
1449,much student,1
1450,inconsistency within,1
1451,toward health,1
1452,rearranged scientific,1
1453,artifact purpose,1
1454,modified inconsistency,1
1455,change personal,1
1456,transformed text,1
1457,higher degree,1
1458,scientific fact,1
1459,may confronted,1
1460,wiki text,1
1461,finding understanding,1
1462,confronted different,1
1463,attitude toward,1
1464,sometimes even,1
1465,changing scientific,1
1466,attitude change,1
1467,finally found,1
1468,purpose knowledge,1
1469,physiotherapy student,1
1470,handle two,1
1471,implication finding,1
1472,therapy conducted,1
1473,shared digital,1
1474,quantitative qualitative,1
1475,text attitude,1
1476,within text,1
1477,digital artifact,1
1478,inconsistency inconsistency,1
1479,contribution found,1
1480,text fit,1
1481,construction may,1
1482,student rearranged,1
1483,inconsistency text,1
1484,degree text,1
1485,line attitude,1
1486,inconsistency present,1
1487,fit perspective,1
1488,student handle,1
1489,student contribution,1
1490,personal therapeutic,1
1491,fact higher,1
1492,fact learner,1
1493,within wiki,1
1494,perspective finally,1
