,key,value
410,elementary school,3
411,socially shared,3
412,exploratory study,3
413,research needed,3
414,affect student,3
415,in-depth analysis,3
416,study provides,3
417,design principle,3
418,problem-solving process,3
419,understanding student,3
420,21st century,3
421,preservice teacher,3
422,” “,3
423,three distinct,3
424,participatory design,3
425,instructional support,3
426,program support,3
427,mathematics learning,3
428,9th grade,3
429,paper focus,3
430,design approach,3
431,iterative design,3
432,know little,3
433,learning program,3
434,implication include,3
435,modeling curriculum,3
436,embodied modeling,3
437,analysis reveals,3
438,ct practice,3
439,’ prior,3
440,research shown,3
441,also discus,3
442,video recording,3
443,practice emerged,3
444,different level,3
445,view learning,3
446,new insight,3
447,teacher role,3
448,new knowledge,3
449,help student,3
450,theory building,3
451,interaction using,3
452,research show,3
453,stance toward,3
454,support development,3
455,human-centered design,3
456,situated within,3
457,student understand,3
458,comparative case,3
459,non-dominant learner,3
460,educational possibility,3
461,might support,3
462,learning using,3
463,complex system,3
464,student thinking,3
465,’ interest,3
466,study show,3
467,science student,3
468,youth ’,3
469,work toward,3
470,rich learning,3
471,pd program,3
472,brings together,3
473,in-depth qualitative,2
474,’ exploration,2
475,’ reflection,2
476,environment supported,2
477,experience b,2
478,environmental science,2
479,trajectory time,2
480,science museum,2
481,’ general,2
482,student construct,2
483,model provide,2
484,help instructor,2
485,knowledge one,2
486,promising way,2
487,student enrolled,2
488,conducted two,2
489,cscl study,2
490,collaborative interaction,2
491,used support,2
492,interaction across,2
493,human body,2
494,new understanding,2
495,within classroom,2
496,line inquiry,2
497,across social,2
498,discourse classroom,2
499,performed content,2
500,important source,2
501,epistemological belief,2
502,within larger,2
503,designed implemented,2
504,group result,2
505,challenge learning,2
506,’ epistemological,2
507,show student,2
508,design pedagogical,2
509,cscl context,2
510,identified four,2
511,race gender,2
512,strategy group,2
513,pedagogical tool,2
514,learner develop,2
515,first step,2
516,effort support,2
517,behavior associated,2
518,across two,2
519,beneficial effect,2
520,role emotion,2
521,individual ’,2
522,social interaction,2
523,collaborative problem-solving,2
524,influence group,2
525,problem-solving result,2
526,approach student,2
527,often rely,2
528,need support,2
529,teaching student,2
530,learn effectively,2
531,show learner,2
532,using two,2
533,knowledge 2,2
534,two learning,2
535,learning used,2
536,gaze behavior,2
537,learning support,2
538,different perspective,2
539,empirical research,2
540,empirical study,2
541,demonstrate student,2
542,result research,2
543,visualization tool,2
544,research proposes,2
545,tool designed,2
546,level cognitive,2
547,implication considering,2
548,research result,2
549,learning theory,2
550,based result,2
551,topic network,2
552,engagement research,2
553,tool student,2
554,preliminary study,2
555,study provide,2
556,development future,2
557,jordan henderson,2
558,supported collaborative,2
559,henderson 1995,2
560,provide overview,2
561,computer supported,2
562,paper describe,2
563,teaching assistant,2
564,contribution paper,2
565,education course,2
566,knowledge necessary,2
567,used understand,2
568,support collaboration,2
569,form learning,2
570,conceptual knowledge,2
571,learning mode,2
572,three contrasting,2
573,’ pair,2
574,examine three,2
575,implication future,2
576,applied cscl,2
577,idea improvement,2
578,poster presentation,2
579,socio-semantic network,2
580,cscl environment,2
581,analysis applied,2
582,high level,2
583,provided context,2
584,collaborative writing,2
585,data use,2
586,thus far,2
587,within student,2
588,geometric conjecture,2
589,directed action,2
590,video game,2
591,study look,2
592,one classroom,2
593,session finding,2
594,program student,2
595,suggest way,2
596,suggests student,2
597,block-based programming,2
598,limitation future,2
599,data could,2
600,student display,2
601,track student,2
602,activity however,2
603,build ’,2
604,collaboration however,2
605,generative task,2
606,interactive discussion,2
607,learner experience,2
608,course help,2
609,learning online,2
610,posthumanist perspective,2
611,kind learning,2
612,active participant,2
613,influenced student,2
614,interacted one,2
615,among student,2
616,assistant teacher,2
617,different regulatory,2
618,support group,2
619,need regulated,2
620,regulation strategy,2
621,implication design,2
622,may arise,2
623,learning tool,2
624,learning dynamic,2
625,qualitative data,2
626,method practice,2
627,education research,2
628,online modality,2
629,thinking process,2
630,future researcher,2
631,synchronous online,2
632,learning two,2
633,student positioned,2
634,new concept,2
635,transfer task,2
636,two approach,2
637,different setting,2
638,group work,2
639,outcome work,2
640,online environment,2
641,log file,2
642,study illustrates,2
643,work together,2
644,debugging process,2
645,scientific process,2
646,present contrasting,2
647,’ activity,2
648,’ perspective,2
649,classroom implementation,2
650,’ participation,2
651,empirical evidence,2
652,use digital,2
653,research priority,2
654,student three,2
655,primary school,2
656,attitude towards,2
657,discussion implication,2
658,study investigate,2
659,help learner,2
660,ar visualization,2
661,discus type,2
662,larger study,2
663,online study,2
664,approach collaborative,2
665,new possibility,2
666,classroom learning,2
667,environment must,2
668,environment support,2
669,designed learning,2
670,must support,2
671,mode learning,2
672,research area,2
673,study first,2
674,promising approach,2
675,combining two,2
676,support knowledge,2
677,writing skill,2
678,enhanced video-based,2
679,understand learning,2
680,increasingly complex,2
681,approach helping,2
682,helping student,2
683,provided opportunity,2
684,design implementation,2
685,understanding nature,2
686,opportunity discussion,2
687,online engagement,2
688,programming concept,2
689,collaboration amongst,2
690,learn science,2
691,building paper,2
692,present pilot,2
693,push student,2
694,conceptual learning,2
695,design study,2
696,year old,2
697,student finding,2
698,paper analyze,2
699,interaction around,2
700,interaction technology,2
701,lesson finding,2
702,using digital,2
703,use vr,2
704,helped teacher,2
705,spread prevention,2
706,observation teacher,2
707,’ online,2
708,report design,2
709,virtual epidemic,2
710,online experience,2
711,student better,2
712,thinking skill,2
713,teaching unit,2
714,unit student,2
715,inquiry learning,2
716,traditional online,2
717,china participated,2
718,learning promote,2
719,asynchronous discussion,2
720,online teaching,2
721,class student,2
722,specific knowledge,2
723,concept used,2
724,social study,2
725,use minecraft,2
726,domain specific,2
727,bridge gap,2
728,three group,2
729,learning school,2
730,study involving,2
731,argue teaching,2
732,student analyze,2
733,design based,2
734,approach teaching,2
735,elicit student,2
736,facilitate classroom,2
737,present example,2
738,interaction video,2
739,asynchronous online,2
740,perspective implementation,2
741,peer interaction,2
742,different learning,2
743,learning situation,2
744,supporting teacher,2
745,revealed teacher,2
746,new student,2
747,understand way,2
748,forum student,2
749,epistemic belief,2
750,amongst student,2
751,also observed,2
752,physiological measure,2
753,varying level,2
754,level scratch,2
755,teacher developing,2
756,lower higher,2
757,network within,2
758,experience support,2
759,within context,2
760,experience computing,2
761,support computing,2
762,content knowledge,2
763,learner work,2
764,take place,2
765,development course,2
766,classroom teacher,2
767,research team,2
768,report finding,2
769,training session,2
770,curriculum developed,2
771,consider student,2
772,’ diverse,2
773,curriculum student,2
774,curriculum paper,2
775,student discourse,2
776,result highlight,2
777,discourse pattern,2
778,might otherwise,2
779,positive impact,2
780,provide new,2
781,video-based learning,2
782,tool support,2
783,result discussed,2
784,learning success,2
785,implication result,2
786,assessment study,2
787,key design,2
788,analysis revealed,2
789,knowledge-building environment,2
790,student developed,2
791,student different,2
792,epistemic understanding,2
793,artifact design,2
794,analysis also,2
795,analytics information,2
796,report case,2
797,investigates student,2
798,collective inquiry,2
799,revealed student,2
800,grade 11,2
801,learning interaction,2
802,design implement,2
803,embodied learning,2
804,classroom study,2
805,study 1,2
806,unit analysis,2
807,process outcome,2
808,carefully designed,2
809,found significant,2
810,coding activity,2
811,many study,2
812,interaction impact,2
813,collaborative experience,2
814,teacher leverage,2
815,role context,2
816,classroom discourse,2
817,context classroom,2
818,deep understanding,2
819,teacher support,2
820,develop student,2
821,teacher reflection,2
822,using knowledge,2
823,trajectory explore,2
824,growing popularity,2
825,pattern student,2
826,domain study,2
827,made use,2
828,prior study,2
829,study difference,2
830,across learning,2
831,primarily computer,2
832,constant comparative,2
833,instructor present,2
834,focus group,2
835,eye tracking,2
836,provide deeper,2
837,last decade,2
838,however notion,2
839,visual attention,2
840,student frequently,2
841,challenge need,2
842,drawing theory,2
843,resource supported,2
844,pedagogical design,2
845,discussing student,2
846,student paper,2
847,work classroom,2
848,informed teacher,2
849,supported student,2
850,feedback student,2
851,task model,2
852,meet need,2
853,classroom observation,2
854,’ facilitation,2
855,educator ’,2
856,narrative design,2
857,discursive practice,2
858,education study,2
859,learning goal,2
860,future student,2
861,educator facilitate,2
862,educator experience,2
863,present result,2
864,intelligent tutoring,2
865,tutoring system,2
866,due covid-19,2
867,data revealed,2
868,student actually,2
869,assigned one,2
870,one three,2
871,understanding present,2
872,significant difference,2
873,student creating,2
874,student sensemaking,2
875,student idea,2
876,result illustrate,2
877,adapting remote,2
878,digital resource,2
879,finding remote,2
880,across country,2
881,school closed,2
882,study captured,2
883,student context,2
884,two contrasting,2
885,case teacher,2
886,’ adaptive,2
887,analysis showed,2
888,tool result,2
889,computational activity,2
890,teacher co-design,2
891,k-12 classroom,2
892,position teacher,2
893,’ success,2
894,written explanation,2
895,idea impact,2
896,natural language,2
897,processing nlp,2
898,language processing,2
899,group functioning,2
900,social relationship,2
901,curricular design,2
902,large public,2
903,sense student,2
904,paper draw,2
905,factor impacting,2
906,conceptual challenge,2
907,using grounded,2
908,coding analyze,2
909,examined student,2
910,education initiative,2
911,research community,2
912,might benefit,2
913,particular way,2
914,learning human,2
915,role learning,2
916,school work,2
917,learning pbl,2
918,emergent theme,2
919,literacy teacher,2
920,’ belief,2
921,teacher candidate,2
922,learning intervention,2
923,drawing upon,2
924,year design-based,2
925,result demonstrate,2
926,adult engage,2
927,engaged discussion,2
928,rationale design,2
929,user experience,2
930,simulation design,2
931,design feature,2
932,productive discussion,2
933,sustainable development,2
934,two type,2
935,educational data,2
936,new role,2
937,data scientist,2
938,studied professional,2
939,key participant,2
940,scientific concept,2
941,science phenomenon,2
942,shaped student,2
943,course study,2
944,critical reflection,2
945,deep learning,2
946,knowledge sharing,2
947,digital trace,2
948,finding reveal,2
949,different context,2
950,explored student,2
951,partner ’,2
952,’ need,2
953,theory learning,2
954,learning concept,2
955,teacher may,2
956,learning important,2
957,finding interview,2
958,interview indicate,2
959,google cardboard,2
960,engaged education,2
961,innovative approach,2
962,school urgent,2
963,useful facilitating,2
964,remotely school,2
965,particularly useful,2
966,urgent need,2
967,need innovative,2
968,remote high,2
969,approach keep,2
970,observational learning,2
971,closure forcing,2
972,facilitating observational,2
973,education support,2
974,learn remotely,2
975,keep student,2
976,forcing young,2
977,360-degree video,2
978,protracted school,2
979,student find,2
980,people learn,2
981,cognitive perspective,2
982,’ life,2
983,domain-specific knowledge,2
984,mechanistic explanation,2
985,different part,2
986,knowledge used,2
987,via two,2
988,knowledge student,2
989,world data,2
990,u understand,2
991,study way,2
992,people make,2
993,figured world,2
994,pandemic offer,2
995,people ’,2
996,data way,2
997,student diverse,2
998,learning classroom,2
999,analysis suggests,2
1000,audience member,2
1001,survey interview,2
1002,motivation learn,2
1003,short paper,2
1004,method case,2
1005,organized around,2
1006,software tool,2
1007,evidence mapping,2
1008,mapping environment,2
1009,evidence model,2
1010,meme software,2
1011,environment meme,2
1012,thinking art,2
1013,approach stem,2
1014,approach capture,2
1015,mixed-methods approach,2
1016,understanding computational,2
1017,contributes understanding,2
1018,’ vision,2
1019,transdisciplinary stem,2
1020,focused supporting,2
1021,dewey ’,2
1022,computational art,2
1023,experience using,2
1024,learning museum,2
1025,using agent-based,2
1026,museum paper,2
1027,evaluate impact,2
1028,multidisciplinary community,2
1029,theory design,2
1030,change practice,2
1031,research process,2
1032,team indigenous,2
1033,indigenous non-indigenous,2
1034,global pandemic,2
1035,highlight need,2
1036,” science,2
1037,learn teaching,2
1038,teacher must,2
1039,teaching practice,2
1040,understand scientific,2
1041,art museum,2
1042,term practice,2
1043,requires teacher,2
1044,developing understanding,2
1045,male student,2
1046,female student,2
1047,student developing,2
1048,understanding self-efficacy,2
1049,education data,2
1050,learning computing,2
1051,science design,2
1052,design activity,2
1053,youth learning,2
1054,co-design project,2
1055,finding indicated,2
1056,potential using,2
1057,highlight way,2
1058,narrative account,2
1059,teacher use,2
1060,partnership focused,2
1061,life science,2
1062,’ science,2
1063,design experiment,2
1064,improved student,2
1065,modeling tool,2
1066,drawing prior,2
1067,core ai,2
1068,construct understanding,2
1069,program developed,2
1070,ai concept,2
1071,prior experience,2
1072,examined whether,2
1073,science inquiry,2
1074,practice offer,2
1075,role identity,2
1076,member encouraged,2
1077,best practice,2
1078,practice engagement,2
1079,teacher family,2
1080,authentic computational,2
1081,tool help,2
1082,tool yet,2
1083,ct mathematics,2
1084,discus teacher,2
1085,teacher perceive,2
1086,ct-integrated unit,2
1087,two year,2
1088,three theme,2
1089,using social,2
1090,social design,2
1091,professional identity,2
1092,local community,2
1093,challenge student,2
1094,data student,2
1095,personal experience,2
1096,concept practice,2
1097,student implication,2
1098,experience integrate,2
1099,early childhood,2
1100,key skill,2
1101,skill learner,2
1102,” youth,2
1103,across multiple,2
1104,explore idea,2
1105,work make,2
1106,youth work,2
1107,together work,2
1108,way draw,2
1109,opportunity teacher,2
1110,work aim,2
1111,activity provide,2
1112,science standard,2
1113,generation science,2
1114,first grade,2
1115,agency within,2
1116,space student,2
1117,role student,2
1118,classroom environment,2
1119,help teacher,2
1120,goal study,2
1121,critical stem,2
1122,activity result,2
1123,methodological contribution,2
1124,play learning,2
1125,effect learning,2
1126,shift student,2
1127,active learning,2
1128,problem-based learning,2
1129,learning argumentation,2
1130,support child,2
1131,van leeuwen,2
1132,unclear whether,2
1133,’ conceptual,2
1134,order better,2
1135,analysis investigate,2
1136,prior instruction,2
1137,mechanism ps-i,2
1138,student subsequent,2
1139,solution attempt,2
1140,subsequent instruction,2
1141,generate multiple,2
1142,solving prior,2
1143,grade 7,2
1144,board game,2
1145,common knowledge,2
1146,make connection,2
1147,process student,2
1148,topic finding,2
1149,identified two,2
1150,learning address,2
1151,review identified,2
1152,access learning,2
1153,teacher identity,2
1154,theoretical perspective,2
1155,identity study,2
1156,contributes literature,2
1157,formal informal,2
1158,design narrative,2
1159,biology unit,2
1160,citizen science,2
1161,design challenge,2
1162,science researcher,2
1163,learning examine,2
1164,engagement science,2
1165,study map,2
1166,learning learning,2
1167,argumentation skill,2
1168,mechanism drive,2
1169,research provides,2
1170,al. 2017,2
1171,knowledge integration,2
1172,learning use,2
1173,framework research,2
1174,integration process,2
1175,understanding learning,2
1176,education learning,2
1177,zone proximal,2
1178,framework practical,2
1179,learning ecology,2
1180,requires student,2
1181,design participatory,2
1182,way participant,2
1183,understanding content,2
1184,connection among,2
1185,describe process,2
1186,theory practice,2
1187,team discourse,2
1188,tangible programming,2
1189,child learning,2
1190,one reason,2
1191,enhanced embodied,2
1192,student take,2
1193,mixed reality,2
1194,play role,2
1195,instructional condition,2
1196,modeling task,2
1197,two instructional,2
1198,11th grade,2
1199,used evidence,2
1200,data model,2
1201,open question,2
1202,molecular genetics,2
1203,virtual physical,2
1204,various way,2
1205,engage ct,2
1206,pedagogical opportunity,2
1207,practice study,2
1208,learner engage,2
1209,learner advance,2
1210,work focus,2
1211,practice work,2
1212,learner use,2
1213,role gesture,2
1214,understanding ct,2
1215,engagement ct,2
1216,student experienced,2
1217,research method,2
1218,condition without,2
1219,using survey,2
1220,education found,2
1221,skill also,2
1222,wake covid-19,2
1223,learning session,2
1224,learning srl,2
1225,able identify,2
1226,student interview,2
1227,class finding,2
1228,part scientific,2
1229,good model,2
1230,interview conducted,2
1231,inquiry intervention,2
1232,student epistemic,2
1233,focused student,2
1234,criterion good,2
1235,using data,2
1236,scientific model,2
1237,implication supporting,2
1238,student co-construct,2
1239,explore variation,2
1240,interview teacher,2
1241,instructional approach,2
1242,learning objective,2
1243,approach finding,2
1244,lesson learned,2
1245,analysis examine,2
1246,context consider,2
1247,parent support,2
1248,meaning making,2
1249,parent child,2
1250,present three,2
1251,design cycle,2
1252,camp middle,2
1253,disciplinary practice,2
1254,design iteration,2
1255,approach supporting,2
1256,student first,2
1257,concept student,2
1258,lack experience,2
1259,one student,2
1260,two student,2
1261,loss opportunity,2
1262,teacher analysis,2
1263,knowledge piece,2
1264,“ knowledge,2
1265,used teaching,2
1266,knowledge system,2
1267,teach data,2
1268,aesthetic judgment,2
1269,’ aesthetic,2
1270,explores secondary,2
1271,drew upon,2
1272,could used,2
1273,practical implication,2
1274,thematic analysis,2
1275,constructing knowledge,2
1276,facilitate development,2
1277,empirical data,2
1278,learning happens,2
1279,colleague ’,2
1280,development well,2
1281,collaborative practice,2
1282,’ concept,2
1283,participated program,2
1284,science technology,2
1285,practice important,2
1286,known student,2
1287,understanding epistemic,2
1288,le known,2
1289,important student,2
1290,leveraged support,2
1291,practice disciplinary,2
1292,disciplinary learning,2
1293,knowledge group,2
1294,level prior,2
1295,result showed,2
1296,took part,2
1297,offer new,2
1298,electrodermal activity,2
1299,understanding knowledge,2
1300,control condition,2
1301,analysis indicates,2
1302,online unit,2
1303,implication finding,2
1304,higher prior,2
1305,finding suggested,2
1306,video lecture,2
1307,finding regarding,2
1308,tend focus,2
1309,language choice,2
1310,integrated learning,2
1311,learning artifact,2
1312,show parent,2
1313,remote teaching,2
1314,three main,2
1315,student response,2
1316,concept however,2
1317,affordances constraint,2
1318,system study,2
1319,previous work,2
1320,similar different,2
1321,activity system,2
1322,extends previous,2
1323,created new,2
1324,part teacher,2
1325,opportunity learning,2
1326,grade-five student,2
1327,analysis word,2
1328,child engage,2
1329,student pursued,2
1330,show collective,2
1331,collective knowledge,2
1332,quantitative result,2
1333,study shed,2
1334,network show,2
1335,class china,2
1336,time qualitative,2
1337,forum discourse,2
1338,progressive knowledge,2
1339,experience finding,2
1340,’ thinking,2
1341,disease spread,2
1342,model help,2
1343,abstract concept,2
1344,analysis demonstrate,2
1345,child learn,2
1346,explores affordances,2
1347,student experimental,2
1348,agent-based model,2
1349,difference student,2
1350,often requires,2
1351,working across,2
1352,model supported,2
1353,work student,2
1354,learned implementation,2
1355,component teacher,2
1356,analysis tool,2
1357,form engagement,2
1358,teacher two,2
1359,system student,2
1360,finding qualitative,2
1361,research indicates,2
1362,learning discussed,2
1363,three elementary,2
1364,helped u,2
1365,process designing,2
1366,work seek,2
1367,’ data,2
1368,engagement critical,2
1369,gain deeper,2
1370,deeper understanding,2
1371,data reasoning,2
1372,focus teacher,2
1373,one cycle,2
1374,co-design study,2
1375,power relation,2
1376,middle-school student,2
1377,helped student,2
1378,however despite,2
1379,performance learning,2
1380,building student,2
1381,analysis interview,2
1382,cognitive responsibility,2
1383,collective cognitive,2
1384,practice lens,2
1385,math science,2
1386,paper extends,2
1387,multiple representation,2
1388,’ ct,2
1389,integrating ct,2
1390,ct integration,2
1391,k-12 student,2
1392,role pedagogical,2
1393,framework examine,2
1394,part learning,2
1395,might help,2
1396,study analyzed,2
1397,mixed-method approach,2
1398,study concludes,2
1399,study established,2
1400,result provide,2
1401,situational interest,2
1402,young student,2
1403,new mode,2
1404,promoting student,2
1405,however student,2
1406,move student,2
1407,skill knowledge,2
1408,student opportunity,2
1409,difficult many,2
1410,used representational,2
1411,multimodal representation,2
1412,representational fluency,2
1413,project focused,2
1414,learning work,2
1415,improving student,2
1416,suggest designing,2
1417,pedagogical framework,2
1418,generate new,2
1419,researcher educator,2
1420,educator learning,2
1421,engage youth,2
1422,using critical,2
1423,conceptual paper,2
1424,sense community,2
1425,known teacher,2
1426,program teacher,2
1427,method course,2
1428,teacher adapt,2
1429,way view,2
1430,study describes,2
1431,current effort,2
1432,effort science,2
1433,work argue,2
1434,identify key,2
1435,teacher familiar,2
1436,one important,2
1437,engagement coding,2
1438,agency engagement,2
1439,focus activity,2
1440,’ agency,2
1441,extend current,2
1442,design hcd,2
1443,fully explored,2
1444,discussion finding,2
1445,speaker ’,2
1446,framework study,2
1447,using qualitative,2
1448,ideology discourse,2
1449,elementary science,2
1450,student represented,2
1451,challenging task,2
1452,math teacher,2
1453,data middle,2
1454,language art,2
1455,student contribution,2
1456,practice using,2
1457,practice unpack,2
1458,design personalized,2
1459,teacher reflected,2
1460,school year,2
1461,informal science,2
1462,based ethnographic,2
1463,study address,2
1464,educational design,2
1465,meaningful learning,2
1466,opportunity meaningful,2
1467,student use,2
1468,necessary component,2
1469,action contribute,2
1470,player ’,2
1471,practice partnership,2
1472,used discussion,2
1473,classroom yet,2
1474,assessing student,2
1475,examined relation,2
1476,disciplinary engagement,2
1477,need develop,2
1478,learning investigated,2
1479,others finding,2
1480,science unit,2
1481,learning study,2
1482,people color,2
1483,work present,2
1484,woman people,2
1485,data one,2
1486,data visualization,2
1487,personally relevant,2
1488,’ teacher,2
1489,may beneficial,2
1490,relationship learning,2
1491,’ value,2
1492,needed understand,2
1493,electronic textile,2
1494,way design,2
1495,artist ’,2
1496,education little,2
1497,’ theory,2
1498,learning landscape,2
1499,’ talk,2
1500,talk type,2
1501,far transfer,2
1502,study compare,2
1503,design element,2
1504,social emotional,2
1505,family community,2
