,key,value
121,designed support,2
122,'s experience,2
123,report design,2
124,theory learning,2
125,study based,2
126,paper describe,2
127,problem space,2
128,paper draw,2
129,design learning,2
130,on-line community,2
131,knowledge shared,2
132,learner benefit,2
133,learning resource,2
134,digital library,2
135,make effective,2
136,may help,2
137,support system,2
138,performance support,2
139,effective use,2
140,collaboration school,2
141,educational change,2
142,case study,2
143,result study,2
144,school result,2
145,study conducted,2
146,virtual world,2
147,system could,2
148,learning emphasizes,2
149,learning process,2
150,interaction within,2
151,system provides,2
152,based analysis,2
153,cooperative learning,2
154,student collaboration,2
155,use technology,2
156,theoretical perspective,2
157,group individual,2
158,discus design,2
159,provided teacher,2
160,teacher training,2
161,teacher professional,2
162,threaded discussion,2
163,technology use,2
164,virtual community,2
165,meet need,2
166,visualization software,2
167,context paper,2
168,teacher student,2
169,study involved,2
170,working towards,2
171,different form,2
172,teaching learning,2
173,number software,2
174,mediated communication,2
175,web-based syllabus,1
176,description significant,1
177,experience multiple,1
178,2000 captured,1
179,class activity,1
180,assignment description,1
181,study create,1
182,asynchronous collaboration,1
183,context b,1
184,class lecture,1
185,tech capturing,1
186,'s whiteboard,1
187,mean treating,1
188,lecture persistent,1
189,anchored class,1
190,classroom 2000,1
191,whole class,1
192,note connecting,1
193,later comment,1
194,capturing classroom,1
195,create collaborative,1
196,medium content,1
197,comment collaborative,1
198,connecting collaboration,1
199,realizing capturing,1
200,often decontextualized,1
201,2000 project,1
202,collaboration environment,1
203,describes pilot,1
204,captured classroom,1
205,mechanism connecting,1
206,space provide,1
207,collaborative discussion,1
208,still face-to-face,1
209,syllabus assignment,1
210,face-to-face whole,1
211,presenter 's,1
212,collaborative environment,1
213,class still,1
214,class context,1
215,medium later,1
216,learning medium,1
217,activity persistent,1
218,medium audio,1
219,capturing discussion,1
220,slide presenter,1
221,'s slide,1
222,digital medium,1
223,extension paper,1
224,environment typically,1
225,whiteboard marking,1
226,treating class,1
227,mechanism asynchronous,1
228,medium realizing,1
229,discussion classroom,1
230,captured lecture,1
231,typically provide,1
232,collaboration digital,1
233,context class,1
234,significant learning,1
235,space anchored,1
236,anchored captured,1
237,classroom experience,1
238,collaborative extension,1
239,project georgia,1
240,multiple medium,1
241,student note,1
242,anchored collaboration,1
243,discussion space,1
244,discussion often,1
245,persistent learning,1
246,marking student,1
247,sense anchored,1
248,georgia tech,1
249,provide medium,1
250,discussion valuable,1
251,lecture discussion,1
252,video presenter,1
253,content web-based,1
254,provide mechanism,1
255,situation make,1
256,b mean,1
257,persistent collaboration,1
258,collaboration anchored,1
259,environment provide,1
260,connecting classroom,1
261,decontextualized situation,1
262,collaboration space,1
263,valuable discussion,1
264,learner incrementally,1
265,'' ``,1
266,frame solve,1
267,seen major,1
268,concept many,1
269,problem ranging,1
270,informed participation,1
271,advance new,1
272,access existing,1
273,actively solution,1
274,knowledge often,1
275,ignorance '',1
276,major advance,1
277,problem contribute,1
278,design software,1
279,power ``,1
280,acquire ownership,1
281,problem exist,1
282,technological innovation,1
283,approach focus,1
284,medium limiting,1
285,perspective access,1
286,one major,1
287,opportunity resource,1
288,many year,1
289,incrementally acquire,1
290,ranging urban,1
291,medium deliver,1
292,new medium,1
293,claim one,1
294,creates support,1
295,fundamental claim,1
296,provide opportunity,1
297,existing information,1
298,solving exploiting,1
299,exploiting power,1
300,grounded informed,1
301,social debate,1
302,better access,1
303,deliver predigested,1
304,many social,1
305,information knowledge,1
306,empowerment allowing,1
307,participation empowerment,1
308,role new,1
309,studied many,1
310,breakdown '',1
311,paper based,1
312,symmetry ignorance,1
313,culture approach,1
314,design studied,1
315,individual provide,1
316,graphic design,1
317,provide primarily,1
318,`` breakdown,1
319,consumer '',1
320,leading ``,1
321,activity grounded,1
322,support lifelong,1
323,innovation limited,1
324,information individual,1
325,limiting concept,1
326,`` symmetry,1
327,evolved process,1
328,design graphic,1
329,ownership problem,1
330,'' perspective,1
331,based fundamental,1
332,debate discussion,1
333,process solving,1
334,`` consumer,1
335,understand frame,1
336,major role,1
337,knowledge understand,1
338,constructed evolved,1
339,often seen,1
340,exist constructed,1
341,access leading,1
342,allowing learner,1
343,limited provide,1
344,contribute actively,1
345,primarily better,1
346,social technological,1
347,year knowledge,1
348,focus creates,1
349,urban design,1
350,'' culture,1
351,resource social,1
352,predigested information,1
353,design problem,1
354,group session,1
355,dpbl project,1
356,face-to-face ftf,1
357,piloted distributed,1
358,used curriculum,1
359,dpbl group,1
360,1999 support,1
361,problem-based learning,1
362,project spring,1
363,curriculum pilot,1
364,learning dpbl,1
365,augmented dpbl,1
366,pilot included,1
367,group participated,1
368,participated distributed,1
369,pbl method,1
370,included face-to-face,1
371,school medicine,1
372,distributed site,1
373,distributed problem-based,1
374,spring 1999,1
375,support authentic,1
376,method used,1
377,authentic pbl,1
378,siu school,1
379,medicine piloted,1
380,tutor group,1
381,ftf tutor,1
382,session augmented,1
383,student aware,1
384,different role,1
385,goal study,1
386,difference relation,1
387,sixty-two fourth,1
388,design project,1
389,level experience,1
390,learning design,1
391,expertise design,1
392,10-week learning,1
393,often meta-design,1
394,project different,1
395,end sixty-two,1
396,knowledge interaction,1
397,participation 10-week,1
398,collaborative interaction,1
399,collaborate computer-based,1
400,designer response,1
401,emerge goal,1
402,variation affect,1
403,often emerge,1
404,also skill,1
405,response classified,1
406,skill planning,1
407,expertise collaborate,1
408,asked identify,1
409,skill contributed,1
410,difference also,1
411,project monitoring,1
412,via emergent,1
413,study determine,1
414,following participation,1
415,like programming,1
416,aware variation,1
417,interviewed following,1
418,inexperienced designer,1
419,programming interviewed,1
420,also aware,1
421,emergent coding,1
422,level expertise,1
423,visible skill,1
424,meta-design skill,1
425,coding scheme,1
426,interaction difference,1
427,design programming,1
428,student different,1
429,scheme result,1
430,fifth-grade designer,1
431,project student,1
432,affect collaborative,1
433,student cited,1
434,cited knowledge,1
435,interaction student,1
436,skill also,1
437,skill like,1
438,contributed collaborative,1
439,knowledge skill,1
440,design aware,1
441,role experienced,1
442,designer often,1
443,aware difference,1
444,different level,1
445,varying level,1
446,designer varying,1
447,experienced inexperienced,1
448,determine student,1
449,result showed,1
450,toward end,1
451,student asked,1
452,planning project,1
453,requisite skill,1
454,programming often,1
455,computer-based design,1
456,interaction toward,1
457,skill learning,1
458,fourth fifth-grade,1
459,relation visible,1
460,difference requisite,1
461,difference experienced,1
462,classified via,1
463,experience knowledge,1
464,project collaboration,1
465,approximately 1000,1
466,grade teacher,1
467,classroom visit,1
468,partial funding,1
469,education isbe,1
470,isbe partial,1
471,student eight,1
472,regional technology,1
473,goal selected,1
474,80 active,1
475,funding support,1
476,ahas illinois,1
477,project teacher,1
478,beyond project,1
479,north central,1
480,classroom selected,1
481,isbe ongoing,1
482,energy system,1
483,indicate actual,1
484,in-service dissemination,1
485,dissemination project,1
486,actual cost,1
487,modeling task,1
488,center ncrtec,1
489,s high,1
490,within school,1
491,academic standard,1
492,system within,1
493,project included,1
494,survey observation,1
495,achieve math,1
496,school throughout,1
497,70 teacher,1
498,participating project,1
499,classroom approximately,1
500,million isbe,1
501,visit indicate,1
502,mobility high,1
503,national computational,1
504,modeling energy,1
505,225 per,1
506,high academic,1
507,use modeling,1
508,educational goal,1
509,ncrtec participating,1
510,project provides,1
511,provided ncrtec,1
512,state board,1
513,teacher survey,1
514,educational center,1
515,enrollment project,1
516,student participating,1
517,computational science,1
518,special education,1
519,participating school,1
520,development program,1
521,also provided,1
522,computer pedagogy,1
523,model building,1
524,board education,1
525,central regional,1
526,education enrollment,1
527,continue using,1
528,building educational,1
529,wiring 225,1
530,ncsa north,1
531,indicate 80,1
532,selected achieve,1
533,among national,1
534,cost including,1
535,three private,1
536,student modeling,1
537,including new,1
538,end ahas,1
539,classroom new,1
540,ongoing in-service,1
541,technology model,1
542,illinois state,1
543,alliance ncsa,1
544,project provided,1
545,task project,1
546,thirty-eight sixth,1
547,computer wiring,1
548,interpretation result,1
549,high mobility,1
550,standard data,1
551,teacher report,1
552,eight public,1
553,selected low,1
554,school 70,1
555,included thirty-eight,1
556,using modeling,1
557,low s,1
558,software beyond,1
559,engaged-learning professional,1
560,support also,1
561,illinois classroom,1
562,technology educational,1
563,funding 0.25,1
564,throughout illinois,1
565,achieving high,1
566,project end,1
567,sixth grade,1
568,per student,1
569,observation classroom,1
570,active use,1
571,0.25 million,1
572,representation interpretation,1
573,district funding,1
574,project ahas,1
575,provided classroom,1
576,high special,1
577,science alliance,1
578,math standard,1
579,provides engaged-learning,1
580,standard project,1
581,private school,1
582,pedagogy technology,1
583,report continue,1
584,software student,1
585,collection representation,1
586,program sixth,1
587,district three,1
588,new computer,1
589,ahas project,1
590,strength weakness,1
591,work achieve,1
592,innovation focusing,1
593,activity provides,1
594,goal examine,1
595,instructional goal,1
596,idea provide,1
597,paper develop,1
598,student framework,1
599,encouraging student,1
600,learning linking,1
601,social technical,1
602,show social,1
603,integration making,1
604,house design,1
605,integration perspective,1
606,student specializing,1
607,provide evidence,1
608,lead improved,1
609,considering alternative,1
610,curriculum student,1
611,strategy designing,1
612,context connecting,1
613,design desert,1
614,improved design,1
615,connecting instructional,1
616,designing assessing,1
617,finally show,1
618,knowledge integration,1
619,student design,1
620,area share,1
621,seek encourage,1
622,integration finally,1
623,environment knowledge,1
624,assumption expanded,1
625,instructional approach,1
626,desert house,1
627,support work,1
628,repertoire model,1
629,assessing collaborative,1
630,develop strategy,1
631,technical innovation,1
632,alternative selecting,1
633,identify strength,1
634,eighth-grade science,1
635,house house,1
636,associated collaborative,1
637,student iteratively,1
638,refine idea,1
639,approach used,1
640,different area,1
641,idea contributes,1
642,visible student,1
643,common goal,1
644,weakness associated,1
645,linking instructional,1
646,two assumption,1
647,iteratively refine,1
648,alternative lead,1
649,evidence considering,1
650,encourage knowledge,1
651,contributes knowledge,1
652,framework organizing,1
653,goal technical,1
654,organizing alternative,1
655,making thinking,1
656,design student,1
657,selecting provide,1
658,show cognitive,1
659,thinking visible,1
660,used eighth-grade,1
661,feedback show,1
662,integration first,1
663,share idea,1
664,first provide,1
665,focusing student,1
666,model contributes,1
667,examine two,1
668,expanded repertoire,1
669,cognitive goal,1
670,achieve common,1
671,evidence encouraging,1
672,specializing different,1
673,provide feedback,1
674,provides context,1
675,innovation seek,1
676,goal pursued,1
677,pursued social,1
678,perspective identify,1
679,utterance thereby,1
680,task graphical,1
681,probabilty piece,1
682,show whiteboard,1
683,disagreed upon,1
684,misundersis misunderstood,1
685,facilitate grounding,1
686,whiteboard building,1
687,solution hypothesis,1
688,environment enriched,1
689,20 pair,1
690,long remains,1
691,pair solving,1
692,whiteboard used,1
693,tool distributed,1
694,empirical study,1
695,long information,1
696,role shared,1
697,medium matching,1
698,displayed persistency,1
699,grounding process,1
700,information displayed,1
701,solving enigma,1
702,thatn fact,1
703,piece infornmation,1
704,process i.e,1
705,communication tool,1
706,valid grounding,1
707,le exploited,1
708,shared solution,1
709,mud environment,1
710,persistency display,1
711,would facilitate,1
712,subject selected,1
713,feature whiteboard,1
714,grounding behaviour,1
715,take account,1
716,distributed regulation,1
717,one utterance,1
718,tool would,1
719,used le,1
720,information long,1
721,exploited thatn,1
722,display long,1
723,task solution,1
724,matching persistency,1
725,i.e mutual,1
726,concept conversation,1
727,understanding one,1
728,piece information,1
729,study 20,1
730,infornmation misundersis,1
731,displayed whiteboard,1
732,account probability,1
733,probability piece,1
734,persistency information,1
735,enriched whiteboard,1
736,regulation task,1
737,graphical feature,1
738,solution conducted,1
739,understanding task,1
740,whiteboard persistent,1
741,mutual understanding,1
742,fact information,1
743,enigma mud,1
744,conversation tool,1
745,disambiguate difficult,1
746,selected communication,1
747,communication medium,1
748,also take,1
749,whiteboard result,1
750,building shared,1
751,hypothesis graphical,1
752,difficult concept,1
753,conducted empirical,1
754,behaviour also,1
755,shared whiteboard,1
756,misunderstood disagreed,1
757,shared understanding,1
758,whiteboard le,1
759,information probabilty,1
760,remains valid,1
761,thereby construction,1
762,used disambiguate,1
763,graphical communication,1
764,le used,1
765,result show,1
766,persistent subject,1
767,knowledge acquisition,1
768,e.g jean,1
769,lave etienne,1
770,etienne wenger,1
771,1991 work,1
772,research however,1
773,wenger 1991,1
774,social participation,1
775,educational process,1
776,acquisition rather,1
777,process socialization,1
778,idea educational,1
779,learning often,1
780,shared formation,1
781,broadly holistic,1
782,jean lave,1
783,learning social,1
784,concept concerning,1
785,approach computer,1
786,several aspect,1
787,holistic process,1
788,however indicate,1
789,learning case,1
790,often interpreted,1
791,concerning shared,1
792,aspect learning,1
793,socialization e.g,1
794,socialization several,1
795,interpreted restricted,1
796,need consider,1
797,process process,1
798,educational approach,1
799,consider idea,1
800,restricted concept,1
801,process shared,1
802,formation socialization,1
803,rather broadly,1
804,case research,1
805,work concept,1
806,indicate need,1
807,perception understanding,1
808,mean overcome,1
809,chemistry however,1
810,however model,1
811,symbol well,1
812,solving problem,1
813,difficulty many,1
814,nature matter,1
815,structure essential,1
816,student computerized,1
817,many chemistry,1
818,organic chemistry,1
819,model perception,1
820,chemistry student,1
821,-based collaborative,1
822,matter spatial,1
823,environment shown,1
824,particulate nature,1
825,learning difficulty,1
826,understanding spatial,1
827,computerized molecular,1
828,effective mean,1
829,spatial structure,1
830,difficulty chemistry,1
831,skill student,1
832,structure organic,1
833,organic molecule,1
834,interpretation symbol,1
835,student need,1
836,modeling cmm,1
837,well understanding,1
838,understanding particulate,1
839,essential skill,1
840,problem organic,1
841,need solving,1
842,certain learning,1
843,cmm -based,1
844,molecule source,1
845,source difficulty,1
846,overcome certain,1
847,shown effective,1
848,story relevant,1
849,learn history,1
850,experience however,1
851,lesson learned,1
852,help examine,1
853,believe computing,1
854,computing technology,1
855,result two,1
856,future direction,1
857,history engaging,1
858,learned cscl,1
859,sharing story,1
860,examine role,1
861,history project,1
862,implementation presented,1
863,technology help,1
864,kid elder,1
865,presented along,1
866,oral history,1
867,role existing,1
868,project provide,1
869,story present,1
870,allowing kid,1
871,effort undertake,1
872,engaging elder,1
873,historical story,1
874,elder sharing,1
875,technology allowing,1
876,two pilot,1
877,large amount,1
878,share historical,1
879,classroom implementation,1
880,require large,1
881,along future,1
882,kind project,1
883,study lesson,1
884,undertake believe,1
885,existing technology,1
886,however kind,1
887,provide way,1
888,project require,1
889,cscl system,1
890,student learn,1
891,way student,1
892,amount effort,1
893,elder share,1
894,based understanding,1
895,mediated social,1
896,line consideration,1
897,awareness highly,1
898,3d application,1
899,cscw computer,1
900,artefact various,1
901,task workspace,1
902,supported co-operative,1
903,research cscl,1
904,recent research,1
905,issue line,1
906,highly situated,1
907,construction issue,1
908,form awareness,1
909,workspace awareness,1
910,situated respect,1
911,interactive 3d,1
912,interaction artefact,1
913,argue effect,1
914,respect collaborative,1
915,cscl computer,1
916,learning cscw,1
917,information computer,1
918,work provided,1
919,insight various,1
920,awareness information,1
921,design distributed,1
922,consideration illustrated,1
923,form information,1
924,provided insight,1
925,effect task,1
926,distributed interactive,1
927,co-operative work,1
928,illustrated example,1
929,technology argue,1
930,example gathered,1
931,distributed environment,1
932,enable collaboration,1
933,gathered design,1
934,learning mediated,1
935,supported enable,1
936,cross-disciplinary learning,1
937,state island,1
938,study present,1
939,environment assessment,1
940,collaborative geographically,1
941,environment student,1
942,four-tiered classification,1
943,four tier,1
944,distributed team,1
945,appreciation understanding,1
946,pose new,1
947,knowledge discipline-centric,1
948,programmatic change,1
949,present new,1
950,team study,1
951,assessment track,1
952,teamwork information,1
953,study focus,1
954,multidisciplinary teamwork,1
955,tier island,1
956,environment pose,1
957,age learning,1
958,multidisciplinary collaborative,1
959,assessment methodology,1
960,metric proposes,1
961,situative learning,1
962,multidisciplinary geographically,1
963,evolution cross-disciplinary,1
964,designed measure,1
965,discipline metric,1
966,methodology data,1
967,learning based,1
968,assessment learning,1
969,island knowledge,1
970,longitudinal assessment,1
971,theory four,1
972,learning journey,1
973,focus assessment,1
974,information age,1
975,collaborate multidisciplinary,1
976,program lead,1
977,discus preliminary,1
978,metric based,1
979,lead paper,1
980,present study,1
981,education program,1
982,awareness appreciation,1
983,discipline-centric state,1
984,based longitudinal,1
985,student evolution,1
986,classification designed,1
987,additional metric,1
988,cognitive situative,1
989,metric cross-disciplinary,1
990,goal language,1
991,new metric,1
992,describes multidisciplinary,1
993,distributed teamwork,1
994,state understanding,1
995,understanding additional,1
996,based perspective,1
997,challenge paper,1
998,track programmatic,1
999,knowledge awareness,1
1000,teamwork learning,1
1001,cross-disciplinary education,1
1002,representation discipline,1
1003,geographically distributed,1
1004,understanding goal,1
1005,journey state,1
1006,collection analysis,1
1007,language representation,1
1008,proposes four-tiered,1
1009,change cross-disciplinary,1
1010,assessment challenge,1
1011,analysis discus,1
1012,new assessment,1
1013,perspective cognitive,1
1014,measure student,1
1015,online dance,1
1016,task negative,1
1017,simon fraser,1
1018,downloading/uploading time,1
1019,exchange also,1
1020,foster creativity,1
1021,aesthetic issue,1
1022,related student,1
1023,interview questionnaire,1
1024,required student,1
1025,established conception,1
1026,pedagogy aesthetic,1
1027,software give,1
1028,environment functioned,1
1029,online lohn,1
1030,transcript analysis,1
1031,student particular,1
1032,cross-disciplinary collaboration,1
1033,creativity analyzed,1
1034,student free,1
1035,dance course,1
1036,collaborative life,1
1037,work course,1
1038,university course,1
1039,art faculty,1
1040,contemporary art,1
1041,analysis showed,1
1042,helped dance,1
1043,collaborative work,1
1044,student-centered collaboration,1
1045,insight creativity,1
1046,examines cross-disciplinary,1
1047,may foster,1
1048,transcript interview,1
1049,science allowed,1
1050,dance pedagogy,1
1051,assignment task,1
1052,education sfu,1
1053,create unique,1
1054,form assignment,1
1055,faculty applied,1
1056,conference transcript,1
1057,functioned well,1
1058,questionnaire transcript,1
1059,others investigate,1
1060,message exchange,1
1061,course delivered,1
1062,using life,1
1063,majority student,1
1064,art simon,1
1065,collaborated message,1
1066,allowed cross-disciplinary,1
1067,animation using,1
1068,sfu student,1
1069,school contemporary,1
1070,unique human,1
1071,collaboration mostly,1
1072,creativity using,1
1073,negative collaborative,1
1074,software problem,1
1075,faculty art,1
1076,well mean,1
1077,lohn lab,1
1078,free established,1
1079,interviewed supported,1
1080,supported online,1
1081,centre distance,1
1082,also revealed,1
1083,collaborative assignment,1
1084,lab centre,1
1085,life form,1
1086,course school,1
1087,student contributed,1
1088,actively collaborated,1
1089,student create,1
1090,form non-dance,1
1091,problem downloading/uploading,1
1092,issue hindered,1
1093,collaborative task,1
1094,preference software,1
1095,applied science,1
1096,task required,1
1097,hindered collaboration,1
1098,give aesthetic,1
1099,contributed helped,1
1100,time majority,1
1101,entirely online,1
1102,analyzed conference,1
1103,figure animation,1
1104,delivered entirely,1
1105,fraser university,1
1106,3-d human,1
1107,collaboration insight,1
1108,dance student,1
1109,aesthetic critique,1
1110,mean promoting,1
1111,particular preference,1
1112,human figure,1
1113,course task,1
1114,revealed environment,1
1115,non-dance student,1
1116,conception dance,1
1117,work others,1
1118,collaboration online,1
1119,animation software,1
1120,form 3-d,1
1121,promoting student-centered,1
1122,mostly related,1
1123,online collaborative,1
1124,student interviewed,1
1125,task may,1
1126,critique work,1
1127,cross-disciplinary collaborative,1
1128,investigate online,1
1129,throughout interaction,1
1130,educational activity,1
1131,community context,1
1132,relationship role,1
1133,student mentor,1
1134,context discus,1
1135,discus student,1
1136,played throughout,1
1137,describe integration,1
1138,role technology,1
1139,expectation ongoing,1
1140,collaboration technology,1
1141,integration multiple,1
1142,support educational,1
1143,multiple computer-mediated,1
1144,activity mentoring,1
1145,ongoing relationship,1
1146,mentoring local,1
1147,mentor expectation,1
1148,assumption activity,1
1149,progress paper,1
1150,activity mediated,1
1151,first established,1
1152,classroom argue,1
1153,lack progress,1
1154,acd model,1
1155,level conceptual,1
1156,basic participation,1
1157,activity must,1
1158,conceptual understanding,1
1159,existing computer-mediated,1
1160,understanding first,1
1161,design computer,1
1162,environment suggests,1
1163,number interdependent,1
1164,lead design,1
1165,behind lead,1
1166,theoretical underpinnings,1
1167,environment probability,1
1168,fit change,1
1169,tool activity,1
1170,design acd,1
1171,profound impact,1
1172,acd perspective,1
1173,theory lie,1
1174,centered design,1
1175,must conceptualized,1
1176,conceptualized number,1
1177,participation structure,1
1178,interdependent level,1
1179,yet profound,1
1180,probability inquiry,1
1181,critique existing,1
1182,given proven,1
1183,computer-mediated learning,1
1184,lie behind,1
1185,based following,1
1186,practice predicted,1
1187,potential computer-mediated,1
1188,account lack,1
1189,inquiry environment,1
1190,predicted given,1
1191,existing learning,1
1192,underpinnings many,1
1193,impact classroom,1
1194,change basic,1
1195,structure classroom,1
1196,computer-mediated instruction,1
1197,model design,1
1198,instruction account,1
1199,computer yet,1
1200,explores theoretical,1
1201,argue instead,1
1202,established socially,1
1203,proven potential,1
1204,following assumption,1
1205,design fit,1
1206,cultural tool,1
1207,instead activity,1
1208,socially critique,1
1209,suggests learning,1
1210,mediated cultural,1
1211,activity centered,1
1212,environment acd,1
1213,mit 's,1
1214,ability apply,1
1215,focus technology,1
1216,engineering management,1
1217,organizational learning,1
1218,program paper,1
1219,far finding,1
1220,adapt distance,1
1221,degree program,1
1222,sdm program,1
1223,author collected,1
1224,learning workplace,1
1225,amp management,1
1226,education master,1
1227,student ability,1
1228,management industry,1
1229,apply learning,1
1230,learning setting,1
1231,'s degree,1
1232,'s system,1
1233,variety data,1
1234,design amp,1
1235,sdm distance,1
1236,data sdm,1
1237,management program,1
1238,industry employee,1
1239,collected variety,1
1240,workplace difficulty,1
1241,employee hope,1
1242,finding focus,1
1243,faculty adapt,1
1244,discus result,1
1245,hope overcome,1
1246,overcome typical,1
1247,learning author,1
1248,barrier organizational,1
1249,master 's,1
1250,difficulty student,1
1251,used distance,1
1252,typical barrier,1
1253,program sdm,1
1254,program engineering,1
1255,result far,1
1256,role model,1
1257,value paper,1
1258,design help,1
1259,conflicting element,1
1260,understand affect,1
1261,engages young,1
1262,support 1,1
1263,element value,1
1264,building artifact,1
1265,environment purposefully,1
1266,value based,1
1267,community value,1
1268,city different,1
1269,purposefully design,1
1270,test support,1
1271,user 3,1
1272,individual community,1
1273,constructed individual,1
1274,people building,1
1275,attitude put,1
1276,artifact representation,1
1277,put test,1
1278,zora narrative-based,1
1279,graphical multi-user,1
1280,value attitude,1
1281,experience young,1
1282,dynamically constructed,1
1283,describes theoretical,1
1284,people used,1
1285,multi-user environment,1
1286,2 communication,1
1287,framework conceives,1
1288,personal community,1
1289,value hands-on,1
1290,identity dynamically,1
1291,learn identity,1
1292,identity value,1
1293,narrative-based graphical,1
1294,model personal,1
1295,virtual city,1
1296,3 introspection,1
1297,creating community,1
1298,self creating,1
1299,interactive character,1
1300,object interactive,1
1301,principle presented,1
1302,hands-on constructionist,1
1303,zora engages,1
1304,young people,1
1305,putting together,1
1306,community zora,1
1307,actively constructed,1
1308,constructionist way,1
1309,affect way,1
1310,1 creation,1
1311,presented well,1
1312,together diverse,1
1313,conceives identity,1
1314,people understand,1
1315,zora 's,1
1316,character 2,1
1317,way identity,1
1318,communication user,1
1319,'s design,1
1320,zora learn,1
1321,creation virtual,1
1322,representation complex,1
1323,based framework,1
1324,diverse conflicting,1
1325,space object,1
1326,introspection role,1
1327,value actively,1
1328,complex self,1
1329,help people,1
1330,used zora,1
1331,different space,1
1332,constructed putting,1
1333,pilot experience,1
1334,well preliminary,1
1335,framework zora,1
1336,cps collaborative,1
1337,environment offer,1
1338,creative problem-solving,1
1339,path-finding never,1
1340,enable u,1
1341,keep record,1
1342,could tested,1
1343,never cps,1
1344,u test,1
1345,distributed computational,1
1346,collaborative problem-,1
1347,problem-solving could,1
1348,track creative,1
1349,offer petri,1
1350,problem- solving,1
1351,solving environment,1
1352,computational cps,1
1353,dish keep,1
1354,dynamic creative,1
1355,cps enable,1
1356,hypothesis dynamic,1
1357,record track,1
1358,creative path-finding,1
1359,petri dish,1
1360,tool leverage,1
1361,many challenge,1
1362,achieving integration,1
1363,motivating student,1
1364,achieving teacher,1
1365,achieving vision,1
1366,activity whose,1
1367,leverage particular,1
1368,effort many,1
1369,community developed,1
1370,teacher create,1
1371,challenge face,1
1372,participate knowledge-building,1
1373,teacher buy-in,1
1374,learning potential,1
1375,across curricular,1
1376,curricular boundary,1
1377,student attempting,1
1378,two critical,1
1379,face achieving,1
1380,critical achieving,1
1381,flexibility inspiring,1
1382,potential driving,1
1383,reform effort,1
1384,tool whose,1
1385,whose flexibility,1
1386,exciting new,1
1387,vision two,1
1388,whose persistence,1
1389,enticement student,1
1390,particular kind,1
1391,reform goal,1
1392,create exciting,1
1393,kind educational,1
1394,goal achieving,1
1395,new cscl,1
1396,persistence enticement,1
1397,inspiring good,1
1398,driving educational,1
1399,attempting use,1
1400,good teacher,1
1401,integration across,1
1402,use tool,1
1403,buy-in motivating,1
1404,developed new,1
1405,including size,1
1406,use medium,1
1407,`` typical,1
1408,used relation,1
1409,class often,1
1410,interacting much,1
1411,interaction exchange,1
1412,learner share,1
1413,class including,1
1414,network frequency,1
1415,member explore,1
1416,frequency exchange,1
1417,communicate class,1
1418,problem cooperatively,1
1419,medium exchange,1
1420,belonging class,1
1421,medium used,1
1422,intra-class interaction,1
1423,information advice,1
1424,among member,1
1425,network class,1
1426,size network,1
1427,preliminary evaluation,1
1428,gathered exchange,1
1429,'' student,1
1430,class use,1
1431,result present,1
1432,relation student,1
1433,difficult know,1
1434,class work,1
1435,interaction social,1
1436,exchange information,1
1437,experience solve,1
1438,know extent,1
1439,sense belonging,1
1440,four distance,1
1441,advice class,1
1442,computer-supported distance,1
1443,explore intra-class,1
1444,exchange result,1
1445,network data,1
1446,typical '',1
1447,'s network,1
1448,student sense,1
