,key,value
462,secondary education,1
463,enabling collaborative,1
464,theme actual,1
465,characterise collaborative,1
466,research result,1
467,concludes presenting,1
468,cognitive psychology,1
469,cognitive meta-cognitive,1
470,intended help,1
471,amp secondary,1
472,tool function,1
473,integrated primary,1
474,well collaboration,1
475,primary/ secondary/,1
476,consideration cognitive,1
477,proposes design,1
478,actual research,1
479,common web-based,1
480,constitute new,1
481,research agenda,1
482,education order,1
483,system addressed,1
484,designed primary/,1
485,addressed primary,1
486,function characterise,1
487,higher/ education,1
488,agenda intended,1
489,distinctive common,1
490,system designed,1
491,secondary/ higher/,1
492,result paper,1
493,education cscl,1
494,discus current,1
495,meta-cognitive tool,1
496,current trade-,1
497,able achieve,1
498,taghelper able,1
499,7 dimension,1
500,support facilitator,1
501,standard research,1
502,code least,1
503,comparison hand-coded,1
504,formulated potential,1
505,designed streamlining,1
506,.7 along,1
507,agreement cohen,1
508,cohen 's,1
509,predictor confident,1
510,scheme taghelper,1
511,portion corpus,1
512,88 corpus,1
513,process analysis,1
514,present rational,1
515,theory-building respect,1
516,corpus consequence,1
517,real-time support,1
518,rational well,1
519,development adaptive,1
520,well result,1
521,along 6,1
522,enough commit,1
523,confident enough,1
524,analysis real-time,1
525,called taghelper,1
526,commit portion,1
527,collaboration discussed,1
528,on-line discussion,1
529,case percentage,1
530,6 7,1
531,support tool,1
532,evaluation tool,1
533,facilitator on-line,1
534,application support,1
535,dimensional coding,1
536,learning paper,1
537,corpus coded,1
538,hand-coded corpus,1
539,5 case,1
540,level agreement,1
541,coded 7,1
542,consequence theory-building,1
543,process multi-dimensional,1
544,percentage corpus,1
545,kappa .7,1
546,adaptive instructional,1
547,achieve acceptable,1
548,analysis formulated,1
549,discussion development,1
550,potential application,1
551,multi-dimensional analysis,1
552,support computer-supported,1
553,analysis becoming,1
554,result evaluation,1
555,process comparison,1
556,analysis collaborative,1
557,corpus predictor,1
558,certainty 5,1
559,respect automatic,1
560,tool process,1
561,becoming standard,1
562,'s kappa,1
563,dimension commit,1
564,research computer-supported,1
565,taghelper designed,1
566,streamlining process,1
567,predictor highest,1
568,automatic corpus,1
569,acceptable level,1
570,commit code,1
571,7 dimensional,1
572,corpus analysis,1
573,highest certainty,1
574,least 88,1
575,learning technology,1
576,representational interactional,1
577,guide support,1
578,attempt address,1
579,collaboration condition,1
580,coordinative use,1
581,strategy interruption,1
582,multi-faceted parallel,1
583,sometimes-unexpected way,1
584,support multi-faceted,1
585,context setting,1
586,designer collaborative,1
587,like language,1
588,lightweight tool,1
589,supporting emerging,1
590,functional coordinative,1
591,present dilemma,1
592,via flexible,1
593,cognitive social,1
594,appropriated sometimes-unexpected,1
595,tool guide,1
596,functionality may,1
597,polymorphic repertoire,1
598,online interaction,1
599,interface element,1
600,tool collaboration,1
601,tool expressing,1
602,way situation,1
603,approximating online,1
604,language meaning,1
605,analyzed people,1
606,interruption context,1
607,setting result,1
608,predefined mapping,1
609,repertoire communication,1
610,condition approximating,1
611,learning cognitive,1
612,strategy people,1
613,use space,1
614,detecting supporting,1
615,parallel interaction,1
616,new generation,1
617,written representation,1
618,manage interaction,1
619,suggest new,1
620,attitude context,1
621,representation scaffolding,1
622,attitude functional,1
623,technology need,1
624,use limited,1
625,dilemma designer,1
626,communicating via,1
627,interactional tool,1
628,affordances appropriated,1
629,contextual affordances,1
630,meaning written,1
631,appropriated paper-based,1
632,address dilemma,1
633,include support,1
634,interaction appropriate,1
635,emerging convention,1
636,expressing attitude,1
637,element functionality,1
638,people communicating,1
639,dilemma identifying,1
640,may rigid,1
641,rigid study,1
642,interaction regularity,1
643,observed use,1
644,flexible written,1
645,carry strategy,1
646,technology include,1
647,mapping interface,1
648,people appropriated,1
649,generation collaborative,1
650,medium carry,1
651,regularity observed,1
652,presence simultaneous,1
653,activity predefined,1
654,affordances medium,1
655,appropriate affordances,1
656,need representational,1
657,representation contextual,1
658,use manage,1
659,strategy analyzed,1
660,expression attitude,1
661,simultaneous thread,1
662,premise work,1
663,representation use,1
664,identifying strategy,1
665,reported paper,1
666,space presence,1
667,situation present,1
668,scaffolding automatically,1
669,paper-based tool,1
670,collaborative technology,1
671,thread strategy,1
672,automatically detecting,1
673,work like,1
674,communication expression,1
675,limited polymorphic,1
676,interaction lightweight,1
677,influence prior,1
678,particular degree,1
679,student student,1
680,'s prior,1
681,scheme analyzed,1
682,knowledge collaborative,1
683,main topic,1
684,university student,1
685,conducted using,1
686,paper deal,1
687,indicated collaborative,1
688,construction influence,1
689,influence individual,1
690,topic investigation,1
691,using 159,1
692,construction empirical,1
693,videoconferencing main,1
694,respect collaborative,1
695,videoconferencing learning,1
696,environment supported,1
697,predict individual,1
698,investigation predict,1
699,analyzed respect,1
700,collaboratively group,1
701,individual 's,1
702,empirical study,1
703,within case-based,1
704,measure result,1
705,outcome particular,1
706,support measure,1
707,script content,1
708,knowledge two,1
709,worked collaboratively,1
710,deal collaborative,1
711,two measure,1
712,greater impact,1
713,impact individual,1
714,content scheme,1
715,context influence,1
716,degree individual,1
717,measure instructional,1
718,study conducted,1
719,case-based videoconferencing,1
720,construction videoconferencing,1
721,supported instructional,1
722,construction greater,1
723,outcome context,1
724,support collaboration,1
725,159 university,1
726,three within,1
727,data synchronised,1
728,project designed,1
729,context- inclusive,1
730,sharing session,1
731,reflection around,1
732,data evaluation,1
733,process carried,1
734,inclusive approach,1
735,refers collection,1
736,constraint measuring,1
737,child school,1
738,data engenders,1
739,part reflecting,1
740,collection outline,1
741,term context-inclusive,1
742,process focus,1
743,tailored sensor,1
744,taking part,1
745,focus child,1
746,impact child,1
747,outline design,1
748,share compare,1
749,'s discussion,1
750,collecting analysing,1
751,describes project,1
752,process involved,1
753,presentation contextual,1
754,context-inclusive refers,1
755,analysis sharing,1
756,context-inclusive approach,1
757,reflection constraint,1
758,displaying video,1
759,discussion reflection,1
760,collecting scientific,1
761,may enable,1
762,approach impact,1
763,contextual data,1
764,school aim,1
765,child context-inclusive,1
766,data term,1
767,school context-,1
768,data record,1
769,constraint may,1
770,interface displaying,1
771,understanding constraint,1
772,reflecting upon,1
773,data provided,1
774,bespoke interface,1
775,pollution data,1
776,sensor bespoke,1
777,evaluation data,1
778,record process,1
779,child ability,1
780,argue collection,1
781,scientific data,1
782,video data,1
783,describe context-inclusive,1
784,measuring argue,1
785,data collection,1
786,collection data,1
787,involved design,1
788,'s understanding,1
789,upon scientific,1
790,process scientific,1
791,data child,1
792,engaging child,1
793,synchronised environmental,1
794,designed provide,1
795,around understanding,1
796,provided child,1
797,compare data,1
798,carried within,1
799,design tailored,1
800,engenders reflection,1
801,approach collecting,1
802,scientific process,1
803,collection analysis,1
804,within two,1
805,understanding scientific,1
806,enable improved,1
807,improved understanding,1
808,aim engaging,1
809,environmental pollution,1
810,partner school,1
811,involved collecting,1
812,ability share,1
813,collection presentation,1
814,analysing scientific,1
815,child taking,1
816,session describe,1
817,two partner,1
818,provide child,1
819,approach involved,1
820,demanding constant,1
821,addition reasonable,1
822,follow coordinate,1
823,constant attention,1
824,subject discussed,1
825,statistical visual,1
826,occur time,1
827,environment forum,1
828,used foster,1
829,teacher satisfactorily,1
830,alert teacher,1
831,foster reflection,1
832,posted short,1
833,coordinate discussion,1
834,characteristic alert,1
835,proposes approach,1
836,participation occur,1
837,time making,1
838,tool participation,1
839,teacher potential,1
840,potential problem,1
841,forum provides,1
842,visual analysis,1
843,number message,1
844,making hard,1
845,attention teacher,1
846,analysis subject,1
847,based statistical,1
848,mediate group,1
849,valuable tool,1
850,provides valuable,1
851,education environment,1
852,time demanding,1
853,message posted,1
854,analysis message,1
855,however asynchronous,1
856,period time,1
857,reasonable number,1
858,asynchronous communication,1
859,approach based,1
860,short period,1
861,message characteristic,1
862,hard follow,1
863,reflection deeper,1
864,satisfactorily mediate,1
865,discussed however,1
866,representation synchronous,1
867,activity found,1
868,turn taking,1
869,student express,1
870,representation may,1
871,effect graphical,1
872,suggested graphical,1
873,shape arrow,1
874,support/challenge utterance,1
875,examine effect,1
876,relevant claim,1
877,54 grade,1
878,shape representing,1
879,control monitor,1
880,argumentative function,1
881,representing support/challenge,1
882,combination use,1
883,arrow control,1
884,claim argument,1
885,argument le,1
886,may help,1
887,2 class,1
888,arrow representing,1
889,study examine,1
890,building evaluation,1
891,discussion appears,1
892,study tested,1
893,use shape,1
894,found beneficial,1
895,control turn,1
896,invite student,1
897,appears combination,1
898,function discussion,1
899,argumentative activity,1
900,evaluation information,1
901,grade 7,1
902,theorist suggested,1
903,class participated,1
904,7 student,1
905,synchronous discussion,1
906,many cscl,1
907,information condition,1
908,beneficial knowledge,1
909,use floor,1
910,taking discussion,1
911,representing argumentative,1
912,express relevant,1
913,student 2,1
914,le chat,1
915,effect use,1
916,b use,1
917,tested effect,1
918,monitor turn,1
919,chat expression,1
920,condition many,1
921,use arrow,1
922,discussion use,1
923,discussion 54,1
924,utterance b,1
925,help endeavor,1
926,endeavor present,1
927,cscl theorist,1
928,taking invite,1
929,floor control,1
930,guide student,1
931,process presented,1
932,planned student,1
933,process carefully,1
934,without model,1
935,vantage graphical,1
936,cscl- system,1
937,help integrate,1
938,technical concept,1
939,model data,1
940,student collaboration,1
941,navigation cscl-,1
942,experimental field,1
943,show important,1
944,show ad-,1
945,collaboration experimental,1
946,planning coordination,1
947,confirmed study,1
948,model compared,1
949,carefully planned,1
950,study participatory,1
951,serve map,1
952,condition without,1
953,student planning,1
954,developed model,1
955,field study,1
956,coordination five,1
957,participatory development,1
958,coordination navigation,1
959,graphical model,1
960,mean coordination,1
961,teacher process,1
962,cscl seen,1
963,study finding,1
964,five hypothesis,1
965,concept help,1
966,development model,1
967,hypothesis confirmed,1
968,integrate developed,1
969,model serve,1
970,seen socio-technical,1
971,socio-technical process,1
972,important technical,1
973,map guide,1
974,data show,1
975,ad- vantage,1
976,presented graphical,1
977,model mean,1
978,compared condition,1
979,communication/collaboration implementing,1
980,collaboration followed,1
981,opener communication,1
982,possibility personalize,1
983,dialogue tree,1
984,learner possibility,1
985,provided set,1
986,proper use,1
987,present web-based,1
988,dialogue either,1
989,addressed learning,1
990,adapted according,1
991,process enriching,1
992,form dialogue,1
993,learner communication/collaboration,1
994,act scaffolding,1
995,template adapted,1
996,monitor debate,1
997,regarding predetermined,1
998,implementing structured,1
999,visual graphical,1
1000,predetermined set,1
1001,act support,1
1002,communication act,1
1003,supported provided,1
1004,structured dialogue,1
1005,use adaptation,1
1006,adaptive communication,1
1007,sentence template,1
1008,act act,1
1009,activity model,1
1010,web-based adaptive,1
1011,skill addressed,1
1012,sentence opener,1
1013,enriching provided,1
1014,tree first,1
1015,encouraging regarding,1
1016,facility coherence,1
1017,support guide,1
1018,communication/ collaboration,1
1019,result encouraging,1
1020,followed educational,1
1021,cognitive skill,1
1022,template proper,1
1023,provided facility,1
1024,personalize communication/,1
1025,coherence dialogue,1
1026,debate visual,1
1027,scaffolding sentence,1
1028,framework supported,1
1029,collaboration process,1
1030,according cognitive,1
1031,called act,1
1032,template desired,1
1033,one monitor,1
1034,model collaboration,1
1035,set scaffolding,1
1036,either sentence,1
1037,desired one,1
1038,representation form,1
1039,first empirical,1
1040,guide learner,1
1041,adaptation framework,1
1042,empirical result,1
1043,electronic communication,1
1044,triangulation used,1
1045,case mixed,1
1046,communication interaction,1
1047,following idea,1
1048,method statistical,1
1049,provides better,1
1050,isolated perspective,1
1051,used qualitative,1
1052,perspective suffice,1
1053,complex process,1
1054,account combined,1
1055,technology enabled,1
1056,selected case,1
1057,perspective account,1
1058,one selected,1
1059,mixed presence/web-based,1
1060,analysis explore,1
1061,idea triangulation,1
1062,explore pattern,1
1063,way provides,1
1064,investigates effect,1
1065,analysis social,1
1066,communication within,1
1067,environment following,1
1068,effect using,1
1069,qualitative method,1
1070,understanding technology,1
1071,enabled communication,1
1072,suffice explain,1
1073,form web-,1
1074,presence/web-based university,1
1075,taking perspective,1
1076,web- based,1
1077,pattern communication,1
1078,integrated way,1
1079,using electronic,1
1080,explain complex,1
1081,within one,1
1082,show isolated,1
1083,statistical analysis,1
1084,combined integrated,1
1085,paper investigates,1
1086,course result,1
1087,communication form,1
1088,based environment,1
1089,idea online,1
1090,offer functionality,1
1091,activity whiteboard,1
1092,videocases classroom,1
1093,education provides,1
1094,represent current,1
1095,effectively represent,1
1096,conceptual idea,1
1097,easily allow,1
1098,student exchange,1
1099,learn meshing,1
1100,system estep,1
1101,understanding seeking,1
1102,serve function,1
1103,concomitant refinement,1
1104,whiteboard face-to-face,1
1105,functionality basic,1
1106,practice online,1
1107,seeking offer,1
1108,whiteboard serf,1
1109,tool problem-based,1
1110,describes refinement,1
1111,whiteboard easily,1
1112,pbl activity,1
1113,classroom practice,1
1114,describe evolution,1
1115,group whiteboard,1
1116,provides videocases,1
1117,allow student,1
1118,environment central,1
1119,adapted structure,1
1120,face-to-face pbl,1
1121,science perceptual,1
1122,negotiation face-to-face,1
1123,science hypertext,1
1124,whiteboard concomitant,1
1125,focus negotiation,1
1126,environment teacher,1
1127,current understanding,1
1128,meshing conceptual,1
1129,perceptual information,1
1130,serf focus,1
1131,required considerable,1
1132,functionality online,1
1133,exchange develop,1
1134,refinement whiteboard,1
1135,estep system,1
1136,negotiation represent,1
1137,evolution estep,1
1138,considerable adaptation,1
1139,tool serf,1
1140,collaborative problem-based,1
1141,pbl required,1
1142,problem practice,1
1143,adaptation serve,1
1144,function online,1
1145,structure functionality,1
1146,online adapted,1
1147,basic whiteboard,1
1148,hypertext collaborative,1
1149,integrated online,1
1150,idea learning,1
1151,environment group,1
1152,theory student,1
1153,central tool,1
1154,refinement theory,1
1155,information problem,1
1156,develop idea,1
1157,online effectively,1
1158,understanding tool,1
1159,nature community,1
1160,often differ,1
1161,community perception,1
1162,look empirically,1
1163,empirically cscl,1
1164,across academic,1
1165,feel authoritative,1
1166,distributed across,1
1167,world addition,1
1168,academic discipline,1
1169,character cscl,1
1170,differ paper,1
1171,published cscl,1
1172,people distributed,1
1173,relationship cscl,1
1174,leadership cscl,1
1175,often feel,1
1176,discipline region,1
1177,perception nature,1
1178,conference people,1
1179,science explored,1
1180,region world,1
1181,authoritative perception,1
1182,addition relationship,1
1183,conference data,1
1184,perception often,1
1185,included historically,1
1186,community often,1
1187,community constituted,1
1188,member community,1
1189,attempt look,1
1190,community member,1
1191,constituted leadership,1
1192,data included,1
1193,historically published,1
1194,cscl learning,1
1195,discus character,1
1196,description provision,1
1197,provision ``,1
1198,communication artefact,1
1199,work e.g,1
1200,thematic object,1
1201,'' embedded,1
1202,example implementation,1
1203,system new,1
1204,article explore,1
1205,technology discussed,1
1206,mechanism synchronous,1
1207,explore potential,1
1208,area ``,1
1209,ingredient description,1
1210,context design,1
1211,implementation european,1
1212,new ingredient,1
1213,embedded task/activity,1
1214,discussed example,1
1215,well known,1
1216,technology design,1
1217,anonymous asynchronous,1
1218,recommender system,1
1219,presented perspective,1
1220,learner well,1
1221,social navigation,1
1222,extending principle,1
1223,object '',1
1224,principle heterogeneous,1
1225,environment article,1
1226,community drawing,1
1227,'' recommender,1
1228,artefact sense,1
1229,known mechanism,1
1230,constructed learner,1
1231,e.g area,1
1232,european project,1
1233,heterogeneous anonymous,1
1234,principle available,1
1235,perspective technology,1
1236,co- constructed,1
1237,drawing existing,1
1238,existing work,1
1239,task/activity context,1
1240,design development,1
1241,sense object,1
1242,object co-,1
1243,synchronous shared,1
1244,`` thematic,1
1245,asynchronous learner,1
1246,navigation '',1
1247,available technology,1
1248,project presented,1
1249,potential extending,1
1250,learner community,1
1251,workspace environment,1
1252,analysis resulting,1
1253,e-communities 2,1
1254,new formulation,1
1255,study examines,1
1256,practitioner professional,1
1257,term ``,1
1258,turn pertain,1
1259,research question,1
1260,question 1,1
1261,e-communities turn,1
1262,cmc implementation,1
1263,discourse ethnographic,1
1264,use text,1
1265,whereas others,1
1266,experienced novice,1
1267,quantitative method,1
1268,communication cmc,1
1269,characterization cmc,1
1270,engagement finding,1
1271,engagement professional,1
1272,1 property,1
1273,sustain whereas,1
1274,wertsch 1991,1
1275,meaning lotman,1
1276,learning e-communities,1
1277,ethnographic analysis,1
1278,group sustain,1
1279,sustainable learning,1
1280,positively correlate,1
1281,engagement '',1
1282,novice teacher,1
1283,3 might,1
1284,engagement argue,1
1285,provide new,1
1286,property constitute,1
1287,network-based cmc,1
1288,study address,1
1289,text ``,1
1290,among teacher,1
1291,network-based professional,1
1292,email list,1
1293,teacher lived,1
1294,constitute cmc,1
1295,dialogicality utterance,1
1296,formulation sustainable,1
1297,public teacher,1
1298,teaching learning,1
1299,essential engaging,1
1300,device '',1
1301,public expectation,1
1302,key research,1
1303,generating new,1
1304,implementation particular,1
1305,cmc- based,1
1306,subject microgenetic,1
1307,professional life,1
1308,using qualitative,1
1309,1990 wertsch,1
1310,structure network-based,1
1311,2 cmc,1
1312,correlate term,1
1313,others 3,1
1314,reason outline,1
1315,postulate sustainability,1
1316,microgenetic discourse,1
1317,qualitative quantitative,1
1318,characterizing engagement,1
1319,expectation study,1
1320,resulting novel,1
1321,particular among,1
1322,cmc group,1
1323,argue dialogicality,1
1324,development e-communities,1
1325,`` thinking,1
1326,list subject,1
1327,environment informal,1
1328,engagement experienced,1
1329,new meaning,1
1330,cmc engagement,1
1331,discursive data,1
1332,'' study,1
1333,conceptual methodological,1
1334,community postulate,1
1335,taxonomy e-communities,1
1336,informal formal,1
1337,might communicative,1
1338,examines reason,1
1339,thinking device,1
1340,professional teaching,1
1341,engaging practitioner,1
1342,cmc enhance,1
1343,`` cmc,1
1344,bakhtin 1986,1
1345,utterance bakhtin,1
1346,longitudinal discursive,1
1347,pertain cmc,1
1348,lived public,1
1349,informal network-based,1
1350,1986 use,1
1351,teacher email,1
1352,1991 essential,1
1353,formal setting,1
1354,teacher informal,1
1355,communicative structure,1
1356,e-communities characterization,1
1357,address three,1
1358,method longitudinal,1
1359,'' generating,1
1360,outline conceptual,1
1361,three key,1
1362,data public,1
1363,enhance constrain,1
1364,constrain development,1
1365,based professional,1
1366,life using,1
1367,learning cmc-,1
1368,novel taxonomy,1
1369,professional learning,1
1370,sustainability positively,1
1371,lotman 1990,1
1372,critical review,1
1373,learning educational,1
1374,authenticity school,1
1375,propose role,1
1376,community learner,1
1377,learner col,1
1378,founded argument,1
1379,lead innovation,1
1380,augmentation support,1
1381,recommendation framework,1
1382,col cop,1
1383,cscl consider,1
1384,school community,1
1385,form major,1
1386,compared community,1
1387,cop critical,1
1388,review approach,1
1389,approach authenticity,1
1390,cop augmentation,1
1391,innovation recommend,1
1392,paper recommendation,1
1393,major part,1
1394,cop founded,1
1395,issue authenticity,1
1396,review issue,1
1397,framework scaffold,1
1398,scaffold learner,1
1399,support recommended,1
1400,acknowledge school,1
1401,process lead,1
1402,argument propose,1
1403,instead undermining,1
1404,legitimate authenticity,1
1405,undermining authenticity,1
1406,technology instead,1
1407,agenda field,1
1408,school equally,1
1409,scaffolding learner,1
1410,col acknowledge,1
1411,argue process,1
1412,authenticity learning,1
1413,recommend agenda,1
1414,authenticity compared,1
1415,equally legitimate,1
1416,role scaffolding,1
1417,recommended argue,1
1418,authenticity form,1
1419,`` v-share,1
1420,video-based analysis,1
1421,teacher blended,1
1422,analysis reflection,1
1423,theory teaching,1
1424,independent pre-,1
1425,traditional face-to-face,1
1426,joint online,1
1427,select sequence,1
1428,available traditional,1
1429,teacher training,1
1430,teacher development,1
1431,share video,1
1432,project ``,1
