,key,value
258,distance learning,2
259,paper investigates,2
260,supporting collaborative,2
261,metaphor learning,2
262,collaborative practice,2
263,practice environment,2
264,virtual learning,2
265,environment kpe,2
266,paper considers,2
267,work together,2
268,meaning making,2
269,chat posting,2
270,secondary teacher,2
271,present new,2
272,online environment,2
273,student interacted,2
274,improve collaboration,2
275,classroom environment,2
276,support social,2
277,tangible tabletop,2
278,support learning,2
279,group three,2
280,analysis suggests,2
281,cognitive conflict,2
282,learning generally,2
283,turn taking,2
284,also report,2
285,one child,2
286,worked group,2
287,work analyzes,2
288,situation group,2
289,much work,2
290,second language,2
291,chinese second,2
292,based learning,2
293,'' ``,2
294,primary school,2
295,group collaborative,2
296,research finding,2
297,research explores,2
298,better task,2
299,higher quality,2
300,research methodology,2
301,research design,2
302,mobile phone,2
303,application developed,2
304,pilot study,2
305,statistically significant,2
306,based result,2
307,cscl practice,2
308,cscl tool,2
309,role-playing game,2
310,various form,2
311,game learning,2
312,special feature,2
313,study investigating,2
314,programming environment,2
315,effective learning,2
316,instructional strategy,2
317,game-based learning,2
318,design study,2
319,curriculum material,2
320,among student,2
321,positive influence,2
322,point need,2
323,learning experience,2
324,individual activity,2
325,empirical research,2
326,contributing information,2
327,paper introduce,2
328,practice participant,2
329,research suggests,2
330,formal education,2
331,important way,2
332,future research,2
333,network analysis,2
334,learning collaborative,2
335,social software,2
336,activity learning,2
337,in-depth view,2
338,get in-depth,2
339,scripted collaboration,2
340,analysis learning,2
341,script implementation,2
342,computer-supported collaboration,2
343,synchronous communication,2
344,improve collaborative,2
345,collaboration process,2
346,case-based learning,2
347,designed supporting,2
348,using web,2
349,analysis based,2
350,significant difference,2
351,moderation teacher,2
352,aspect discussion,2
353,describe study,2
354,moderate discussion,2
355,moderator 's,2
356,asked moderate,2
357,element learning,2
358,cscl script,2
359,learning assessment,2
360,script design,2
361,tackle problem,2
362,platform platform,2
363,time support,2
364,order foster,2
365,research area,2
366,learning result,2
367,cognitive disability,2
368,learning situation,2
369,pupil cognitive,2
370,activity level,2
371,student activity,2
372,collaborative project,2
373,support student,2
374,paper introduces,2
375,cognitive load,2
376,collaborative task,2
377,tool designed,2
378,investigated effect,2
379,group received,2
380,three phase,2
381,complex learning,2
382,online collaborative,2
383,conducted evaluate,2
384,tool interaction,2
385,issue cscl,2
386,group 3,2
387,allow learner,2
388,evaluation tool,2
389,well social,2
390,argumentation skill,2
391,data present,2
392,interaction data,2
393,kind activity,2
394,designed assist,2
395,analysis tool,2
396,discussion online,2
397,become important,2
398,cscl scenario,2
399,single screen,2
400,generate view,2
401,monitor student,2
402,discussion forum,2
403,collaborative behavior,2
404,subject design,2
405,collaborative writing,2
406,peer group,2
407,system called,2
408,one student,2
409,individual collective,2
410,assessment group,2
411,design case,2
412,evaluation approach,2
413,may used,2
414,showed group,2
415,online chat,2
416,critical thinking,2
417,project used,2
418,information communication,2
419,classroom context,2
420,communication technology,2
421,medium application,2
422,student teacher,2
423,school learning,2
424,environment aim,2
425,student two,2
426,provides introduction,2
427,poster provides,2
428,report result,2
429,technology examined,2
430,poster describes,2
431,design issue,2
432,learning among,2
433,real time,2
434,collaborative argumentation,2
435,process student,2
436,cscl community,2
437,social network,2
438,text processing,2
439,may use,2
440,scaffolding collaborative,2
441,visualization technique,2
442,use tool,2
443,semantic analysis,2
444,latent semantic,2
445,information visualization,2
446,design research,2
447,main goal,2
448,management tool,2
449,study teacher,2
450,wide variety,2
451,design project,2
452,designed enable,2
453,development time,2
454,depends largely,2
455,tool still,2
456,challenge success,2
457,corresponding learning,2
458,whereas number,2
459,maturity field,2
460,field depends,2
461,associated authoring,2
462,elearning professional,2
463,seems promising,2
464,learning design,2
465,called pedagogical,2
466,cscl challenge,2
467,answer cscl,2
468,still difficult,2
469,scenarisation learning,2
470,number language,2
471,tool whereas,2
472,activity seems,2
473,particular scenario,2
474,coming maturity,2
475,design field,2
476,language coming,2
477,scenario called,2
478,pedagogical procedure,2
479,based particular,2
480,promising way,2
481,specification authoring,2
482,manipulate paper,2
483,success corresponding,2
484,well-adapted tool,2
485,designer manipulate,2
486,present specification,2
487,ability offer,2
488,field associated,2
489,professional well-adapted,2
490,way answer,2
491,largely ability,2
492,difficult instructional,2
493,offer elearning,2
494,nan,2
495,examine collaborative,2
496,intersubjective meaning-making,2
497,conversation analysis,2
498,learning study,2
499,describes design,2
500,within new,1
501,algorithm given,1
502,emergence tested,1
503,awareness indicator,1
504,ai algorithm,1
505,real e-discussions,1
506,support claim,1
507,assumption whilst,1
508,e-discussions support,1
509,graphical interface,1
510,graph-matching algorithm,1
511,move within,1
512,produced widening,1
513,intelligence ai,1
514,overlook creative,1
515,example deepening,1
516,many approach,1
517,argumentation focus,1
518,e-discussions ai,1
519,reasoning overlook,1
520,graph unpacking,1
521,framework including,1
522,unpacking assumption,1
523,coding analysis,1
524,successfully find,1
525,focus explicit,1
526,applying coding,1
527,used basis,1
528,indicator support,1
529,analysis undergraduate,1
530,using graphical,1
531,new e-discussions,1
532,occurrence move,1
533,creative emergence,1
534,thinking potential,1
535,widening move,1
536,tested applying,1
537,eu funded,1
538,potential provide,1
539,algorithm able,1
540,successfully used,1
541,including creative,1
542,distinction deepening,1
543,interface within,1
544,shared thinking,1
545,e-discussions using,1
546,widening real,1
547,argunaut qualitative,1
548,distinguish two,1
549,critical reasoning,1
550,approach analyzing,1
551,claim distinguish,1
552,deepen graph,1
553,reasoning functioned,1
554,aspect shared,1
555,analyzing online,1
556,analytic framework,1
557,funded project,1
558,support e-moderation,1
559,synchronous e-discussions,1
560,deepening widening,1
561,basis artificial,1
562,undergraduate synchronous,1
563,analysis found,1
564,online argumentation,1
565,project argunaut,1
566,explicit reasoning,1
567,whilst creative,1
568,provide awareness,1
569,widening successfully,1
570,within eu,1
571,find occurrence,1
572,move distinction,1
573,ai graph-matching,1
574,dialogic analytic,1
575,able successfully,1
576,given example,1
577,artificial intelligence,1
578,emergence new,1
579,idea value,1
580,found critical,1
581,new perspective,1
582,functioned deepen,1
583,value dialogic,1
584,perspective produced,1
585,4 child,1
586,theoretical position,1
587,argumentation increased,1
588,learning scaffolding,1
589,pose many,1
590,method interactional,1
591,understanding knowledge,1
592,increased understanding,1
593,grade 4,1
594,three popular,1
595,potentially broaden,1
596,disciplinary position,1
597,position potentially,1
598,complementary emphasis,1
599,popular analytic,1
600,discourse data,1
601,scientific argumentation,1
602,strength disciplinary,1
603,weakness result,1
604,many theoretical,1
605,analytic method,1
606,broaden overall,1
607,argumentation cscl,1
608,due many,1
609,data paper,1
610,structure cscl,1
611,difficulty could,1
612,research argumentation,1
613,using argumentation,1
614,although analysis,1
615,approaching discourse,1
616,interactional content-specific,1
617,understanding using,1
618,emphasis strength,1
619,well weakness,1
620,arising different,1
621,could due,1
622,child singapore,1
623,fragment scientific,1
624,many difficulty,1
625,overall understanding,1
626,argumentation grade,1
627,scaffolding structure,1
628,analysis argumentation,1
629,position well,1
630,content-specific linguistic,1
631,show complementary,1
632,method arising,1
633,result imply,1
634,paper use,1
635,taken approaching,1
636,argumentation pose,1
637,compare fragment,1
638,different disciplinary,1
639,imply analytic,1
640,construction group,1
641,cscl although,1
642,singapore show,1
643,linguistic compare,1
644,participant achieve,1
645,social reality,1
646,learning instructing,1
647,recognizability learning,1
648,learning investigate,1
649,instructing paper,1
650,associated learning,1
651,investigate participant,1
652,offer interactional,1
653,commonsense recognizability,1
654,day-to-day work,1
655,perspective learning,1
656,occur social,1
657,despite definitional,1
658,interactional perspective,1
659,definitional difficulty,1
660,instruction relying,1
661,instruction evidently,1
662,difficulty associated,1
663,work learning,1
664,evidently occur,1
665,achieve recognize,1
666,reality involved,1
667,learning 's,1
668,recognize learning,1
669,involved practical,1
670,paper offer,1
671,practical day-to-day,1
672,relying commonsense,1
673,beneficial learning,1
674,high score,1
675,relation domain-related,1
676,webb 1989,1
677,research suggested,1
678,would expect,1
679,method examine,1
680,describe automatically,1
681,positive relation,1
682,learn paper,1
683,receiving explanation,1
684,domain-related message,1
685,providing elaborated,1
686,message score,1
687,partner would,1
688,improvement measured,1
689,suggested providing,1
690,message analysis,1
691,chat learning,1
692,explanation often,1
693,communication collaborate,1
694,automatically extract,1
695,paper develop,1
696,analysis confirms,1
697,learning improvement,1
698,measured difference,1
699,based expected,1
700,examine relation,1
701,extract domain-related,1
702,learning receiving,1
703,e.g. webb,1
704,would learn,1
705,explanation e.g.,1
706,domain-related chat,1
707,learner domain-related,1
708,produce message,1
709,elaborated explanation,1
710,outcome intuitive,1
711,score based,1
712,confirms positive,1
713,intuitive knowledge,1
714,difference post-test,1
715,applied chat,1
716,dyad learner,1
717,effort produce,1
718,pre-test intuitive,1
719,cognitive effort,1
720,score domain-related,1
721,post-test pre-test,1
722,collaborate inquiry,1
723,expected cognitive,1
724,often beneficial,1
725,domain-related contribution,1
726,knowledge describe,1
727,contribution partner,1
728,relation high,1
729,1989 applied,1
730,environment would,1
731,develop method,1
732,expect dyad,1
733,professional according,1
734,individual plane,1
735,importance initiator,1
736,pattern investigate,1
737,interaction glance,1
738,oc foodservice,1
739,role subsequent,1
740,approach graphically,1
741,interaction highlight,1
742,role interaction,1
743,glance finally,1
744,initiator role,1
745,presented result,1
746,discus characteristic,1
747,interact share,1
748,interpersonal plane,1
749,posted year,1
750,exploring learning,1
751,i.e. participant,1
752,analyzed multi-layered,1
753,complex component,1
754,2006 analyzed,1
755,show complex,1
756,according three,1
757,collected 227,1
758,participant interact,1
759,component interaction,1
760,subsequent interaction,1
761,year 2006,1
762,three plane,1
763,study exploring,1
764,process collected,1
765,foodservice professional,1
766,interpersonal individual,1
767,analysis approach,1
768,graphically presented,1
769,community interpersonal,1
770,plane paper,1
771,investigate interaction,1
772,multi-layered analysis,1
773,characteristic interaction,1
774,focus interpersonal,1
775,227 discussion,1
776,share interaction,1
777,oc relationship,1
778,among plane,1
779,plane i.e.,1
780,relationship initiator,1
781,learning informal,1
782,plane among,1
783,process oc,1
784,community oc,1
785,highlight importance,1
786,i.e. community,1
787,informal online,1
788,thread posted,1
789,discussion co-located,1
790,preference concerning,1
791,investigated blending,1
792,face-to-face f2f,1
793,discussion tool,1
794,report secondary,1
795,setting namely,1
796,cmc f2f,1
797,known active,1
798,considered far,1
799,extensively reported,1
800,tool co-located,1
801,differentiate student,1
802,reported investigated,1
803,discussion face-to-face,1
804,though advantage,1
805,setting considered,1
806,discussion usually,1
807,experience preference,1
808,f2f computer-mediated,1
809,experience f2f,1
810,intensity paper,1
811,student known,1
812,silent finding,1
813,'silent experience,1
814,concerning two,1
815,different discussion,1
816,f2f synchronous,1
817,also differentiate,1
818,usually remain,1
819,f2f discussion,1
820,co-located setting,1
821,student 'active,1
822,classroom discussion,1
823,namely face-to-face,1
824,cmc addition,1
825,advantage online,1
826,format extensively,1
827,addition also,1
828,far le,1
829,advantage cmc,1
830,setting show,1
831,different student,1
832,remain silent,1
833,discussion format,1
834,'active 'silent,1
835,communication differently,1
836,several advantage,1
837,highlight several,1
838,show different,1
839,blending online,1
840,synchronous computer-mediated,1
841,participant f2f,1
842,classroom setting,1
843,format co-located,1
844,student experience,1
845,computer-mediated communication,1
846,active participant,1
847,co-located classroom,1
848,le intensity,1
849,answer issue,1
850,learning investigates,1
851,analyzes predictor,1
852,concept consideration,1
853,show predicting,1
854,knowledge quality,1
855,instructional support,1
856,theory concept,1
857,procedural knowledge,1
858,knowledge benefit,1
859,knowledge collaborative,1
860,may contribute,1
861,rule case-solving,1
862,knowledge successful,1
863,case-solving conceptual,1
864,cued answer,1
865,mainly individual,1
866,predicting factor,1
867,result two,1
868,two study,1
869,benefit collaborative,1
870,construction instructional,1
871,knowledge theory,1
872,investigates far,1
873,outcome learner,1
874,predictor learner,1
875,theory definition,1
876,find answer,1
877,construction analyzes,1
878,lie mainly,1
879,far individual,1
880,individual knowledge,1
881,respect procedural,1
882,study presented,1
883,learner knowledge,1
884,construction computer,1
885,contribute outcome,1
886,presented show,1
887,learner construction,1
888,factor learner,1
889,knowledge lie,1
890,outcome respect,1
891,successful application,1
892,learner learning,1
893,application rule,1
894,focus learner,1
895,consideration learner,1
896,individual procedural,1
897,definition find,1
898,knowledge cued,1
899,answer theory,1
900,issue result,1
901,theme-based approach,1
902,interaction around,1
903,likely construct,1
904,approach i.e.,1
905,term underlying,1
906,forumtm --,1
907,blackboard learning,1
908,sustained idea,1
909,systemtm knowledge,1
910,compare effectiveness,1
911,interaction thus,1
912,thus enabling,1
913,knowledge forumtm,1
914,two multimedia,1
915,effectiveness two,1
916,i.e. center,1
917,dynamic group,1
918,improvement finding,1
919,work two,1
920,2 idea-centered,1
921,group meaning,1
922,approach 1,1
923,meaning interaction,1
924,-- blackboard,1
925,conventional theme-based,1
926,theme 2,1
927,center group,1
928,around theme,1
929,idea-centered approach,1
930,exchange improvement,1
931,underlying design,1
932,seems likely,1
933,collaboration meaning,1
934,suggest idea-centered,1
935,multimedia environment,1
936,foster dynamic,1
937,approach seems,1
938,idea exchange,1
939,enabling sustained,1
940,around sustained,1
941,environment foster,1
942,-- term,1
943,idea-centered design,1
944,paper compare,1
945,1 conventional,1
946,two design,1
947,environment --,1
948,construct environment,1
949,learning systemtm,1
950,confirms relevance,1
951,relating main,1
952,joint task,1
953,found furthermore,1
954,depending task,1
955,four month,1
956,fact learning,1
957,solution also,1
958,virtual seminar,1
959,process acquiring,1
960,differed quality,1
961,solve four,1
962,applying knowledge,1
963,period investigate,1
964,solution respect,1
965,outcome participant,1
966,conflict-orientation investigate,1
967,acquiring applying,1
968,according four,1
969,group product,1
970,varied depending,1
971,activity construction,1
972,process varied,1
973,quality fact,1
974,acquisition knowledge,1
975,respect knowledge,1
976,furthermore four,1
977,product confirms,1
978,also differed,1
979,analyzed joint,1
980,collaborated four,1
981,application learner,1
982,four task,1
983,learner contribution,1
984,learner assigned,1
985,management result,1
986,task solution,1
987,outcome analyzed,1
988,main topic,1
989,main learning,1
990,seminar respect,1
991,respect learning,1
992,four main,1
993,process field,1
994,knowledge management,1
995,show learning,1
996,general trend,1
997,month period,1
998,epistemic activity,1
999,conceptual space,1
1000,knowledge conflict-orientation,1
1001,dissemination shared,1
1002,focus analysis,1
1003,space dissemination,1
1004,relevance learning,1
1005,knowledge application,1
1006,process epistemic,1
1007,analysis virtual,1
1008,analyzed learner,1
1009,task relating,1
1010,topic knowledge,1
1011,group general,1
1012,process related,1
1013,investigate learning,1
1014,assigned three,1
1015,trend found,1
1016,contribution according,1
1017,group solve,1
1018,instructor made,1
1019,made corrected-,1
1020,coupled instructor,1
1021,detection correction,1
1022,video-based lesson,1
1023,explores impact,1
1024,asynchronous video-based,1
1025,exposure instructor,1
1026,go correct,1
1027,segment lesson,1
1028,correction skill,1
1029,lead increase,1
1030,pedagogy use,1
1031,increase efficiency,1
1032,meta-cognitive explanation,1
1033,error identifies,1
1034,explanation reflection,1
1035,explicit meta-cognitive,1
1036,identifies error,1
1037,lesson instructor,1
1038,error made,1
1039,efficiency task,1
1040,task looking,1
1041,modeling error,1
1042,hypothesize modeling,1
1043,use asynchronous,1
1044,task carried,1
1045,error detection,1
1046,reflection error,1
1047,instructor 's,1
1048,similar task,1
1049,correct study,1
1050,define corrected-errors,1
1051,carried hypothesize,1
1052,instructor make,1
1053,student exposure,1
1054,corrected-errors segment,1
1055,made go,1
1056,study explores,1
1057,error pedagogy,1
1058,lesson define,1
1059,looking efficiency,1
1060,error lead,1
1061,make error,1
1062,performance similar,1
1063,corrected- error,1
1064,skill coupled,1
1065,'s explicit,1
1066,learner performance,1
1067,notation collaborative,1
1068,interaction individual,1
1069,notational system,1
1070,documented parameter,1
1071,documented given,1
1072,went writing,1
1073,record data,1
1074,use product,1
1075,drawing product,1
1076,evidence map,1
1077,considered analysis,1
1078,analysis hence,1
1079,system indicative,1
1080,human-computer interaction,1
1081,collaborative interaction,1
1082,system e.g.,1
1083,prior study,1
1084,copy/paste access,1
1085,instrumental purpose,1
1086,interactionally prior,1
1087,joint problem,1
1088,individual essay,1
1089,data hypothesis,1
1090,compared three,1
1091,ask individual,1
1092,prior analysis,1
1093,product collaborative,1
1094,group selected,1
1095,use notational,1
1096,analysis collaboration,1
1097,three experimental,1
1098,process well,1
1099,e.g. threaded,1
1100,participant accessed,1
1101,purpose educational,1
1102,notation work,1
1103,participant went,1
1104,post-hoc group,1
1105,prior joint,1
1106,consistent difference,1
1107,parameter included,1
1108,engagement material,1
1109,essay drawing,1
1110,included focus,1
1111,writing individual,1
1112,different notational,1
1113,two post-hoc,1
1114,collaboration different,1
1115,shift use,1
1116,yet instrumental,1
1117,reveal consistent,1
1118,interaction documented,1
1119,report analysis,1
1120,difference use,1
1121,focus shift,1
1122,use copy/paste,1
1123,documented differential,1
1124,solving analysis,1
1125,record prior,1
1126,work parameter,1
1127,well way,1
1128,hypothesis considered,1
1129,hence relevant,1
1130,analysis first,1
1131,appropriate notation,1
1132,given notational,1
1133,accessed appropriated,1
1134,selected parameter,1
1135,product interactionally,1
1136,focused collaborative,1
1137,parameter human-computer,1
1138,appropriated record,1
1139,interaction yet,1
1140,data prior,1
1141,differential influence,1
1142,map documented,1
1143,group appropriate,1
1144,indicative difference,1
1145,influence notation,1
1146,analysis compared,1
1147,relevant ask,1
1148,way group,1
1149,discussion evidence,1
1150,study uncover,1
1151,first documented,1
1152,uncover participant,1
1153,access record,1
1154,profile plot,1
1155,analysis focused,1
1156,practice individual,1
1157,individual participant,1
1158,plot reveal,1
1159,parameter profile,1
1160,individual use,1
1161,16 participated,1
1162,besides due,1
1163,study explore,1
1164,aim study,1
1165,randomly paired,1
1166,partner gender,1
1167,two-week experiment,1
1168,student aged,1
1169,male student,1
1170,learning performance,1
1171,case male,1
1172,paired solve,1
1173,knowledge elaboration,1
1174,cscl sample,1
1175,analyzed found,1
1176,due divergent,1
1177,achievement knowledge,1
1178,pre- post-test,1
1179,explore gender,1
1180,student randomly,1
1181,divergent knowledge,1
1182,sample ninety-six,1
1183,run risk,1
1184,six problem,1
1185,female student,1
1186,mechanic pre-,1
1187,problem newtonian,1
1188,found female,1
1189,student besides,1
1190,post-test performance,1
1191,performance knowledge,1
1192,learning achievement,1
1193,'s case,1
1194,student cscl,1
1195,solve six,1
1196,aged 16,1
1197,dyad run,1
1198,newtonian mechanic,1
1199,gender 's,1
1200,performance online,1
1201,process mixed-gender,1
1202,participated two-week,1
1203,process cscl,1
1204,mixed-gender dyad,1
1205,disadvantaging female,1
1206,risk disadvantaging,1
1207,sensitive partner,1
1208,ninety-six secondary,1
1209,process sensitive,1
1210,argue effectiveness,1
1211,elaborative meaning-,1
1212,requiring knowledge,1
1213,however combination,1
1214,test score,1
1215,support hypothesis,1
1216,score procedural,1
1217,ascribed collaboration,1
1218,collaboration may,1
1219,four condition,1
1220,practice necessary,1
1221,procedural instruction,1
1222,interaction partner,1
1223,instruction study,1
1224,impact collaboration,1
1225,fluency hand,1
1226,making activity,1
1227,facilitate learning,1
1228,conceptual instruction,1
1229,revealed positive,1
1230,necessary procedural,1
1231,learning procedural,1
1232,differential effect,1
1233,shown collaboration,1
1234,could particularly,1
1235,far transfer,1
1236,procedural skill,1
1237,versus collaborative,1
1238,effectiveness collaboration,1
1239,acquisition elaborative,1
1240,higher test,1
1241,thus decrease,1
1242,learning evaluate,1
1243,depend type,1
1244,study result,1
1245,positive impact,1
1246,effect always,1
1247,condition individual,1
1248,type revealed,1
1249,type knowledge,1
1250,may facilitate,1
1251,research generally,1
1252,generally shown,1
1253,found argue,1
1254,individually showed,1
1255,result support,1
1256,activity ascribed,1
1257,instruction individual,1
1258,mathematics positive,1
1259,hypothesis student,1
1260,learning mathematics,1
1261,collaboration could,1
1262,test however,1
1263,decrease amount,1
1264,may thus,1
1265,student conceptual,1
1266,learned individually,1
1267,test requiring,1
1268,may depend,1
1269,combination test,1
1270,target interaction,1
1271,transfer test,1
1272,amount practice,1
1273,compared four,1
1274,learning compared,1
1275,instruction target,1
1276,always found,1
1277,slow student,1
1278,procedural far,1
1279,partner slow,1
1280,showed higher,1
1281,hand collaboration,1
1282,knowledge instruction,1
1283,particularly useful,1
1284,useful conceptual,1
1285,student may,1
1286,skill fluency,1
1287,individual versus,1
1288,knowledge type,1
1289,evaluate differential,1
1290,learning conceptual,1
1291,historical trajectory,1
1292,second modulate,1
1293,prior session,1
1294,trace successful,1
1295,first solve,1
1296,-- inscribe,1
1297,formation transformation,1
1298,analysis trace,1
1299,solving trace,1
1300,also chronologically,1
1301,trajectory negotiation,1
1302,negotiation result,1
1303,transformation refinement,1
1304,collaboration later,1
1305,immediate situation,1
1306,upon work,1
1307,modulate perspective,1
1308,practice important,1
1309,math team,1
1310,analysis show,1
1311,virtual math,1
1312,decomposition --,1
1313,theoretical interest,1
1314,problem decomposition,1
1315,result theoretical,1
1316,day virtual,1
1317,session show,1
1318,practice underlying,1
1319,paper analyzes,1
1320,solve second,1
1321,situation also,1
1322,working mathematics,1
1323,refinement one,1
1324,one problem-,1
1325,associated practice,1
1326,show inscription,1
1327,decomposition analysis,1
1328,visualize decomposition,1
1329,mathematics problem,1
1330,interest show,1
1331,inscribe first,1
1332,practice --,1
1333,three representational,1
1334,resource associated,1
1335,important aspect,1
1336,-- problem,1
1337,upon immediate,1
1338,prior resource,1
1339,solving practice,1
1340,session contingent,1
1341,later session,1
1342,representation group,1
1343,participant mathematical,1
1344,contingent upon,1
1345,team analysis,1
1346,group historical,1
1347,several day,1
1348,show representational,1
1349,successful collaboration,1
1350,perspective visualize,1
1351,cognition contingent,1
1352,aspect participant,1
1353,trace formation,1
1354,pattern contribute,1
1355,lead integrated,1
1356,value heterogeneity,1
1357,science tels,1
1358,pattern informed,1
1359,plate tectonics,1
1360,unit resulted,1
1361,develop coherent,1
1362,show revised,1
1363,unit show,1
1364,idea sorting,1
1365,heterogeneity small,1
1366,tectonics unit,1
1367,promote knowledge,1
1368,evaluating idea,1
1369,contribute science,1
1370,sorting idea,1
1371,coherent understanding,1
1372,suggests four,1
1373,science learning,1
1374,contradictory idea,1
1375,learned refining,1
1376,on-line teacher,1
1377,refer learner,1
1378,activity designed,1
1379,describe teacher,1
1380,guide asthma,1
1381,process jointly,1
1382,designed following,1
1383,idea adding,1
1384,instruction suggests,1
1385,adding new,1
1386,process characterize,1
1387,chemical reaction,1
1388,tels project,1
1389,jointly lead,1
1390,draw three,1
1391,many often,1
1392,asthma describe,1
1393,sorting many,1
1394,often contradictory,1
1395,example technology,1
1396,current idea,1
1397,group describe,1
1398,'s guide,1
1399,interrelated process,1
1400,research instruction,1
1401,idea process,1
1402,teacher engaged,1
1403,informed design,1
1404,integration refer,1
1405,describe knowledge,1
1406,project show,1
1407,three example,1
1408,idea develop,1
1409,integration pattern,1
1410,refining on-line,1
1411,following knowledge,1
1412,activity chemical,1
1413,show collaborative,1
1414,integrated understanding,1
1415,design pattern,1
1416,collaborative customization,1
1417,pattern promote,1
1418,resulted improved,1
1419,eliciting current,1
1420,customization plate,1
1421,integration describe,1
1422,report value,1
1423,reaction report,1
1424,revised unit,1
1425,characterize design,1
1426,learner sorting,1
1427,idea evaluating,1
