,key,value
496,three type,2
497,teacher analysis,2
498,middle grade,2
499,present framework,2
500,based framework,2
501,ass student,2
502,sense student,2
503,5th grade,2
504,three pattern,2
505,moving towards,2
506,result discussed,2
507,external representation,2
508,'' mode,2
509,tool help,2
510,research methodology,2
511,construction activity,2
512,reflective inquiry,2
513,practice design,2
514,science inquiry,2
515,group using,2
516,knowledge inquiry,2
517,collaborative construction,2
518,student 17,2
519,individual exploration,2
520,may take,2
521,inquiry experience,2
522,activity log,2
523,recent research,2
524,study us,2
525,meaningful learning,2
526,study designed,2
527,designed foster,2
528,amp krajcik,2
529,analysis explore,2
530,teacher may,2
531,preservice teacher,2
532,interview conducted,2
533,teacher design,2
534,strategy knowledge,2
535,student engaged,2
536,coded analyzed,2
537,student working,2
538,student made,2
539,structure discourse,2
540,using two,2
541,across three,2
542,analysis learning,2
543,documented learning,2
544,early childhood,2
545,two teacher,2
546,disciplinary science,2
547,within context,2
548,task result,2
549,group whole,2
550,feedback tool,2
551,peer assessment,2
552,lower level,2
553,group performance,2
554,investigated whether,2
555,computer-supported collaborative,2
556,positive impact,2
557,science study,2
558,explored impact,2
559,television show,2
560,student difficulty,2
561,two group,2
562,student written,2
563,source data,2
564,scaffolding support,2
565,elementary student,2
566,practical implication,2
567,practice teacher,2
568,build upon,2
569,inquiry-based science,2
570,teacher enacted,2
571,study identify,2
572,case teacher,2
573,computer game,2
574,game result,2
575,network analysis,2
576,develop epistemic,2
577,epistemic game,2
578,profession 's,2
579,discussion high,2
580,two classroom,2
581,excerpt illustrate,2
582,engaged student,2
583,discourse practice,2
584,different way,2
585,teacher practice,2
586,transcript excerpt,2
587,research aim,2
588,student age,2
589,paper focus,2
590,visual representation,2
591,explaining phenomenon,2
592,study illustrates,2
593,math problem,2
594,learning mathematics,2
595,paper describe,2
596,meaning construction,2
597,social practice,2
598,better understood,2
599,pre-service elementary,2
600,research community,2
601,finding revealed,2
602,teacher underlying,2
603,1 h,2
604,n gt,2
605,1 3,2
606,4 1,2
607,1 2,2
608,gt 0,2
609,2 ,2
610,0 gt,2
611,gt 3,2
612,lt lt,2
613,gt amp,2
614,3 0,2
615,2 3,2
616,2 amp,2
617,2 1,2
618,amp 0,2
619,9 amp,2
620,h amp,2
621,30 1,2
622,different method,2
623,within community,2
624,used explore,2
625,collaborative creativity,2
626,distributed cognition,2
627,student performing,2
628,'' n,2
629,knowledge skill,2
630,word problem,2
631,secondary school,2
632,paper argues,2
633,interest practice,2
634,change development,2
635,practice finding,2
636,kind math,2
637,rich source,2
638,school-aged child,2
639,engage rich,2
640,yet little,2
641,educational value,2
642,material change,2
643,rather merely,2
644,teacher identity,2
645,scientific idea,2
646,analyze student,2
647,environment paper,2
648,understanding scientific,2
649,learning physic,2
650,classroom student,2
651,specific problem,2
652,analysis video,2
653,expert novice,2
654,teacher preparation,2
655,time also,2
656,suggest teacher,2
657,framework analyze,2
658,role representation,2
659,medium art,2
660,digital art,2
661,content domain,2
662,unpack role,2
663,order highlight,2
664,learning goal,2
665,current study,2
666,student practice,2
667,discussion science,2
668,curricular intervention,2
669,paper draw,2
670,present evidence,2
671,versus ``,2
672,'' versus,2
673,'' activity,2
674,based online,2
675,idea first,2
676,idea '',2
677,reveal student,2
678,science method,2
679,analysis classroom,2
680,learning discus,2
681,including first,2
682,paper discus,2
683,impact student,2
684,attitude toward,2
685,nature learning,2
686,two learning,2
687,form learning,2
688,process 1,2
689,`` theoretical,2
690,student able,2
691,learning scenario,2
692,interact different,2
693,enrich learning,2
694,mobile device,2
695,daily life,2
696,technology used,2
697,learning present,2
698,learning space,2
699,building community,2
700,teacher support,2
701,analysis suggests,2
702,random sample,2
703,advance understanding,2
704,understanding learning,2
705,performed better,2
706,study analyzes,2
707,understanding topic,2
708,described paper,2
709,used affected,2
710,small team,2
711,novice expert,2
712,community inquiry,2
713,kci model,2
714,inquiry kci,2
715,curriculum based,2
716,knowledge community,2
717,research investigates,2
718,collaborative individual,2
719,spatial thinking,2
720,stem discipline,2
721,teacher researcher,2
722,success stem,2
723,teacher belief,2
724,analysis show,2
725,project deal,2
726,learning procedural,2
727,also found,2
728,student select,2
729,student given,2
730,domain like,2
731,learning explanation,2
732,strategy shown,2
733,condition student,2
734,instructional strategy,2
735,activity student,2
736,learning trajectory,2
737,paper aim,2
738,concept ``,2
739,give example,2
740,provides empirical,2
741,interest science,2
742,nature student,2
743,cognitive science,2
744,based upon,2
745,education community,2
746,within group,2
747,student inquiry,2
748,teacher need,2
749,novice teacher,2
750,student assigned,2
751,development student,2
752,student successfully,2
753,using video,2
754,given classroom,2
755,qualitative data,2
756,empirical evidence,2
757,'' 1,2
758,6 '',2
759,`` amp,2
760,'' 6,2
761,amp 6,2
762,/+ 2,2
763,'' amp,2
764,amp amp,2
765,amp '',2
766,'' '',2
767,amp ``,2
768,1 '',2
769,8 8,2
770,8,2
771,compared student,2
772,moreover student,2
773,online activity,2
774,collaborative online,2
775,student reported,2
776,instructor 's,2
777,student level,2
778,study aimed,2
779,research science,2
780,teacher learning,2
781,learning practice,2
782,student interview,2
783,online course,2
784,data mining,2
785,within online,2
786,time resource,2
787,asked perform,2
788,complex system,2
789,heterogeneous group,2
790,science understanding,2
791,implication finding,2
792,study student,2
793,mathematical system,2
794,mathematics science,2
795,school district,2
796,different school,2
797,reflected change,2
798,dialogic process,2
799,process paper,2
800,map across,2
801,inquiry science,2
802,secondary education,2
803,instructional approach,2
804,science class,2
805,study focused,2
806,learning growing,2
807,learning technology,2
808,several example,2
809,tool specific,2
810,chemistry course,2
811,understanding result,2
812,multiple linear,2
813,correlation student,2
814,identified student,2
815,scientific literacy,2
816,finding indicate,2
817,respect student,2
818,one two,2
819,extent student,2
820,engineering student,2
821,learner within,2
822,pre- post,2
823,science unit,2
824,typical science,2
825,different discipline,2
826,epistemological framework,2
827,intended provide,2
828,need better,2
829,controlling prior,2
830,result provide,2
831,finally describe,2
832,design strategy,2
833,describe effort,2
834,even controlling,2
835,participation knowledge,2
836,classroom culture,2
837,type knowledge,2
838,primary school,2
839,explore way,2
840,describe case,2
841,student intuitive,2
842,physical phenomenon,2
843,question research,2
844,use knowledge,2
845,collaborative process,2
846,end semester,2
847,course content,2
848,prepare student,2
849,design component,2
850,engineering design,2
851,theory knowledge,2
852,either ``,2
853,science student,2
854,degree program,2
855,goal student,2
856,research design,2
857,analyzing collaborative,2
858,sample 33,2
859,report progress,2
860,knowledge space,2
861,virtual manipulatives,2
862,observation child,2
863,knowledge across,2
864,alternative conception,2
865,student instructor,2
866,expert 's,2
867,climate change,2
868,understanding science,2
869,group student,2
870,parent child,2
871,describes two,2
872,symposium brings,2
873,research context,2
874,way research,2
875,present research,2
876,medium collaborative,2
877,learning task,2
878,improve teaching,2
879,use system,2
880,log data,2
881,learning symposium,2
882,school community,2
883,home school,2
884,knowledge learning,2
885,'' based,2
886,session explores,2
887,informal setting,2
888,explores role,2
889,symposium report,2
890,program research,2
891,research question,2
892,ethnographic study,2
893,new medium,2
894,environment support,2
895,research research,2
896,learning ecology,2
897,presented symposium,2
898,skill order,2
899,student must,2
900,factor may,2
901,presentation focus,2
902,focus way,2
903,studied within,2
904,present recent,2
905,interaction 2,2
906,science concept,2
907,data student,2
908,method data,2
909,following question,2
910,symposium provide,2
911,study aim,2
912,answer following,2
913,science knowledge,2
914,symposium feature,2
915,student often,2
916,encounter everyday,2
917,interactive poster,2
918,pre-post test,2
919,may influence,2
920,various type,2
921,many teacher,2
922,made possible,2
923,session brings,2
924,learning session,2
925,poster session,2
926,implementation curriculum,2
927,perspective together,2
928,across context,2
929,understanding basic,2
930,game called,2
931,member study,2
932,inquiry-based learning,2
933,claim using,2
934,three country,2
935,mathematics teacher,2
936,report pilot,2
937,particular focus,2
938,game particular,2
939,online discussion,2
940,provide design,2
941,design development,2
942,game world,2
943,world warcraft,2
944,online game,2
945,cross-case analysis,2
946,two context,2
947,child use,2
948,present design,2
949,program using,2
950,cognitive apprenticeship,2
951,student experience,2
952,one online,2
953,way student,2
954,examine relationship,2
955,new practice,2
956,goal science,2
957,child parent,2
958,design software,2
959,simple machine,2
960,quantitative analysis,2
961,using online,2
962,adolescent boy,2
963,finding show,2
964,21st century,2
965,scientist work,2
966,poster report,2
967,school teacher,2
968,affinity space,2
969,inform design,2
970,student view,2
971,form mathematical,2
972,student ability,2
973,learning context,2
974,game-based learning,2
975,development identity,2
976,main focus,2
977,identity formation,2
978,using ``,2
979,environment designed,2
980,effective learning,2
981,explanation student,2
982,student belief,2
983,engineering major,2
984,facilitate understanding,2
985,using game,2
986,address learning,2
987,preliminary data,2
988,present preliminary,2
989,two body,2
990,social networking,2
991,research explores,2
992,networking site,2
993,2007 study,2
994,study use,2
995,use qualitative,2
996,development mathematical,2
997,learning strategy,2
998,computer mediated,2
999,scientific explanation,2
1000,interview provide,2
1001,place student,2
1002,using multiple,2
1003,`` knowledge,2
1004,finding research,2
1005,empirical data,2
1006,`` integrative,1
1007,compatible pictorial,1
1008,interest deepening,1
1009,learning outcome,1
1010,learning raise,1
1011,interest engagement,1
1012,test ``,1
1013,interest thereby,1
1014,interest theory,1
1015,theory multimedia,1
1016,suggested cognitive,1
1017,medium run,1
1018,'' hypothesis,1
1019,hand interest,1
1020,learning thus,1
1021,hypothesis explored,1
1022,may hamper,1
1023,trigger situational,1
1024,interest context,1
1025,thus decrease,1
1026,illustration may,1
1027,assume compatible,1
1028,illustration interestingness,1
1029,short-term learning,1
1030,interestingness geometry,1
1031,type pictorial,1
1032,run learning,1
1033,learning computer-based,1
1034,reduced illustration,1
1035,trigger interest,1
1036,order test,1
1037,showed effect,1
1038,decrease learning,1
1039,engagement medium,1
1040,distract learning,1
1041,contradict assume,1
1042,situational interest,1
1043,problem addition,1
1044,learn suggested,1
1045,geometry problem,1
1046,learning pictorial,1
1047,illustration without,1
1048,enhanced order,1
1049,effect pictorial,1
1050,illustration added,1
1051,geometry knowledge,1
1052,may enhanced,1
1053,illustration trigger,1
1054,thereby enhance,1
1055,geometry learning,1
1056,seem contradict,1
1057,enhance willingness,1
1058,outcome suggested,1
1059,raise interest,1
1060,suggested interest,1
1061,higher pictorial,1
1062,illustration distract,1
1063,context geometry,1
1064,willingness learn,1
1065,without hand,1
1066,theory cognitive,1
1067,cognitive theory,1
1068,knowledge reduced,1
1069,theory although,1
1070,hamper short-term,1
1071,deepening geometry,1
1072,integrative '',1
1073,environment higher,1
1074,although approach,1
1075,addition interest,1
1076,approach seem,1
1077,pictorial illustration,1
1078,could inform,1
1079,body research,1
1080,prominent focus,1
1081,learning conversely,1
1082,insight shared,1
1083,education spanning,1
1084,understanding time,1
1085,art prominent,1
1086,mutually synergistic,1
1087,calling research,1
1088,discipline inform,1
1089,discipline art,1
1090,traditionally learning,1
1091,methodology paper,1
1092,research field,1
1093,scientist paid,1
1094,synergistic way,1
1095,two field,1
1096,focus science,1
1097,science pointing,1
1098,art education,1
1099,inform study,1
1100,wide body,1
1101,education calling,1
1102,art discipline,1
1103,field art,1
1104,study learning,1
1105,shared art,1
1106,guided feminist,1
1107,attention discipline,1
1108,together review,1
1109,could benefit,1
1110,transformative effect,1
1111,understanding art,1
1112,area intersect,1
1113,social transformative,1
1114,method inquiry,1
1115,art insight,1
1116,communitarian methodology,1
1117,another guided,1
1118,paper brings,1
1119,art offer,1
1120,intersect learning,1
1121,paid little,1
1122,inquiry representation,1
1123,review wide,1
1124,mathematics despite,1
1125,feminist communitarian,1
1126,point way,1
1127,scientist contribute,1
1128,benefit understanding,1
1129,representation understanding,1
1130,conversely point,1
1131,despite learning,1
1132,inform one,1
1133,pointing mutually,1
1134,way two,1
1135,science could,1
1136,effect art,1
1137,contribute field,1
1138,spanning affective,1
1139,alternative method,1
1140,field could,1
1141,leader field,1
1142,time leader,1
1143,affective cognitive,1
1144,aligned different,1
1145,contrast project,1
1146,activity structure,1
1147,network-based relationship,1
1148,provided consider,1
1149,supported whole-,1
1150,case network-based,1
1151,intended serve,1
1152,providing mutually,1
1153,two four,1
1154,focus classroom,1
1155,territory delineated,1
1156,mathematical object,1
1157,compare kind,1
1158,often-infinite family,1
1159,supportive instructional,1
1160,structure providing,1
1161,structure support,1
1162,classroom often-infinite,1
1163,object case,1
1164,network order,1
1165,component shared,1
1166,interaction among,1
1167,student intended,1
1168,report design-based,1
1169,instructional experience,1
1170,network research,1
1171,resource support,1
1172,learner effort,1
1173,classroom network,1
1174,exploration mathematical,1
1175,opportunity provided,1
1176,different component,1
1177,student aligned,1
1178,jointly navigate,1
1179,project developing,1
1180,project focus,1
1181,explored classroom,1
1182,activity classroom,1
1183,class small,1
1184,consider potential,1
1185,among two,1
1186,mathematical relationship,1
1187,effort jointly,1
1188,network compare,1
1189,respectively supported,1
1190,analogize many,1
1191,delineated corresponding,1
1192,whole- class,1
1193,distinctive learning,1
1194,activity analogize,1
1195,family mathematical,1
1196,mathematical terrain,1
1197,mutually supportive,1
1198,relationship space,1
1199,conceptual territory,1
1200,space network,1
1201,generative design,1
1202,examine distinctive,1
1203,support interaction,1
1204,navigate conceptual,1
1205,kind exploration,1
1206,design explored,1
1207,developing collaborative,1
1208,terrain respectively,1
1209,research generative,1
1210,corresponding mathematical,1
1211,participant classroom,1
1212,object contrast,1
1213,many participant,1
1214,serve resource,1
1215,whereas low,1
1216,high v,1
1217,instruction lead,1
1218,'s early,1
1219,level instructional,1
1220,four condition,1
1221,suggests strong,1
1222,third-grade child,1
1223,high high,1
1224,five month,1
1225,high guidance,1
1226,high group,1
1227,overall study,1
1228,guidance high,1
1229,guidance advantageous,1
1230,concept procedure,1
1231,belief high,1
1232,strong amount,1
1233,often called,1
1234,consisted combination,1
1235,`` control,1
1236,cv taught,1
1237,associated simple,1
1238,moreover high,1
1239,experimental design,1
1240,low instructional,1
1241,high instructional,1
1242,taught via,1
1243,question contrary,1
1244,learning transfer,1
1245,approach aimed,1
1246,held belief,1
1247,effect different,1
1248,lead shallow,1
1249,different sequence,1
1250,low level,1
1251,powerful effect,1
1252,sequence high,1
1253,repeated instance,1
1254,ordering high,1
1255,question whereas,1
1256,contrary commonly,1
1257,assigned one,1
1258,child randomly,1
1259,group five,1
1260,condition cv,1
1261,design often,1
1262,describe microgenetic,1
1263,comprised inquiry,1
1264,simple experimental,1
1265,commonly held,1
1266,inquiry question,1
1267,particular direct,1
1268,instruction inquiry,1
1269,cv relative,1
1270,guidance capable,1
1271,demonstrate strong,1
1272,cv third-grade,1
1273,guidance comprised,1
1274,relative group,1
1275,low low,1
1276,continued demonstrate,1
1277,training overall,1
1278,randomly assigned,1
1279,guidance consisted,1
1280,amount instructional,1
1281,cv moreover,1
1282,low guidance,1
1283,advantageous learning,1
1284,four possible,1
1285,exhibiting powerful,1
1286,guidance student,1
1287,direct instruction,1
1288,shallow learning,1
1289,transfer cv,1
1290,procedure associated,1
1291,level guidance,1
1292,via one,1
1293,instance high,1
1294,aimed examining,1
1295,v low,1
1296,group continued,1
1297,microgenetic approach,1
1298,examining effect,1
1299,capable exhibiting,1
1300,possible ordering,1
1301,one four,1
1302,learning concept,1
1303,effect child,1
1304,understanding cv,1
1305,early science,1
1306,combination direct,1
1307,guidance particular,1
1308,show repeated,1
1309,cv sao,1
1310,direct-no reify,1
1311,experiment virtual,1
1312,al 2009,1
1313,collapsing time,1
1314,unconfounded experiment,1
1315,robust understanding,1
1316,found direct+reify,1
1317,direct+reify condition,1
1318,favoring direct+reify,1
1319,confounded state,1
1320,57 student,1
1321,2009 showed,1
1322,either direct-no,1
1323,sao pedro,1
1324,compared three,1
1325,experiment delayed,1
1326,significantly outperformed,1
1327,virtual ramp,1
1328,cv explaining,1
1329,two direct,1
1330,experimental setup,1
1331,discovery learning,1
1332,strong trend,1
1333,measured task,1
1334,study described,1
1335,confounded experimental,1
1336,setup study,1
1337,three pedagogical,1
1338,later constructing,1
1339,experiment starting,1
1340,initially multiply,1
1341,learning either,1
1342,pedro et,1
1343,designing unconfounded,1
1344,trend favoring,1
1345,retested 57,1
1346,found strong,1
1347,time found,1
1348,showed two,1
1349,acquisition robust,1
1350,task designing,1
1351,study compared,1
1352,condition without,1
1353,condition measured,1
1354,multiply confounded,1
1355,without reification,1
1356,six month,1
1357,described retested,1
1358,robust learning,1
1359,reification significantly,1
1360,cv collapsing,1
1361,condition robust,1
1362,outperformed discovery,1
1363,learning condition,1
1364,requiring cv,1
1365,understanding control,1
1366,explaining cv,1
1367,condition constructing,1
1368,month later,1
1369,approach acquisition,1
1370,constructing unconfounded,1
1371,direct learning,1
1372,starting initially,1
1373,delayed posttest,1
1374,environment solving,1
1375,problem requiring,1
1376,starting multiply,1
1377,reify discovery,1
1378,condition condition,1
1379,posttest found,1
1380,ramp environment,1
1381,responsible teaching,1
1382,emerging practice,1
1383,participation science,1
1384,attending disciplinary,1
1385,discipline math,1
1386,interplay among,1
1387,math suggesting,1
1388,discipline-specific teaching,1
1389,orientation towards,1
1390,domain study,1
1391,necessarily transfer,1
1392,grounding therefore,1
1393,disciplinary grounding,1
1394,difference learning,1
1395,science orientation,1
1396,education particularly,1
1397,one- year,1
1398,disciplinary domain,1
1399,study three,1
1400,context argue,1
1401,case two,1
1402,across disciplinary,1
1403,interest reveals,1
1404,disciplinary context,1
1405,thinking disciplinary,1
1406,'s certification,1
1407,mathematics method,1
1408,examine interplay,1
1409,dynamic becomes,1
1410,'s orientation,1
1411,teacher education,1
1412,particularly elementary,1
1413,reveals significant,1
1414,argue better,1
1415,teacher responsible,1
1416,therefore necessarily,1
1417,teaching across,1
1418,learning teach,1
1419,understanding dynamic,1
1420,teaching emerging,1
1421,orientation discipline,1
1422,towards discipline-specific,1
1423,one primary,1
1424,candidate one-,1
1425,important teacher,1
1426,master 's,1
1427,suggesting practice,1
1428,study interest,1
1429,candidate 's,1
1430,case examine,1
1431,focusing participation,1
1432,primary case,1
1433,three elementary,1
1434,across discipline,1
1435,course one,1
1436,program focusing,1
1437,transfer across,1
1438,year master,1
1439,becomes important,1
1440,control condition,1
1441,interaction training,1
1442,respond magnitude,1
1443,train embodied,1
1444,task employing,1
1445,child revealed,1
1446,medium train,1
1447,employing spatial,1
1448,digital dance,1
1449,spatial code,1
1450,cross-over design,1
1451,randomized cross-over,1
1452,reliably predict,1
1453,child used,1
1454,significant interaction,1
1455,number line,1
1456,seems particular,1
1457,program kindergarten,1
1458,form mental,1
1459,training condition,1
1460,numerical task,1
1461,embodied training,1
1462,spatial numerical,1
1463,addressed task,1
1464,mathematical performance,1
1465,importance training,1
1466,acquisition task-relevant,1
1467,representation numerical,1
1468,19 kindergarten,1
1469,effective basic,1
1470,condition repeated,1
1471,hand aid,1
1472,demonstrated basic,1
1473,item implying,1
1474,comparison task,1
1475,skill reliably,1
1476,performance spatial,1
1477,magnitude comparison,1
1478,embodied spatial,1
1479,improved strongly,1
1480,may effective,1
1481,task hand,1
1482,dance mat,1
1483,task magnitude,1
1484,exposure item,1
1485,method parallel,1
1486,child improved,1
1487,spatial embodied,1
1488,skill may,1
1489,implying child,1
