,key,value
553,deepening understanding,1
554,’ expression,1
555,debate genetically,1
556,rainbow ”,1
557,expression elaboration,1
558,using either,1
559,broadening/deepening understanding,1
560,create interpretation,1
561,poetic expression,1
562,allows child,1
563,expression paper,1
564,environment describe,1
565,example create,1
566,create new,1
567,writing others,1
568,share critique,1
569,space written,1
570,play space,1
571,adolescent using,1
572,group adolescent,1
573,new genre,1
574,occur way,1
575,participant drew,1
576,squeak allows,1
577,workshop collaboration,1
578,drew personal,1
579,collaboration necessary,1
580,child express,1
581,thought create,1
582,principle implementation,1
583,technology participant,1
584,way expected,1
585,experience example,1
586,personal experience,1
587,others share,1
588,opened new,1
589,necessary define,1
590,express poetic,1
591,poetry collaborative,1
592,technology opened,1
593,new form,1
594,workshop group,1
595,poetic thought,1
596,define full-contact,1
597,poetry occur,1
598,interpretation writing,1
599,implementation full-contact,1
600,form expression,1
601,participating workshop,1
602,genre poetic,1
603,result workshop,1
604,digital play,1
605,written squeak,1
606,critique expression,1
607,collaborative digital,1
608,using environment,1
609,expected technology,1
610,poetry environment,1
611,teenager participating,1
612,full-contact poetry,1
613,expression teenager,1
614,environment technology,1
615,dynamic time,1
616,measured quality,1
617,u check,1
618,better fit,1
619,listservs measured,1
620,model data,1
621,t3 t5,1
622,assessment individual,1
623,communication data,1
624,cumulative time,1
625,social factor,1
626,correlated number,1
627,communication network,1
628,message received,1
629,model distinctive,1
630,highly correlated,1
631,four preservice,1
632,analysis model,1
633,received fitting,1
634,four listservs,1
635,listserv found,1
636,follow-up response,1
637,early submission,1
638,core periphery,1
639,studied analyze,1
640,network participant,1
641,time period,1
642,preservice teacher,1
643,eight randomly,1
644,check consistency,1
645,assigned participant,1
646,consistency group,1
647,group dynamic,1
648,observation highly,1
649,sub-groups found,1
650,using core-periphery,1
651,found communication,1
652,listserv allowed,1
653,data progressively,1
654,found four,1
655,number message,1
656,observational message,1
657,fitting core-periphery,1
658,core vice,1
659,teacher ’,1
660,periphery member,1
661,core-periphery model,1
662,t1 t3,1
663,supported data,1
664,message core,1
665,result statistically,1
666,development communication,1
667,core group,1
668,time listserv,1
669,progressively achieved,1
670,hypothesis periphery,1
671,allowed u,1
672,participant shared,1
673,non-significant asymmetric,1
674,group result,1
675,factor development,1
676,data collection,1
677,shared observation,1
678,submission observation,1
679,t5 listserv,1
680,round data,1
681,period t1,1
682,statistically non-significant,1
683,message mean,1
684,member sent,1
685,three group,1
686,sent message,1
687,higher core,1
688,quality higher,1
689,fit core-periphery,1
690,randomly assigned,1
691,core-periphery social,1
692,five weekly,1
693,versa supported,1
694,analyze contribution,1
695,individual observational,1
696,online discussion,1
697,individual social,1
698,contribution individual,1
699,observation follow-up,1
700,three cumulative,1
701,data three,1
702,periphery sub-groups,1
703,group eight,1
704,collection using,1
705,’ online,1
706,distinctive core,1
707,achieved better,1
708,participant studied,1
709,weekly round,1
710,response five,1
711,asymmetric hypothesis,1
712,vice versa,1
713,discussion group,1
714,mean quality,1
715,group early,1
716,quality assessment,1
717,learning task,1
718,theory paper,1
719,discussion ponders,1
720,instructional technical,1
721,concept self-organization,1
722,apparent paradox,1
723,task well,1
724,preconceived infrastructure,1
725,undervalued instructional,1
726,suggests constructive,1
727,formal communication,1
728,support learning,1
729,aspect towards,1
730,communication proper,1
731,day-to-day learning,1
732,paper expands,1
733,investigated need,1
734,spontaneous action,1
735,expands background,1
736,proper support,1
737,issue formal,1
738,technical design,1
739,need informal,1
740,informal communication,1
741,communication day-to-day,1
742,action versus,1
743,well investigated,1
744,ponders apparent,1
745,self-organization awareness,1
746,environment undervalued,1
747,background informal,1
748,design starting,1
749,infrastructure suggests,1
750,constructivist theory,1
751,towards concept,1
752,starting constructivist,1
753,process discussion,1
754,paradox spontaneous,1
755,constructive guideline,1
756,informal aspect,1
757,versus preconceived,1
758,awareness learning,1
759,e.g collaborative,1
760,practice every,1
761,staff actor,1
762,teaching-learning process,1
763,specification pedagogically,1
764,design come,1
765,describe design,1
766,limitation way,1
767,learning problem-based,1
768,idea solution,1
769,framework element,1
770,learning regardless,1
771,blended learning,1
772,wfms domain,1
773,containment framework,1
774,activity method,1
775,activity learner,1
776,way proposed,1
777,pedagogically neutral,1
778,order agree,1
779,learning design,1
780,academic staff,1
781,involved practice,1
782,pedagogy involved,1
783,learner academic,1
784,proposal found,1
785,deficiency limitation,1
786,solution activity,1
787,proposed specification,1
788,method prescribing,1
789,considering idea,1
790,theory workflow,1
791,actor certain,1
792,prescribing various,1
793,agree proposal,1
794,learning blended,1
795,various activity,1
796,describe activity,1
797,design e.g,1
798,provide containment,1
799,element describe,1
800,come method,1
801,structure describe,1
802,workflow management,1
803,mean defining,1
804,way element,1
805,propose alternative,1
806,found deficiency,1
807,objective ims,1
808,every learning,1
809,defining diverse,1
810,element described,1
811,ims learning,1
812,process formal,1
813,neutral provides,1
814,activity theory,1
815,domain propose,1
816,alternative structure,1
817,certain order,1
818,design teaching-learning,1
819,system wfms,1
820,regardless pedagogy,1
821,method part,1
822,part specification,1
823,formal way,1
824,described considering,1
825,specification provide,1
826,design specification,1
827,www technology,1
828,learning addition,1
829,based need,1
830,great facility,1
831,framework also,1
832,introduces framework,1
833,information based,1
834,awareness facilitate,1
835,alone due,1
836,awareness cope,1
837,due lack,1
838,interest framework,1
839,feeling alone,1
840,platform investigating,1
841,support awareness,1
842,privacy caused,1
843,acquire awareness,1
844,awareness technology,1
845,need answered,1
846,address problem,1
847,technology provide,1
848,environment address,1
849,environment help,1
850,built multi-agent,1
851,learner acquire,1
852,lack mechanism,1
853,answered paper,1
854,caused awareness,1
855,research question,1
856,multi-agent learning,1
857,interest also,1
858,number interesting,1
859,interesting research,1
860,awareness information,1
861,concern user,1
862,need awareness,1
863,also need,1
864,’ need,1
865,addition number,1
866,need changing,1
867,provide great,1
868,cope changing,1
869,provides platform,1
870,question deal,1
871,problem feeling,1
872,facility online,1
873,different user,1
874,changing interest,1
875,help learner,1
876,user privacy,1
877,facilitate collaborative,1
878,mechanism support,1
879,investigating concern,1
880,user ’,1
881,also provides,1
882,deal different,1
883,pedagogical knowledge,1
884,illustrating collaborative,1
885,involving graduate,1
886,explores design,1
887,assessing scaffolding,1
888,asking student,1
889,portfolio score,1
890,producing knowledge,1
891,key design,1
892,student identify,1
893,illustrate design,1
894,conceptual understanding,1
895,design knowledge,1
896,geography result,1
897,design result,1
898,guided four,1
899,ass individual,1
900,collective aspect,1
901,design feature,1
902,knowledge-building portfolio,1
903,portfolio characterize,1
904,individual collective,1
905,indicate knowledge,1
906,characterize ass,1
907,database illustrating,1
908,investigate role,1
909,involves asking,1
910,study involving,1
911,better comparison,1
912,sought examine,1
913,role knowledge-building,1
914,education form,1
915,note database,1
916,score related,1
917,’ conceptual,1
918,student conceptual,1
919,understanding key,1
920,feature involves,1
921,course physical,1
922,portfolio assessing,1
923,grade 12,1
924,physical geography,1
925,portfolio performed,1
926,performed better,1
927,aspect knowledge,1
928,building guided,1
929,principle illustrate,1
930,exemplary note,1
931,6 grade,1
932,building b,1
933,related knowledge,1
934,identify exemplary,1
935,graduate course,1
936,course education,1
937,portfolio fostering,1
938,four pedagogical,1
939,building measure,1
940,student producing,1
941,building portfolio,1
942,fostering student,1
943,b investigate,1
944,scaffolding collaborative,1
945,form 6,1
946,paper explores,1
947,comparison student,1
948,building sought,1
949,measure student,1
950,examine knowledge,1
951,12 course,1
952,demonstrate possible,1
953,within classroom,1
954,collaborative inquiry,1
955,guide physical,1
956,mathematical problem,1
957,theory group,1
958,progression challenge,1
959,social collaboration,1
960,specific way,1
961,old child,1
962,challenge within,1
963,year old,1
964,explicitly designed,1
965,design activity,1
966,aspect system,1
967,facilitate social,1
968,collaboration learning,1
969,resource progression,1
970,child system,1
971,two-player mathematical,1
972,principle guide,1
973,incorporate social,1
974,present design,1
975,collaboration incorporating,1
976,designed facilitate,1
977,system design,1
978,theory theory,1
979,group interaction,1
980,classroom environment,1
981,solving environment,1
982,activity resource,1
983,theory collaboration,1
984,design two-player,1
985,environment 12,1
986,system explicitly,1
987,principle mediated,1
988,possible incorporate,1
989,way aspect,1
990,inquiry socio-cultural,1
991,environment design,1
992,12 13,1
993,setup within,1
994,social theory,1
995,incorporating principle,1
996,within activity,1
997,13 year,1
998,interaction demonstrate,1
999,physical setup,1
1000,environment specific,1
1001,socio-cultural theory,1
1002,viewing present,1
1003,fle3 –,1
1004,system present,1
1005,instructor one,1
1006,problem advice,1
1007,feedback user,1
1008,approach integrating,1
1009,one hand,1
1010,discus two,1
1011,hand agent,1
1012,instructor instructor,1
1013,dialog student,1
1014,two complementary,1
1015,advice instructor,1
1016,integrating software,1
1017,problem give,1
1018,way agent,1
1019,computes statistic,1
1020,advice student,1
1021,present feedback,1
1022,student based,1
1023,distributed cscl,1
1024,system identifies,1
1025,identifies possible,1
1026,based principle,1
1027,building computes,1
1028,student instructor,1
1029,– distributed,1
1030,possible problem,1
1031,principle collaboration,1
1032,statistic viewing,1
1033,instructor use,1
1034,use engage,1
1035,engage dialog,1
1036,environment discus,1
1037,give advice,1
1038,collaboration knowledge,1
1039,agent system,1
1040,complementary way,1
1041,present possible,1
1042,user student,1
1043,agent fle3,1
1044,interaction process,1
1045,cognitive interaction,1
1046,diagram support,1
1047,reasoning chat,1
1048,type historical,1
1049,graphical representation,1
1050,reasoning specifically,1
1051,difference amount,1
1052,process expected,1
1053,two representational,1
1054,two condition,1
1055,condition possible,1
1056,well text,1
1057,environment elicit,1
1058,study show,1
1059,list assumed,1
1060,show significant,1
1061,order support,1
1062,reasoning two,1
1063,reasoning cscl,1
1064,however result,1
1065,enables student,1
1066,representation argumentative,1
1067,specifically historical,1
1068,support domain,1
1069,inquiry task,1
1070,diagram linear,1
1071,would result,1
1072,support historical,1
1073,chat well,1
1074,result study,1
1075,qualitative historical,1
1076,specific reasoning,1
1077,argument list,1
1078,make use,1
1079,environment use,1
1080,assumed argumentative,1
1081,amount type,1
1082,executing task,1
1083,representational tool,1
1084,historical reasoning,1
1085,domain specific,1
1086,using tool,1
1087,historical inquiry,1
1088,found way,1
1089,expected using,1
1090,student make,1
1091,result qualitative,1
1092,linear representation,1
1093,tool would,1
1094,possible explanation,1
1095,tool executing,1
1096,collaborate historical,1
1097,use enables,1
1098,task writing,1
1099,tool graphical,1
1100,feature cscl,1
1101,argumentative diagram,1
1102,writing argumentative,1
1103,text order,1
1104,support cognitive,1
1105,elicit support,1
1106,representation argument,1
1107,text however,1
1108,student collaborate,1
1109,focus feature,1
1110,reasoning compared,1
1111,note stimulate,1
1112,discussion anchored,1
1113,document annotation,1
1114,discussion used,1
1115,using recorded,1
1116,recorded live,1
1117,describes work,1
1118,furthermore show,1
1119,work progress,1
1120,combined anchored,1
1121,basis collaborative,1
1122,anchored directly,1
1123,document furthermore,1
1124,personalization document,1
1125,multimedia document,1
1126,structured discussion,1
1127,relevant content,1
1128,annotation sharing,1
1129,content object,1
1130,object multimedia,1
1131,support personalization,1
1132,show student-authored,1
1133,document combined,1
1134,learning approach,1
1135,used peer,1
1136,sharing note,1
1137,stimulate structured,1
1138,directly relevant,1
1139,student-authored multimedia,1
1140,live lecture,1
1141,lecture basis,1
1142,progress using,1
1143,peer assessment,1
1144,methodology reconsider,1
1145,field meet,1
1146,methodology reflect,1
1147,analysis articulate,1
1148,method scientific,1
1149,two prototypical,1
1150,dual challenge,1
1151,challenge examining,1
1152,becoming explicit,1
1153,complementary practical,1
1154,specifying scientific,1
1155,research practice,1
1156,extent way,1
1157,research conclusion,1
1158,differ others,1
1159,dichotomy develop,1
1160,three task,1
1161,2001 apply,1
1162,phenomenon related,1
1163,environment research,1
1164,contributing theory,1
1165,situated practice,1
1166,paradigm methodology,1
1167,related learning,1
1168,practice 1,1
1169,question outline,1
1170,complex phenomenon,1
1171,field complex,1
1172,environment field,1
1173,defined future,1
1174,practical impact,1
1175,1 becoming,1
1176,way existing,1
1177,contribution focus,1
1178,developing complementary,1
1179,use-inspired basic,1
1180,council 2001,1
1181,environment situated,1
1182,goal use,1
1183,methodology respond,1
1184,analysis two,1
1185,research taking,1
1186,integrate goal,1
1187,scientific contribution,1
1188,standard field,1
1189,outline principle,1
1190,pursuing question,1
1191,central question,1
1192,methodology converge,1
1193,comparative analysis,1
1194,understanding within,1
1195,starting point,1
1196,conclusion three,1
1197,apply principle,1
1198,depicted dichotomy,1
1199,respond challenge,1
1200,complex learning,1
1201,principle analysis,1
1202,theory practice,1
1203,develop common,1
1204,phenomenon within,1
1205,practice extent,1
1206,design research,1
1207,reflect principle,1
1208,research paradigm,1
1209,along line,1
1210,research integrative,1
1211,within learning,1
1212,methodology starting,1
1213,3 developing,1
1214,line differ,1
1215,taking existing,1
1216,contribution 2,1
1217,articulate underlying,1
1218,impact standard,1
1219,practice methodology,1
1220,methodology design,1
1221,focus integrate,1
1222,principle use-inspired,1
1223,research council,1
1224,common language,1
1225,national research,1
1226,converge along,1
1227,question methodology,1
1228,scientific standard,1
1229,language principle,1
1230,others focus,1
1231,explicit method,1
1232,use goal,1
1233,principle scientific,1
1234,research pursuing,1
1235,scientific research,1
1236,underlying assumption,1
1237,meet dual,1
1238,prototypical methodology,1
1239,challenge contributing,1
1240,basic research,1
1241,examine complex,1
1242,existing methodology,1
1243,proposed national,1
1244,focus comparative,1
1245,2 specifying,1
1246,methodology examine,1
1247,currently depicted,1
1248,examining complex,1
1249,reconsider currently,1
1250,research proposed,1
1251,research 3,1
1252,assumption methodology,1
1253,task defined,1
1254,integrative research,1
1255,goal understanding,1
1256,point central,1
1257,action state,1
1258,communication server,1
1259,mode framework,1
1260,matchmaker communication,1
1261,distinction different,1
1262,logging based,1
1263,either user,1
1264,method cscl,1
1265,type raw,1
1266,whole spectrum,1
1267,implemented cool,1
1268,dimension distinction,1
1269,another distinction,1
1270,structural analysis,1
1271,one dimension,1
1272,description cool,1
1273,server underlying,1
1274,several analysis,1
1275,method action,1
1276,enables u,1
1277,classification analysis,1
1278,user action,1
1279,raw data,1
1280,spectrum analysis,1
1281,action logging,1
1282,system presented,1
1283,state description,1
1284,data either,1
1285,mode environment,1
1286,example instance,1
1287,analysis structural,1
1288,collaborative modeling,1
1289,instance several,1
1290,u explore,1
1291,us one,1
1292,underlying cool,1
1293,cool mode,1
1294,method implemented,1
1295,distinction summary,1
1296,summary analysis,1
1297,modeling enables,1
1298,explore whole,1
1299,based matchmaker,1
1300,presented us,1
1301,mode example,1
1302,analysis another,1
1303,key issue,1
1304,collaboratively constructing,1
1305,condition collaboration,1
1306,understanding identifying,1
1307,organise distributed,1
1308,effort constituent,1
1309,organisation interaction,1
1310,constituent part,1
1311,interactional process,1
1312,interaction distributed,1
1313,distributed collaboration,1
1314,learning impose,1
1315,identifies interactional,1
1316,collaborative effort,1
1317,co-ordinating work,1
1318,work matter,1
1319,required organise,1
1320,thus key,1
1321,understanding condition,1
1322,matter collaboratively,1
1323,much understanding,1
1324,collaboration co-ordinating,1
1325,analysing distributed,1
1326,severe workload,1
1327,process thus,1
1328,interaction complex,1
1329,identifying required,1
1330,impose severe,1
1331,knowledge understanding,1
1332,actor organisation,1
1333,complex collaborative,1
1334,organising interaction,1
1335,collaborating actor,1
1336,effort much,1
1337,process effort,1
1338,collaboration process,1
1339,constructing knowledge,1
1340,workload collaborating,1
1341,part activity,1
1342,issue analysing,1
1343,tool phase,1
1344,implication approach,1
1345,requirement collaborative,1
1346,approach experience,1
1347,university ’,1
1348,preparation exercise,1
1349,exercise result,1
1350,improvement implication,1
1351,help identify,1
1352,student main,1
1353,form collaborative,1
1354,group management,1
1355,extent help,1
1356,currently tested,1
1357,german distance,1
1358,university include,1
1359,experience design,1
1360,main requirement,1
1361,system providing,1
1362,learning university,1
1363,exercise fub,1
1364,approach work,1
1365,exercise distance,1
1366,providing groupware,1
1367,management support,1
1368,identify need,1
1369,learning session,1
1370,need improvement,1
1371,next generation,1
1372,space paper,1
1373,phase collaborative,1
1374,exercise currently,1
1375,distance learning,1
1376,groupware tool,1
1377,collaborative synchronous,1
1378,indicate approach,1
1379,fub system,1
1380,exercise learning,1
1381,include support,1
1382,two trial,1
1383,management collaborative,1
1384,impact collaborative,1
1385,exercise discussed,1
1386,distance university,1
1387,synchronous exercise,1
1388,paper examine,1
1389,tested form,1
1390,support preparation,1
1391,examine impact,1
1392,learning space,1
1393,social contact,1
1394,generation support,1
1395,design next,1
1396,learning group,1
1397,distributed student,1
1398,among distributed,1
1399,trial indicate,1
1400,work extent,1
1401,contact among,1
1402,exercise social,1
1403,session learning,1
1404,university collaborative,1
1405,shape research,1
1406,developed various,1
1407,conducting study,1
1408,make review,1
1409,mediate process,1
1410,series study,1
1411,review shape,1
1412,method model,1
1413,order gain,1
1414,better understanding,1
1415,particularly emerging,1
1416,used series,1
1417,aim find,1
1418,process sharing,1
1419,variable mediate,1
1420,solution made,1
1421,process collaboration,1
1422,part shape,1
1423,analysis order,1
1424,methodological solution,1
1425,study developed,1
1426,project shape,1
1427,model analysis,1
1428,project investigates,1
1429,aim paper,1
1430,interaction conducting,1
1431,education context,1
1432,context study,1
1433,describe methodological,1
1434,find variable,1
1435,paper make,1
1436,higher education,1
1437,shape project,1
1438,sharing constructing,1
1439,emerging process,1
1440,collaboration virtual,1
1441,interaction paper,1
1442,made study,1
1443,various method,1
1444,constructing perspective,1
1445,understanding process,1
1446,interaction higher,1
1447,quality nature,1
1448,collaboration particularly,1
1449,study aim,1
1450,perspective virtual,1
1451,gain better,1
1452,shape analysis,1
