,key,value
951,use semi-structured,1
952,design personal,1
953,personal goal,1
954,analyze decision,1
955,mobile technology,1
956,chemistry engage,1
957,learner context,1
958,interact support,1
959,find science,1
960,discourse used,1
961,idea selection,1
962,effective knowledge,1
963,community dialogue,1
964,promote promisingness,1
965,advancement work,1
966,engaged discussion,1
967,ability identify,1
968,intervention tool,1
969,engage effective,1
970,experiment student,1
971,age make,1
972,classroom intervention,1
973,facilitate knowledge,1
974,focus ongoing,1
975,judgment facilitate,1
976,obscure undeveloped,1
977,discussion reflection,1
978,dialogue result,1
979,promising idea,1
980,research examine,1
981,embedded design,1
982,make promisingness,1
983,extent young,1
984,result engage,1
985,idea written,1
986,used promising,1
987,ongoing community,1
988,reflection concept,1
989,written online,1
990,two refinement,1
991,tool two,1
992,building goal,1
993,experiment grade,1
994,judgment result,1
995,tool identify,1
996,8 year,1
997,examine extent,1
998,3 classroom,1
999,work classroom,1
1000,undeveloped aspect,1
1001,important obscure,1
1002,used tool,1
1003,toward end,1
1004,aspect knowledge,1
1005,goal research,1
1006,selection focus,1
1007,student young,1
1008,identify promising,1
1009,development promote,1
1010,idea tool,1
1011,young 8,1
1012,work result,1
1013,refinement idea,1
1014,end embedded,1
1015,concept promisingness,1
1016,building toward,1
1017,promisingness judgment,1
1018,promisingness used,1
1019,judgment collaborative,1
1020,interaction key,1
1021,powerful learning,1
1022,-- prototype,1
1023,-- shifting,1
1024,ultimately integrating,1
1025,prototype racing,1
1026,could transform,1
1027,purely game-based,1
1028,velocity purely,1
1029,discus design,1
1030,interview contend,1
1031,narrative pre-game,1
1032,interview description,1
1033,future game,1
1034,transform popular,1
1035,racing video,1
1036,explore design,1
1037,school-based epistemological,1
1038,show player,1
1039,contend change,1
1040,racing --,1
1041,principle could,1
1042,shifting describing,1
1043,popular game,1
1044,key representation,1
1045,framing show,1
1046,integrated game,1
1047,representation introduced,1
1048,shifting ultimately,1
1049,game-based narrative,1
1050,game formal,1
1051,created explore,1
1052,game formulat,1
1053,game discus,1
1054,representation post-game,1
1055,acceleration velocity,1
1056,throughout game,1
1057,post-game interview,1
1058,formulat racing,1
1059,introduced throughout,1
1060,novel interaction,1
1061,change due,1
1062,pre-game interview,1
1063,game school-based,1
1064,player game,1
1065,study player,1
1066,game powerful,1
1067,player shifting,1
1068,epistemological framing,1
1069,description seamlessly,1
1070,due novel,1
1071,environment --,1
1072,integrating video,1
1073,describing acceleration,1
1074,network organizing,1
1075,challenge possibility,1
1076,best project,1
1077,encountered botswana,1
1078,botswana expansive,1
1079,technology-mediated learning,1
1080,describing preliminary,1
1081,transformation best,1
1082,purpose present,1
1083,challenge obstacle,1
1084,educational transformation,1
1085,cross-functional network,1
1086,workshop change-laboratory,1
1087,change-laboratory intervention,1
1088,african researcher,1
1089,project describing,1
1090,result creating,1
1091,expansive educational,1
1092,promoting expansive,1
1093,obstacle educator,1
1094,developing country,1
1095,expansive school,1
1096,european african,1
1097,report challenge,1
1098,possibility encountered,1
1099,researcher face,1
1100,country paper,1
1101,learning developing,1
1102,school transformation,1
1103,educator researcher,1
1104,intervention collaboration,1
1105,collaboration european,1
1106,ict workshop,1
1107,paper address,1
1108,creating cross-functional,1
1109,face promoting,1
1110,transformation technology-mediated,1
1111,organizing ict,1
1112,graphical vs.,1
1113,ought spend,1
1114,effect graphical,1
1115,vs. textual,1
1116,indicated high-debt,1
1117,estimation participant,1
1118,explore narrow,1
1119,conducted three-month,1
1120,doubly multivariate,1
1121,process underlying,1
1122,anyway often,1
1123,x 2,1
1124,n=25 effect,1
1125,spending result,1
1126,graphical visualization,1
1127,participant experienced,1
1128,actual spending,1
1129,low-debt participant,1
1130,3 repeated,1
1131,data shed,1
1132,participant received,1
1133,light learning,1
1134,feedback relationship,1
1135,often without,1
1136,beyond mean,1
1137,accurate excerpt,1
1138,mean yet,1
1139,without aware,1
1140,estimated actual,1
1141,three-month mixed-methods,1
1142,interview data,1
1143,aware explore,1
1144,visualization became,1
1145,thought-act gap,1
1146,repeated measure,1
1147,estimation low-debt,1
1148,textual feedback,1
1149,high-debt participant,1
1150,know ought,1
1151,many anyway,1
1152,mixed-methods pilot,1
1153,participant estimation,1
1154,improvement estimation,1
1155,anova indicated,1
1156,became accurate,1
1157,spend beyond,1
1158,excerpt interview,1
1159,people know,1
1160,x 3,1
1161,underlying change,1
1162,relationship estimated,1
1163,narrow thought-act,1
1164,result 2,1
1165,gap conducted,1
1166,study n=25,1
1167,measure doubly,1
1168,multivariate anova,1
1169,experienced improvement,1
1170,2 x,1
1171,received graphical,1
1172,data four-year,1
1173,identity student,1
1174,us positioning,1
1175,temporally longer,1
1176,named salim,1
1177,salim move,1
1178,history game-play,1
1179,enactment e.g,1
1180,moment identity,1
1181,participant named,1
1182,becoming expert,1
1183,arc participation,1
1184,eight year-old,1
1185,identity enactment,1
1186,community moving,1
1187,four-year ethnographic,1
1188,study civworld,1
1189,e.g conversational,1
1190,part nexus,1
1191,nexus long-,1
1192,student teen,1
1193,long- term,1
1194,move peripheral,1
1195,game-play toward,1
1196,expert six,1
1197,toward becoming,1
1198,argues moment,1
1199,civworld participant,1
1200,relationship moment,1
1201,enactment social,1
1202,result part,1
1203,term project,1
1204,examining trajectory,1
1205,year-old civworld,1
1206,trajectory identification,1
1207,peripheral towards,1
1208,longer trajectory,1
1209,ethnographic research,1
1210,knowledge result,1
1211,game-based learning,1
1212,towards full,1
1213,full participation,1
1214,identification examining,1
1215,novice history,1
1216,six month,1
1217,month period,1
1218,examine relationship,1
1219,performance student,1
1220,positioning analysis,1
1221,teen brother,1
1222,brother us,1
1223,civworld game-based,1
1224,extension arc,1
1225,participation eight,1
1226,project identity,1
1227,e.g project,1
1228,conversational performance,1
1229,identification extension,1
1230,moving novice,1
1231,project forming,1
1232,forming identity,1
1233,drawing data,1
1234,community temporally,1
1235,formation e.g,1
1236,consumer little,1
1237,energy consumer,1
1238,describe analysis,1
1239,teenager learning,1
1240,energy consumption,1
1241,teenager important,1
1242,ecology resource,1
1243,level apply,1
1244,behaviour particular,1
1245,design framework,1
1246,suggest teenager,1
1247,care product,1
1248,analysis methodology,1
1249,consumption energy,1
1250,2010 finding,1
1251,personal care,1
1252,context behaviour,1
1253,information context,1
1254,political popular,1
1255,known conception,1
1256,relative energy,1
1257,popular rhetoric,1
1258,particular relevance,1
1259,electronic device,1
1260,personal consumption,1
1261,choice food,1
1262,yet energy,1
1263,conception report,1
1264,important category,1
1265,energy informal,1
1266,device choice,1
1267,example behaviour,1
1268,methodology shaped,1
1269,use electronic,1
1270,rhetoric yet,1
1271,behaviour identify,1
1272,framework luckin,1
1273,issue abstract,1
1274,learning energy,1
1275,different behaviour,1
1276,future energy,1
1277,food personal,1
1278,little known,1
1279,apply information,1
1280,use relative,1
1281,important area,1
1282,aware energy,1
1283,intensity different,1
1284,category future,1
1285,teenager aware,1
1286,area learning,1
1287,sustainability prevalent,1
1288,behaviour important,1
1289,abstract level,1
1290,energy sustainability,1
1291,indirect energy,1
1292,energy paper,1
1293,consumption rising,1
1294,energy issue,1
1295,prevalent political,1
1296,identify indirect,1
1297,report research,1
1298,design technology,1
1299,luckin 2010,1
1300,energy intensity,1
1301,support teenager,1
1302,informal context,1
1303,teenager use,1
1304,learning personal,1
1305,rising teenager,1
1306,energy use,1
1307,learning example,1
1308,relevance teenager,1
1309,shaped ecology,1
1310,conducted one,1
1311,fifth-grade student,1
1312,written argument,1
1313,higher cognitive,1
1314,grounded interactive,1
1315,time c,1
1316,improved time,1
1317,b student,1
1318,design conducted,1
1319,constructivism sixteen-week,1
1320,22 fifth-grade,1
1321,sixteen-week study,1
1322,writing used,1
1323,student construction,1
1324,indicated student,1
1325,argumentation b,1
1326,knowledge argument-based,1
1327,student result,1
1328,writing support,1
1329,talk writing,1
1330,student higher,1
1331,oral argumentation,1
1332,unpack use,1
1333,classroom participation,1
1334,argument improved,1
1335,inquiry grounded,1
1336,study utilized,1
1337,e talk,1
1338,used together,1
1339,ability craft,1
1340,participation 22,1
1341,together student-centered,1
1342,process facilitated,1
1343,one learning,1
1344,interactive constructivism,1
1345,opportunity practice,1
1346,c talk,1
1347,occurred one,1
1348,student-centered classroom,1
1349,facilitated talk,1
1350,utilized qualitative,1
1351,study unpack,1
1352,practice developed,1
1353,construction scientific,1
1354,construction occurred,1
1355,qualitative design,1
1356,one argument-based,1
1357,alone e,1
1358,inquiry classroom,1
1359,used alone,1
1360,developed ore,1
1361,craft written,1
1362,ore sophisticated,1
1363,understanding oral,1
1364,investigate mechanism,1
1365,weak significant,1
1366,path model,1
1367,present path,1
1368,engagement learning,1
1369,mechanism student,1
1370,learner attribute,1
1371,year shown,1
1372,important mediator,1
1373,goal attitude,1
1374,microworld find,1
1375,novelty off-task,1
1376,school learner,1
1377,conduct exploratory,1
1378,engagement present,1
1379,relationship variable,1
1380,state engagement,1
1381,affective state,1
1382,level engagement,1
1383,whether affect,1
1384,belief impact,1
1385,affect mediating,1
1386,outcome paper,1
1387,avoiding novelty,1
1388,engaged disengaged,1
1389,highlight boredom,1
1390,learning end,1
1391,work recent,1
1392,related affective,1
1393,boredom important,1
1394,variable learner,1
1395,tendency towards,1
1396,science microworld,1
1397,significant relationship,1
1398,towards avoiding,1
1399,mediator tendency,1
1400,variable related,1
1401,learning engagement,1
1402,path analysis,1
1403,play key,1
1404,learning impact,1
1405,shown student,1
1406,behavior particular,1
1407,off-task behavior,1
1408,conducting inquiry,1
1409,'s engaged,1
1410,analysis data,1
1411,mediating variable,1
1412,find weak,1
1413,belief towards,1
1414,'s goal,1
1415,end conduct,1
1416,learning play,1
1417,model highlight,1
1418,attitude belief,1
1419,key role,1
1420,towards learning,1
1421,belief variable,1
1422,engagement/disengagement learning,1
1423,exploratory path,1
1424,data middle,1
1425,learner conducting,1
1426,related attitude,1
1427,study whether,1
1428,impact level,1
1429,attribute engagement/disengagement,1
1430,disengaged behavior,1
1431,school second,1
1432,student primary,1
1433,different kind,1
1434,2004 treasure,1
1435,fundamental situation,1
1436,contrasting two,1
1437,propose two,1
1438,conceptualization illustrate,1
1439,understand instructional,1
1440,practice perspective,1
1441,construct science,1
1442,methodology within,1
1443,equilibration work,1
1444,'s twofold,1
1445,illustrate concept,1
1446,representational process,1
1447,work allow,1
1448,concern tactile,1
1449,theory didactics,1
1450,practice learning,1
1451,two concept,1
1452,process contrasting,1
1453,kind equilibration,1
1454,work involve,1
1455,second case,1
1456,learning situation,1
1457,way articulating,1
1458,video research,1
1459,first case,1
1460,paper aim,1
1461,show two,1
1462,'s equilibration,1
1463,process conceptualization,1
1464,involve different,1
1465,attempt identify,1
1466,study refers,1
1467,twofold semiosis,1
1468,joint action,1
1469,semiosis didactic,1
1470,treasure game,1
1471,visually impaired,1
1472,impaired student,1
1473,didactics jatd,1
1474,perspective propose,1
1475,different way,1
