,key,value
377,student four,1
378,collaboration implication,1
379,provides opportunity,1
380,prepared individual,1
381,may face,1
382,preparation prior,1
383,ninety-five student,1
384,prompt effect,1
385,foster collaboration,1
386,meaning dialogue,1
387,deeper understanding,1
388,group prepared,1
389,dialogue study,1
390,found effective,1
391,multiple form,1
392,using 2,1
393,prior collaboration,1
394,map teacher,1
395,x 2,1
396,individual concept,1
397,preparation concept,1
398,study using,1
399,student may,1
400,classroom participated,1
401,collaboration would,1
402,student concept,1
403,science idea,1
404,generated highest,1
405,four 8th,1
406,constructing meaning,1
407,map statistical,1
408,prompt found,1
409,work go,1
410,81 user,1
411,deployed live,1
412,search expertise,1
413,transfer socially,1
414,likewise complex,1
415,strategic interpretive,1
416,existing metaphor,1
417,entry point,1
418,successful weblines,1
419,participant used,1
420,implicitly user,1
421,system 81,1
422,insight search,1
423,cognitive strategic,1
424,search likewise,1
425,deployed us,1
426,user population,1
427,efficiently captured,1
428,delineated four,1
429,learning exploratory,1
430,weblines participant,1
431,web search,1
432,population resulting,1
433,structure insight,1
434,human work,1
435,work user,1
436,search encompasses,1
437,user three,1
438,us existing,1
439,socially implicitly,1
440,attempt learning,1
441,semantically meaningful,1
442,transmitted learner,1
443,pathway search,1
444,method web,1
445,meaningful representation,1
446,resulting weblines,1
447,representation weblines,1
448,refer semantically,1
449,attempt enable,1
450,interpretive work,1
451,conducting exploratory,1
452,learner method,1
453,system deployed,1
454,search task,1
455,require cognitive,1
456,iteratively reflect,1
457,complex nuanced,1
458,exploratory search,1
459,used iteratively,1
460,point learning,1
461,three user,1
462,expertise transfer,1
463,metaphor timeline,1
464,weblines deployed,1
465,user pathway,1
466,encompasses fact,1
467,task attempt,1
468,live system,1
469,go conducting,1
470,search efficiently,1
471,upon insight,1
472,four type,1
473,user instead,1
474,instead developing,1
475,individually directed,1
476,search refer,1
477,reflect upon,1
478,learning require,1
479,timeline structure,1
480,captured transmitted,1
481,retrieval primary,1
482,enable human,1
483,directed learning,1
484,type successful,1
485,primary entry,1
486,fact retrieval,1
487,nuanced present,1
488,developing individually,1
489,weblines delineated,1
490,design-based learning,1
491,web design,1
492,synergism two,1
493,effective example,1
494,outcome measure,1
495,skill online,1
496,quality collaboration,1
497,collaboration skill,1
498,publish web,1
499,script incomplete,1
500,thus need,1
501,treatment positive,1
502,student web,1
503,enhanced appropriate,1
504,incomplete concept,1
505,map effective,1
506,positive result,1
507,measure namely,1
508,site process,1
509,study promote,1
510,type scaffolding,1
511,modify publish,1
512,literacy aim,1
513,dbl thus,1
514,design build,1
515,medium literacy,1
516,discourse quality,1
517,student effort,1
518,learning dbl,1
519,scaffolding implemented,1
520,implemented online,1
521,effort design,1
522,skill subsequent,1
523,online dbl,1
524,build modify,1
525,combined 2x2-factorial,1
526,discussion synergism,1
527,showed treatment,1
528,map result,1
529,design skill,1
530,promote university,1
531,two scaffold,1
532,appropriate scaffold,1
533,need enhanced,1
534,scaffold combination,1
535,produced positive,1
536,acquisition content-related,1
537,content-related discourse,1
538,map produced,1
539,2x2-factorial design,1
540,web site,1
541,dbl environment,1
542,result effective,1
543,scaffold collaboration,1
544,effective online,1
545,dbl combined,1
546,combination collaboration,1
547,subsequent discussion,1
548,online design-based,1
549,component medium,1
550,skill important,1
551,namely collaboration,1
552,utility repertory,1
553,peer reviewing,1
554,continued reliance,1
555,demonstrates utility,1
556,perceived activity,1
557,also judged,1
558,among construct,1
559,engagement continued,1
560,describes demonstrates,1
561,use think,1
562,construct instance,1
563,pattern relation,1
564,involve construction,1
565,initial engagement,1
566,instance student,1
567,stressful study,1
568,think cw/peer-reviewing,1
569,uncovered construct,1
570,student perception,1
571,technology-supported collaborative,1
572,perception technology-supported,1
573,feedback learning,1
574,argument cw,1
575,system high-,1
576,high- low-performing,1
577,construction personal,1
578,perception combining,1
579,interview written,1
580,exciting effective,1
581,judged activity,1
582,cw peer,1
583,difference construct,1
584,study uncovered,1
585,learning also,1
586,effective learning,1
587,important perception,1
588,collaboration/peer feedback,1
589,combining interview,1
590,cw/peer-reviewing interesting,1
591,interesting pattern,1
592,technique probe,1
593,adoption decision,1
594,resource paper,1
595,cw exciting,1
596,reliance collaboration/peer,1
597,time-consuming stressful,1
598,writing cw,1
599,low-performing student,1
600,decision initial,1
601,survey study,1
602,interesting difference,1
603,construct engineering,1
604,grid technique,1
605,perception affect,1
606,personal argument,1
607,repertory grid,1
608,found interesting,1
609,engineering student,1
610,written survey,1
611,student perceived,1
612,reviewing important,1
613,relation among,1
614,affect adoption,1
615,learning resource,1
616,probe perception,1
617,activity time-consuming,1
618,also found,1
619,actually played,1
620,focus study,1
621,collaborative game,1
622,use resource,1
623,space resource,1
624,gaining insight,1
625,interactional accomplishment,1
626,great potential,1
627,novel immersive,1
628,narrative feature,1
629,experience little,1
630,practical accomplishment,1
631,game play,1
632,insight interactional,1
633,describes study,1
634,issue mobile,1
635,believed hold,1
636,designed deployed,1
637,game space,1
638,play mobile,1
639,video taped,1
640,commonly believed,1
641,accomplishment collaborative,1
642,including historical,1
643,accomplishment game,1
644,activity video,1
645,hold great,1
646,creating novel,1
647,detail game,1
648,make use,1
649,location-based game,1
650,taped focus,1
651,game actually,1
652,participant activity,1
653,participant make,1
654,mobile location-based,1
655,played address,1
656,study aimed,1
657,participant practical,1
658,historical narrative,1
659,game teaching,1
660,potential creating,1
661,little done,1
662,history designed,1
663,practical detail,1
664,aimed gaining,1
665,unravel practical,1
666,immersive learning,1
667,deployed participant,1
668,game commonly,1
669,resource including,1
670,study participant,1
671,available game,1
672,feature participant,1
673,resource available,1
674,done unravel,1
675,focus student,1
676,on-campus face-to-face,1
677,like perspective,1
678,face-to-face collaborative,1
679,space peer,1
680,language learning,1
681,chinese language,1
682,daily encounter,1
683,idioms/conjunctions posted,1
684,making daily,1
685,look like,1
686,`` move,1
687,co-creation collaborative,1
688,conjunction made,1
689,may look,1
690,1:1 24x7,1
691,basis capture,1
692,process derive,1
693,mobile chinese,1
694,artifact co-creation,1
695,chinese idiom,1
696,inspired notion,1
697,made sentence,1
698,peer review,1
699,study ``,1
700,notion mediation,1
701,real-life context,1
702,wiki space,1
703,activity inspired,1
704,making sense,1
705,learner individual,1
706,created content,1
707,move idiom,1
708,contextualized meaning,1
709,synoptic view,1
710,`` mobile,1
711,attempt making,1
712,capture photo,1
713,review paper,1
714,novel visualization,1
715,used smart-phones,1
716,sentence idioms/conjunctions,1
717,onto wiki,1
718,analysis small,1
719,activity artifact-oriented,1
720,posted onto,1
721,artifact distributed,1
722,student artifact,1
723,emphasizes learner,1
724,individual collaborative,1
725,cognition provide,1
726,approach preliminary,1
727,descriptive analysis,1
728,artifact-oriented analysis,1
729,view process,1
730,meaning making,1
731,process may,1
732,provide synoptic,1
733,24x7 basis,1
734,learner created,1
735,visualization approach,1
736,process student,1
737,context pertaining,1
738,derive novel,1
739,sense seamless,1
740,mediation artifact,1
741,perspective learner,1
742,content contextualized,1
743,pertaining chinese,1
744,student used,1
745,preliminary attempt,1
746,encounter student,1
747,idiom ``,1
748,approach descriptive,1
749,group activity,1
750,photo real-life,1
751,student on-campus,1
752,distributed cognition,1
753,idiom conjunction,1
754,approach emphasizes,1
755,smart-phones 1:1,1
756,working history,1
757,guidance group,1
758,interaction-related guidance,1
759,technology provide,1
760,use web-based,1
761,active meaningful,1
762,type guidance,1
763,learner positive,1
764,video technology,1
765,interaction paper,1
766,aimed supporting,1
767,contrasting type,1
768,learning practical,1
769,difference learning,1
770,positive outcome,1
771,task-related guidance,1
772,skill cognitive,1
773,web-based video,1
774,depend effective,1
775,meaningful learning,1
776,tool aimed,1
777,empirical evidence,1
778,cognitive task-,1
779,different tool,1
780,provide variety,1
781,digital video,1
782,collaboration dyad,1
783,effective term,1
784,two contrasting,1
785,indicate social,1
786,history class,1
787,supporting student,1
788,16-year old,1
789,also depend,1
790,reflection skill,1
791,outcome also,1
792,reflection result,1
793,topic compared,1
794,e.g. critical,1
795,guidance effective,1
796,effective guidance,1
797,outcome e.g.,1
798,learning critical,1
799,tool yield,1
800,also compared,1
801,n=148 working,1
802,learner n=148,1
803,social interaction-related,1
804,construction yet,1
805,guidance tool,1
806,dyad cognitive,1
807,tool support,1
808,student active,1
809,task- related,1
810,guidance social,1
811,evidence use,1
812,class experiment,1
813,tool type,1
814,video tool,1
815,yield significant,1
816,novice learner,1
817,old learner,1
818,function support,1
819,term learning,1
820,guidance different,1
821,variety function,1
822,cognitive task-related,1
823,guidance student,1
824,student collaboration,1
825,critical reflection,1
826,history topic,1
827,significant difference,1
828,related guidance,1
829,guidance also,1
830,yet novice,1
831,experiment 16-year,1
832,implication result,1
833,type video,1
834,interactive setting,1
835,energy consumption,1
836,around system,1
837,providing new,1
838,aspect focus,1
839,physically engaged,1
840,computer screen,1
841,alternative pedagogical,1
842,multiple modality,1
843,abstract concept,1
844,physical bodily,1
845,new entry,1
846,like activity,1
847,tactile audio,1
848,without computer,1
849,preference learn,1
850,kinesthetic learner,1
851,called weather,1
852,finding based,1
853,support kinesthetic,1
854,setting without,1
855,setting well,1
856,system using,1
857,approach particular,1
858,embodied interactive,1
859,embodied interaction,1
860,us motion,1
861,particular may,1
862,space interaction,1
863,activity created,1
864,study game,1
865,consumption collaborative,1
866,characteristic multiple,1
867,theoretical concept,1
868,suggests alternative,1
869,bodily interaction,1
870,concept like,1
871,discus property,1
872,like energy,1
873,pedagogical activity,1
874,entry theoretical,1
875,may support,1
876,concept using,1
877,learn physically,1
878,allows physical,1
879,game called,1
880,based design,1
881,technology combination,1
882,game like,1
883,using characteristic,1
884,learner preference,1
885,kid us,1
886,property interactive,1
887,setting game,1
888,feedback create,1
889,energy energy,1
890,sensing technology,1
891,combination tactile,1
892,create embodied,1
893,large space,1
894,interaction aspect,1
895,interaction approach,1
896,activity allows,1
897,present finding,1
898,attention work,1
899,interaction around,1
900,fruit kid,1
901,using embodied,1
902,around abstract,1
903,work suggests,1
904,focus attention,1
905,response large,1
906,motion sensing,1
907,weather god,1
908,well interaction,1
909,audio feedback,1
910,screen analyze,1
911,created providing,1
912,god fruit,1
913,analyze discus,1
914,modality response,1
915,interplay theory,1
916,two mode,1
917,component chinese,1
918,strategy triggered,1
919,accommodate use,1
920,mcscl application,1
921,exploring domain-,1
922,strategy cycle,1
923,emergent trial-and-,1
924,error strategy,1
925,dbr explore,1
926,u examine,1
927,iterative process,1
928,application assigns,1
929,theory inform,1
930,implementation reflection,1
931,student mcscl,1
932,approach student,1
933,mcscl iterative,1
934,assigns student,1
935,card mode,1
936,deciding accommodate,1
937,cycle design-based,1
938,student favor,1
939,cycle dbr,1
940,designing testing,1
941,mode without,1
942,due emergent,1
943,reflection advocated,1
944,chinese character,1
945,student component,1
946,design paper,1
947,without ict,1
948,testing learning,1
949,strategy exploring,1
950,inform u,1
951,spontaneously form,1
952,favor card,1
953,mode phone,1
954,value interplay,1
955,enactment learning,1
956,brings fore,1
957,theory implementation,1
958,assemble chinese,1
959,triggered u,1
960,character requires,1
961,process designing,1
962,phone mode,1
963,form group,1
964,use strategy,1
965,explore mcscl,1
966,fore value,1
967,character observe,1
968,examine scaffolding,1
969,advocated dbr,1
970,mode due,1
971,trial-and- error,1
972,scaffolding strategy,1
973,paper brings,1
974,group assemble,1
975,u deciding,1
976,ict found,1
977,domain- oriented,1
978,one cycle,1
979,observe enactment,1
980,dbr reshaped,1
981,research dbr,1
982,reshaped learning,1
983,describe one,1
984,oriented theory,1
985,requires spontaneously,1
986,000 member,1
987,configuration thus,1
988,outline research,1
989,five people,1
990,open-source web,1
991,called scratch,1
992,however effort,1
993,configuration support,1
994,people much,1
995,group prominent,1
996,effort concentrated,1
997,typically two,1
998,participate support,1
999,i.e. ability,1
1000,culture would,1
1001,shift focus,1
1002,observation online,1
1003,focused understanding,1
1004,large group,1
1005,research however,1
1006,understanding designing,1
1007,scratch.mit.edu outline,1
1008,scratch scratch.mit.edu,1
1009,000,1
1010,le emphasis,1
1011,call collaborative,1
1012,much le,1
1013,one open-source,1
1014,630,1
1015,emphasis placed,1
1016,like call,1
1017,needed participate,1
1018,collaboration typically,1
1019,community participation,1
1020,diverse setting,1
1021,site online,1
1022,studying small,1
1023,dimension collective,1
1024,local participation,1
1025,two five,1
1026,placed studying,1
1027,within research,1
1028,group configuration,1
1029,massive group,1
1030,thus examined,1
1031,focus collective,1
1032,present observation,1
1033,learning diverse,1
1034,support computer,1
1035,participation large,1
1036,collaboration massive,1
1037,today 's,1
1038,designing collaborative,1
1039,collective learning,1
1040,member called,1
1041,identify key,1
1042,agenda computer-supported,1
1043,would shift,1
1044,gaming culture,1
1045,paper identify,1
1046,online local,1
1047,research agenda,1
1048,concentrated studying,1
1049,learning i.e.,1
1050,participation one,1
1051,examined would,1
1052,social networking,1
1053,massive community,1
1054,2.0 community,1
1055,community 630,1
1056,computer within,1
1057,'s social,1
1058,computer-supported collective,1
1059,ability needed,1
1060,online gaming,1
1061,setting configuration,1
1062,prominent today,1
1063,research focused,1
1064,networking site,1
1065,learning present,1
1066,studying massive,1
1067,would like,1
1068,activity build,1
1069,structuring activity,1
1070,activity explode-a-number,1
1071,production activity,1
1072,calculation student,1
1073,significant gain,1
1074,1992 create,1
1075,calculation tool,1
1076,flexibility number,1
1077,three-stage collaborative,1
1078,network multi-touch,1
1079,group finally,1
1080,tool numbernet,1
1081,post test,1
1082,tool us,1
1083,multi-touch tabletop,1
1084,individual mathematics,1
1085,tabletop computer,1
1086,student indicate,1
1087,test work,1
1088,new tool,1
1089,group production,1
1090,build standard,1
1091,work implication,1
1092,computer classroom,1
1093,promote within,1
1094,within group,1
1095,atkinson 1992,1
1096,promotes flexibility,1
1097,sorting structuring,1
1098,activity group,1
1099,pilot result,1
1100,present new,1
1101,numbernet designed,1
1102,indicate significant,1
1103,taking student,1
1104,activity pilot,1
1105,pre post,1
1106,environment taking,1
1107,mathematics classroom,1
1108,activity promotes,1
1109,explode-a-number atkinson,1
1110,student small,1
1111,result 32,1
1112,gain number,1
1113,collaboration mathematics,1
1114,number operator,1
1115,student produce,1
1116,create three-stage,1
1117,mathematics activity,1
1118,operator calculation,1
1119,designed promote,1
1120,finally sorting,1
1121,us network,1
1122,produce pre,1
1123,number calculation,1
1124,group collaboration,1
1125,activity rotation,1
1126,rotation activity,1
1127,implication described,1
1128,standard individual,1
1129,new possibility,1
1130,tracking offer,1
1131,rate low,1
1132,whether sharing,1
1133,used correlate,1
1134,structure recurrence,1
1135,two collaborator,1
1136,insight closely,1
1137,result time,1
1138,interaction intriguing,1
1139,closely two,1
1140,plot indicates,1
1141,possibility analysis,1
1142,cross-recurrence used,1
1143,high low,1
1144,illustrate gaze,1
1145,visual attention,1
1146,contrast two,1
1147,dual eye,1
1148,graphical pattern,1
1149,interaction cross-recurrence,1
1150,trace collaborator,1
1151,coupled trace,1
1152,collaborator fixation,1
1153,quality interaction,1
1154,recurrence plot,1
1155,analysis diagnosis,1
1156,case illustrate,1
1157,interaction feature,1
1158,divide labor,1
1159,pattern result,1
1160,whether collaborator,1
1161,gaze follow,1
1162,indicates whether,1
1163,recurrence rate,1
1164,sharing visual,1
1165,correlate high,1
1166,follow contrast,1
1167,footprint quality,1
1168,higher recurrence,1
1169,feature higher,1
1170,collaborator divide,1
1171,labor whether,1
1172,collaborative interaction,1
1173,cross-recurrence analysis,1
1174,diagnosis collaborative,1
1175,low quality,1
1176,eye tracking,1
1177,offer new,1
1178,collaborator gaze,1
1179,intriguing graphical,1
1180,fixation footprint,1
1181,interaction good,1
1182,good quality,1
1183,interaction graphical,1
1184,graphical structure,1
1185,gaze cross-recurrence,1
1186,time coupled,1
1187,visualization offer,1
1188,take perspective,1
1189,possible identify,1
1190,goal introduce,1
1191,member take,1
1192,team performance,1
1193,enable successful,1
1194,argue virtual,1
1195,high complexity,1
1196,practice present,1
1197,theory-based development,1
1198,knowledge-in-use ability,1
1199,many institution,1
1200,consist situation,1
1201,program typical,1
1202,member consist,1
1203,training goal,1
1204,require intensive,1
1205,present specific,1
1206,real-life situation,1
1207,trainable real-life,1
1208,need evaluated,1
1209,acquisition knowledge-in-use,1
1210,training environment,1
1211,performance make,1
1212,typical scenario,1
1213,environment part,1
1214,explicated show,1
1215,environment enable,1
1216,intensive communication,1
1217,evaluated order,1
1218,training point,1
1219,specific need,1
1220,complexity require,1
1221,virtual training,1
1222,reflection team,1
1223,make possible,1
1224,police use,1
1225,base argue,1
1226,team member,1
1227,human being,1
1228,education program,1
1229,scenario trained,1
1230,situation paper,1
1231,process explicated,1
1232,connected practice,1
1233,successful training,1
1234,virtually high,1
1235,theory connected,1
1236,part training,1
1237,others reflection,1
1238,paper describe,1
1239,order define,1
1240,feature virtual,1
1241,introduce theoretical,1
1242,being danger,1
1243,ability team,1
1244,identify feature,1
1245,describe virtual,1
1246,point may,1
1247,individual human,1
1248,trained virtually,1
1249,institution police,1
1250,virtualpolice theory-based,1
1251,define training,1
1252,environment virtualpolice,1
1253,perspective others,1
1254,training education,1
1255,development process,1
1256,may implemented,1
1257,situation individual,1
1258,show theory,1
1259,danger trainable,1
1260,theoretical base,1
1261,use virtual,1
1262,virtual environment,1
1263,new conceptual,1
1264,writing history,1
1265,select integrate,1
1266,product 10,1
1267,insight student,1
1268,use semantic,1
1269,type information,1
1270,idea relationship,1
1271,type frequency,1
1272,source writing,1
1273,based idea,1
1274,student chat,1
1275,group synthesized,1
1276,quality group,1
1277,talk degree,1
1278,new text,1
1279,group 32,1
1280,among idea,1
1281,selected source,1
1282,quantity type,1
1283,found type,1
1284,frequency chat,1
1285,rather source,1
1286,task analyzed,1
1287,weak relationship,1
1288,semantic information,1
1289,student select,1
1290,degree integration,1
1291,connection among,1
1292,information selected,1
1293,multiple textual,1
1294,quality weak,1
1295,refers writing,1
1296,investigates way,1
1297,integrate semantic,1
1298,collaborative computer-supported,1
1299,conceptual connection,1
1300,undertaking collaborative,1
1301,relationship found,1
1302,involve synthesizing,1
1303,source based,1
1304,product quality,1
1305,chat talk,1
1306,result study,1
1307,analyzed product,1
1308,computer-supported writing,1
1309,chat discussion,1
1310,source undertaking,1
1311,member assessed,1
1312,noticeable result,1
1313,history task,1
1314,text study,1
1315,writing new,1
1316,textual source,1
1317,synthesizing information,1
1318,synthesized information,1
1319,integration group,1
1320,10 group,1
1321,assessed quality,1
1322,synthesis refers,1
1323,information noticeable,1
1324,writing activity,1
1325,source created,1
1326,study offer,1
1327,idea rather,1
1328,way group,1
1329,found quantity,1
1330,created new,1
1331,discourse synthesis,1
1332,product result,1
1333,discussion group,1
1334,information product,1
1335,show group,1
1336,study crisis,1
1337,ignore alternative,1
1338,party groupthink,1
1339,training realisation,1
1340,simulation crisis,1
1341,categorised result,1
1342,term coined,1
1343,context law,1
1344,face many,1
1345,paper case,1
1346,incomplete information,1
1347,simulation rps,1
1348,realisation collaboration,1
1349,bale interaction,1
1350,rps illustrated,1
1351,training context,1
1352,awareness paper,1
1353,time stress,1
1354,many challenge,1
1355,problem time,1
1356,online role,1
1357,suitable tool,1
1358,ill- structured,1
1359,training positive,1
1360,decision-makers face,1
1361,structured problem,1
1362,using bale,1
1363,psychologist janis,1
1364,management ill-,1
1365,illustrated using,1
1366,groupthink term,1
1367,facing crisis,1
1368,groupthink tendency,1
1369,effect reduction,1
1370,using online,1
1371,management training,1
1372,interaction process,1
1373,collaboration authentic,1
1374,law enforcement,1
1375,information involvement,1
1376,training observed,1
1377,enforcement using,1
1378,method interaction,1
1379,involvement multiple,1
1380,coined psychologist,1
1381,tool crisis,1
1382,interaction participant,1
1383,suggest role,1
1384,play simulation,1
1385,observed categorised,1
1386,show using,1
1387,1972 groupthink,1
1388,decision facing,1
1389,janis 1972,1
1390,multiple party,1
1391,stress incomplete,1
1392,irrational decision,1
1393,situation awareness,1
1394,analysis ipa,1
1395,participant training,1
1396,role play,1
1397,rps suitable,1
1398,reduction groupthink,1
1399,make irrational,1
1400,online rps,1
1401,challenge crisis,1
1402,victim ignore,1
1403,researcher suggest,1
1404,authentic situation,1
1405,tend make,1
1406,groupthink victim,1
1407,crisis management,1
1408,alternative tend,1
1409,crisis many,1
1410,ipa method,1
1411,embodied play,1
1412,two-dimensional motion,1
1413,spa project,1
1414,investigation complex,1
1415,year old,1
1416,topic spa,1
1417,successfully implemented,1
1418,net force,1
1419,science topic,1
1420,elementary school,1
1421,participating spa,1
1422,activity space,1
1423,science right,1
1424,angeles ca,1
1425,proof concept,1
1426,spa curriculum,1
1427,6-8 year,1
1428,right set,1
1429,trajectory science,1
1430,child start,1
1431,learning trajectory,1
1432,form scientific,1
1433,support young,1
1434,curriculum successfully,1
1435,school los,1
1436,rich scientific,1
1437,ability engage,1
1438,goal demonstrate,1
1439,understanding force,1
1440,leveraged prior,1
1441,curriculum leveraged,1
1442,los angeles,1
1443,ca pre/post-test,1
1444,old student,1
1445,year progressive,1
1446,play form,1
1447,student able,1
1448,engaging rich,1
1449,demonstrate right,1
