,key,value
245,making difference,2
246,learning different,2
247,multiple perspective,2
248,various method,2
249,different perspective,2
250,methodological approach,2
251,graphical representation,2
252,'' ``,2
253,learning setting,2
254,better individual,2
255,three different,2
256,national center,2
257,teacher professional,2
258,informal science,2
259,system perspective,2
260,educational policy,2
261,methodological issue,2
262,social dynamic,2
263,conceptual development,2
264,professional science,2
265,explore two,2
266,question raised,2
267,paper provide,2
268,examined mathematics,2
269,project take,2
270,school mathematics,2
271,relation school,2
272,e.g hall,2
273,resource tool,2
274,study ass,2
275,student difficulty,2
276,however constructing,2
277,providing student,2
278,two context,2
279,grade classroom,2
280,offer explanation,2
281,ability use,2
282,`` '',2
283,environment learning,2
284,design evaluation,2
285,complex educational,2
286,knowledge skill,2
287,pattern teacher,2
288,paper concludes,2
289,mathematics used,2
290,urban elementary,2
291,design curriculum,2
292,discussion board,2
293,inquiry science,2
294,threaded discussion,2
295,research shown,2
296,genetic phenomenon,2
297,undergraduate student,2
298,develop effective,2
299,effective instruction,2
300,phenomenon developed,2
301,student may,2
302,knowledge comparison,2
303,knowledge whereas,2
304,learning content,2
305,key feature,2
306,on-screen video,2
307,statistically significant,2
308,model process,2
309,think-aloud data,2
310,assigned either,2
311,analysis showed,2
312,learning circulatory,2
313,significant increase,2
314,participant engaged,2
315,model shift,2
316,posttest declarative,2
317,task difficulty,2
318,context learning,2
319,qualitative shift,2
320,learning srl,2
321,student worked,2
322,instructional support,2
323,individual learning,2
324,support measure,2
325,knowledge well,2
326,two measure,2
327,active learning,2
328,scalability sustainability,2
329,result provide,2
330,study explores,2
331,earlier study,2
332,development pd,2
333,developer seeking,2
334,better understand,2
335,argumentation science,2
336,school engaged,2
337,forum kf,2
338,research study,2
339,singapore school,2
340,used tool,2
341,toulmin 1958,2
342,study indicated,2
343,exploratory study,2
344,however student,2
345,among student,2
346,curriculum student,2
347,four dimension,2
348,environment create,2
349,student perception,2
350,decision making,2
351,environment study,2
352,problem- solving,2
353,develop better,2
354,student ``,2
355,however many,2
356,inquiry-based science,2
357,student response,2
358,student content,2
359,study shown,2
360,new type,2
361,using student,2
362,science paper,2
363,varying degree,2
364,based learning,2
365,classroom observation,2
366,student able,2
367,data study,2
368,suggest student,2
369,included classroom,2
370,participant scored,2
371,measure conceptual,2
372,design hypermedia,2
373,process learning,2
374,using hypermedia,2
375,hypermedia environment,2
376,environment learn,2
377,however little,2
378,student engaging,2
379,effective strategy,2
380,also examined,2
381,based upon,2
382,use strategy,2
383,practical implication,2
384,conducted examine,2
385,could used,2
386,mathematical task,2
387,report result,2
388,research team,2
389,key aspect,2
390,impact student,2
391,assessment item,2
392,collaborative problem-solving,2
393,first step,2
394,factorial design,2
395,finding support,2
396,school small,2
397,group well,2
398,within school,2
399,outside partner,2
400,small inner-city,2
401,school within,2
402,large urban,2
403,environmental science,2
404,five year,2
405,year existence,2
406,school large,2
407,inner-city school,2
408,-- thus,2
409,help young,2
410,young people,2
411,social practice,2
412,control condition,2
413,better control,2
414,learning effectively,2
415,participant n,2
416,strategy learning,2
417,learning designed,2
418,important learning,2
419,student project,2
420,school year,2
421,student motivation,2
422,initial evaluation,2
423,school 's,2
424,project-based learning,2
425,science focus,2
426,science finding,2
427,implementing school,2
428,significant challenge,2
429,school reform,2
430,reform effort,2
431,science explored,2
432,research experience,2
433,finding related,2
434,field test,2
435,future research,2
436,idea mathematics,2
437,data come,2
438,support discourse,2
439,discourse mathematics,2
440,reform-based curriculum,2
441,classroom data,2
442,building block,2
443,based reform-based,2
444,student solution,2
445,instruction based,2
446,also identify,2
447,solution mathematical,2
448,used study,2
449,key idea,2
450,student share,2
451,task used,2
452,pattern knowledge,2
453,student working,2
454,clinical interview,2
455,'' curriculum,2
456,learning context,2
457,first study,2
458,second study,2
459,investigated impact,2
460,computer-based learning,2
461,result revealed,2
462,two experimental,2
463,group 's,2
464,'s performance,2
465,problem-solving group,2
466,group member,2
467,group discussion,2
468,understanding complex,2
469,group performance,2
470,significantly better,2
471,performance however,2
472,also found,2
473,math test,2
474,significant impact,2
475,classroom use,2
476,found student,2
477,student construct,2
478,student epistemology,2
479,evaluate one,2
480,design student,2
481,another 's,2
482,create need,2
483,ecology unit,2
484,learning technology,2
485,technology integration,2
486,analysis data,2
487,study preservice,2
488,college education,2
489,teacher interview,2
490,improving teacher,2
491,cognitive development,2
492,scaffold learning,2
493,support instructional,2
494,learner motivation,2
495,positive effect,2
496,common ground,2
497,analysis focus,2
498,cultural tool,2
499,teacher make,2
500,challenge learning,2
501,design-based research,2
502,curriculum design,2
503,teacher practice,2
504,science researcher,2
505,help teacher,2
506,two sentence,2
507,fourth grade,2
508,one two,2
509,research focused,2
510,analysis student,2
511,make sense,2
512,supporting student,2
513,understand way,2
514,classroom interaction,2
515,support discussion,2
516,student discussion,2
517,provide student,2
518,scientific argumentation,2
519,use evidence,2
520,longitudinal study,2
521,social cognition,2
522,science teacher,2
523,introduce model,2
524,student attitude,2
525,activity within,2
526,attitude towards,2
527,showed significant,2
528,identity construction,2
529,significant improvement,2
530,issue identity,2
531,paper discus,2
532,different kind,2
533,research method,2
534,result also,2
535,qualitative research,2
536,also show,2
537,instructional approach,2
538,knowledge building,2
539,presented student,2
540,external representation,2
541,classroom learning,2
542,science concept,2
543,science instruction,2
544,learn science,2
545,teacher 's,2
546,design challenge,2
547,student model,2
548,design science,2
549,context engineering,2
550,design-based science,2
551,also reveal,2
552,also well,2
553,reveal significant,2
554,commercially available,2
555,understanding use,2
556,high quality,2
557,basic research,2
558,mere exposure,2
559,become practical,2
560,real- world,2
561,training group,2
562,cognitive load,2
563,effect two,2
564,investigated effect,2
565,treatment group,2
566,course study,2
567,cognitive skill,2
568,learner expertise,2
569,additional guidance,2
570,support student,2
571,science teaching,2
572,material support,2
573,inform future,2
574,teacher understanding,2
575,structure using,2
576,deeper understanding,2
577,key issue,2
578,knowledge community,2
579,ground discussion,2
580,educational innovation,2
581,issue associated,2
582,support middle,2
583,student acquisition,2
584,parallel study,2
585,research model,2
586,evidence student,2
587,formative evaluation,2
588,environment based,2
589,information communication,2
590,technology enhanced,2
591,communication technology,2
592,completed one,2
593,learning hypermedia,2
594,task result,2
595,indicate student,2
596,strategy student,2
597,instructional practice,2
598,also investigated,2
599,qualitative data,2
600,study used,2
601,compared control,2
602,formative assessment,2
603,example effective,2
604,pedagogical approach,2
605,participant showed,2
606,interview student,2
607,21st century,2
608,challenge faced,2
609,new model,2
610,model learning,2
611,taking place,2
612,analysis software,2
613,learning gain,2
614,'s student,2
615,important aspect,2
616,question one,2
617,higher education,2
618,study learning,2
619,supported collaborative,2
620,'' computer,2
621,epistemological belief,2
622,present new,2
623,technology present,2
624,student thinking,2
625,new way,2
626,analyzing data,2
627,report research,2
628,paper explores,2
629,classroom student,2
630,present finding,2
631,strategy used,2
632,study explore,2
633,lesson learned,2
634,understand student,2
635,series study,2
636,research agenda,2
637,focus project,2
638,two experiment,2
639,may serve,2
640,classroom work,2
641,school classroom,2
642,development course,2
643,source information,2
644,improvement student,2
645,claim potential,2
646,social study,2
647,coding scheme,2
648,activity structure,2
649,setting subject,2
650,researcher learning,2
651,design educational,2
652,two significant,2
653,last two,2
654,'' project,2
655,identity development,2
656,'s theory,2
657,relationship identity,2
658,world practice,2
659,reading ability,2
660,reading comprehension,2
661,current study,2
662,measure quality,2
663,aspect inquiry,2
664,research issue,2
665,'s school,2
666,technology influence,2
667,argument generated,2
668,better able,2
669,training program,2
670,instructional animation,2
671,effect type,2
672,learning situation,2
673,two type,2
674,learning classroom,2
675,classroom videotape,2
676,analysis focused,2
677,collaboration learning,2
678,'' move,2
679,science content,2
680,finding show,2
681,show teacher,2
682,showed student,2
683,student study,2
684,student interest,2
685,inform design,2
686,discus two,2
687,people discus,2
688,methodological technological,2
689,group people,2
690,service group,2
691,used method,2
692,online service,2
693,online discussion,2
694,student 's,2
695,classroom analysis,2
696,analysis learning,2
697,tool environment,2
698,model problem,2
699,use tool,2
700,activity system,2
701,student learned,2
702,design activity,2
703,paper describe,2
704,simulation environment,2
705,network analysis,2
706,focus upon,2
707,control group,2
708,student enrolled,2
709,child use,2
710,well individual,2
711,knowledge acquisition,2
712,solving performance,2
713,study suggest,2
714,activity science,2
715,significantly correlated,2
716,process developing,2
717,design decision,2
718,formal informal,2
719,informal learning,2
720,environment called,2
721,long-term goal,2
722,model using,2
723,model may,2
724,science museum,2
725,using video,2
726,'s functionality,2
727,need assessment,2
728,design solution,2
729,researcher understand,2
730,educational researcher,2
731,issue related,2
732,showed participant,2
733,describe design,2
734,interview used,2
735,tool ``,2
736,two study,2
737,experience paper,2
738,implication understanding,2
739,knowledge practice,2
740,collaborative technology,2
741,ubiquitous computing,2
742,within group,2
743,identity within,2
744,student personal,2
745,system 's,2
746,design experiment,2
747,math forum,2
748,online mentoring,2
749,tutoring system,2
750,intelligent tutoring,2
751,application problem-solving,1
752,evidence support,1
753,'' around,1
754,problem-solving activity,1
755,around periphery,1
756,computer display,1
757,concerning identity,1
758,`` orbiting,1
759,classroom planet,1
760,situated wall,1
761,activity requiring,1
762,system set,1
763,support theory,1
764,simulates orbital,1
765,orbital motion,1
766,orbiting '',1
767,third grade,1
768,set synchronized,1
769,planet solar,1
770,size surface,1
771,motion planet,1
772,helioroom simulates,1
773,characteristic intentionally,1
774,collection evidence,1
775,wall classroom,1
776,surface characteristic,1
777,identity planet,1
778,planet whose,1
779,intentionally obscured,1
780,planet ``,1
781,room third,1
782,requiring collection,1
783,display situated,1
784,synchronized computer,1
785,periphery room,1
786,used application,1
787,whose size,1
788,theory concerning,1
789,solar system,1
790,whole-school reform,1
791,example similar,1
792,relational behavior,1
793,facilitated willingness,1
794,attending training,1
795,i.e. self-improvement,1
796,reform strategy,1
797,principle example,1
798,action rarely,1
799,incentive training,1
800,strategy mastery,1
801,instructional ideal,1
802,cooperation effort,1
803,example addressing,1
804,strategy emphasize,1
805,methodology course,1
806,emotion following,1
807,self-regulation high-implementation,1
808,one regard,1
809,fully implement,1
810,ge teacher,1
811,teacher implementation,1
812,however study,1
813,summer institute,1
814,difference beginning,1
815,goal corresponded,1
816,willingness adopt,1
817,model primary,1
818,competency also,1
819,training mandatory,1
820,teacher evaluation,1
821,teacher e.g.,1
822,model professional,1
823,student achievement,1
824,training e.g.,1
825,instruct teacher,1
826,shapley 2000,1
827,teacher enrolled,1
828,conklin lewandowski,1
829,turner amp,1
830,importantly teacher,1
831,teacher without,1
832,consider designing,1
833,also focusing,1
834,innovation start,1
835,training participant,1
836,2003 study,1
837,2000 however,1
838,possible effect,1
839,regard teacher,1
840,teacher new,1
841,`` exemplary,1
842,compared response,1
843,course advanced,1
844,investigated extent,1
845,training analysis,1
846,negative emotion,1
847,ge classroom,1
848,following survey,1
849,corresponded innovation,1
850,teacher completed,1
851,teacher exceptional,1
852,also similar,1
853,amp harris,1
854,lesson cooperation,1
855,participant asked,1
856,additionally ge,1
857,survey current,1
858,beginning training,1
859,ge focus,1
860,effort emphasized,1
861,emphasize cross-curricular,1
862,study great,1
863,difference teacher,1
864,training introduction,1
865,focusing instructional,1
866,high-implementation ge,1
867,amp johnston,1
868,cross-curricular meaningful,1
869,survey incentive,1
870,behavior described,1
871,emotion negative,1
872,address ertmer,1
873,survey prior,1
874,strategy goal,1
875,ideal strategy,1
876,extent teacher,1
877,transformation teacher,1
878,great expectation,1
879,designing professional,1
880,158 teacher,1
881,monitor student,1
882,exemplary '',1
883,rarely observed,1
884,gave positive,1
885,self-improvement t=-2.389,1
886,methodology participant,1
887,end training,1
888,receiving training,1
889,innovation professional,1
890,analysis part,1
891,carefully monitor,1
892,primary objective,1
893,external approval,1
894,t=-2.389 p,1
895,accomplish overall,1
896,explain routines/procedures,1
897,self-improvement external,1
898,willingness implement,1
899,positively significantly,1
900,teacher 61,1
901,knowledge self-esteem,1
902,lewandowski osika,1
903,process advanced,1
904,week-long ge,1
905,pressure t=-2.389,1
906,change teacher,1
907,implement training,1
908,97 taking,1
909,course beginning,1
910,element consider,1
911,overall objective,1
912,amp wignall,1
913,approach performance,1
914,training emotion,1
915,enrolled week-long,1
916,addressing question,1
917,shown teacher,1
918,strategy align,1
919,training beginning,1
920,observed additionally,1
921,following training,1
922,objective ge,1
923,extent might,1
924,2005 accomplish,1
925,'' excellent,1
926,motivated attend,1
927,response beginning,1
928,advanced ge,1
929,.05 beginning,1
930,et al.,1
931,implement ge,1
932,suggested potential,1
933,strategy innovation,1
934,ge turner,1
935,teacher receiving,1
936,participant 158,1
937,ge course,1
938,exceptional classroom,1
939,pal midgely,1
940,motivation attitude,1
941,61 taking,1
942,emphasized also,1
943,manager establish,1
944,selo amp,1
945,emotion toward,1
946,analysis compared,1
947,prior beginning,1
948,higher rating,1
949,completed evaluation,1
950,exemplary teacher,1
951,implement reform,1
952,'' methodology,1
953,2000 emotion,1
954,teacher showed,1
955,examining difference,1
956,implementation ge,1
957,belief important,1
958,rating respect,1
959,reform model,1
960,training impact,1
961,teacher respect,1
962,teacher fully,1
963,rating training,1
964,ellsworth 2000,1
965,showed instructional,1
966,training self-improvement,1
967,lt .05,1
968,rating attending,1
969,teacher motivation,1
970,approval mandatory,1
971,new process,1
972,establish explain,1
973,described ``,1
974,social competency,1
975,constructivist principle,1
976,receiving advanced,1
977,similar exemplary,1
978,amp shapley,1
979,achievement biscoe,1
980,ge oklahoma,1
981,mastery approach,1
982,development may,1
983,shown positively,1
984,development training,1
985,practice shown,1
986,adopter attitude,1
987,effect ge,1
988,behavior time,1
989,2000 exhibit,1
990,gave higher,1
991,harris 2005,1
992,respect motivated,1
993,evaluation result,1
994,considered 's,1
995,beginning teacher,1
996,examined address,1
997,osika selo,1
998,diffusion e.g.,1
999,teacher way,1
1000,approach pal,1
1001,without experience,1
1002,expectation student,1
1003,time result,1
1004,toward implementing,1
1005,teacher ge,1
1006,evaluation survey,1
1007,objective training,1
1008,ge summer,1
1009,disciplinary action,1
1010,ge practice,1
1011,innovation considered,1
1012,institute participant,1
1013,e.g. positive,1
1014,teacher examining,1
1015,midgely et,1
1016,training facilitated,1
1017,ge training,1
1018,first significant,1
1019,attitude motivation,1
1020,attitude professional,1
1021,emotion attending,1
1022,researcher suggested,1
1023,result shown,1
1024,motivation willingness,1
1025,teacher advanced,1
1026,e.g. ellsworth,1
1027,prior training,1
1028,ge methodology,1
1029,positive emotion,1
1030,respect incentive,1
1031,training instruct,1
1032,way increase,1
1033,question ``,1
1034,start end,1
1035,e.g. allington,1
1036,taking advanced,1
1037,focus change,1
1038,instructional relational,1
1039,exhibit instructional,1
1040,student self-regulation,1
1041,significantly affect,1
1042,learning carefully,1
1043,training advanced,1
1044,implementing training,1
1045,investigated possible,1
1046,teacher express,1
1047,focus transformation,1
1048,express high,1
1049,participant 97,1
1050,perhaps importantly,1
1051,completed survey,1
1052,potential adopter,1
1053,emphasize student,1
1054,biscoe amp,1
1055,al. 2000,1
1056,training i.e.,1
1057,oklahoma whole-school,1
1058,mandatory pressure,1
1059,advanced training,1
1060,teacher gave,1
1061,teacher attitude,1
1062,extent professional,1
1063,training receiving,1
1064,self-esteem social,1
1065,align constructivist,1
1066,may facilitate,1
1067,might model,1
1068,classroom disciplinary,1
1069,high expectation,1
1070,teacher willingness,1
1071,pressure instructional,1
1072,ertmer conklin,1
1073,attitude behavior,1
1074,attend training,1
1075,research exemplary,1
1076,impact teacher,1
1077,complete following,1
1078,allington amp,1
1079,classroom manager,1
1080,2002 model,1
1081,excellent teacher,1
1082,training example,1
1083,taking basic,1
1084,model ge,1
1085,advanced teacher,1
1086,`` extent,1
1087,participant completed,1
1088,basic ge,1
1089,performance approach,1
1090,understanding turner,1
1091,'s diffusion,1
1092,positive rating,1
1093,training '',1
1094,training one,1
1095,johnston 2002,1
1096,adopt instructional,1
1097,increase student,1
1098,introduction researcher,1
1099,expectation ge,1
1100,p lt,1
1101,wignall 2003,1
1102,important element,1
1103,toward innovation,1
1104,incentive attending,1
1105,meaningful lesson,1
1106,experience ge,1
1107,2000 perhaps,1
1108,routines/procedures emphasize,1
1109,answered b,1
1110,use understanding,1
1111,understanding assessment,1
1112,want answered,1
1113,assessment data,1
1114,question want,1
1115,research teacher,1
1116,focusing question,1
1117,data management,1
1118,teacher-friendly interface,1
1119,system c,1
1120,reaction teacher-friendly,1
1121,designed facilitate,1
1122,management system,1
1123,c reaction,1
1124,interface system,1
1125,data focusing,1
1126,b use,1
1127,instructional data,1
1128,facilitate instruction,1
1129,cognitive interactional,1
1130,poster applies,1
1131,solving episode,1
1132,perspective theory,1
1133,perspective participant,1
1134,applies perspective,1
1135,illustrate negotiation,1
1136,adapts notion,1
1137,classroom mathematical,1
1138,participant commitment,1
1139,task positioning,1
1140,capture cognitive,1
1141,demonstrate perspectival,1
1142,negotiation differing,1
1143,exploratory perspectival,1
1144,solving poster,1
1145,theory adapts,1
1146,two problem,1
1147,characteristic task,1
1148,participation exploratory,1
1149,positioning may,1
1150,theory two,1
1151,may encourage,1
1152,notion perspective,1
1153,differing perspective,1
1154,interactional creativity,1
1155,episode illustrate,1
1156,achieved characteristic,1
1157,creativity reasoning,1
1158,interactively achieved,1
1159,construction interactively,1
1160,perspective psycholinguistics,1
1161,theory extension,1
1162,encourage participation,1
1163,mathematical discourse,1
1164,extension generalization,1
1165,perspectival construction,1
1166,episode classroom,1
1167,commitment perspective,1
1168,discourse episode,1
1169,generalization schema,1
1170,psycholinguistics capture,1
1171,perspective demonstrate,1
1172,basis curriculum,1
1173,effectiveness using,1
1174,language three-,1
1175,exposed new,1
1176,curriculum teach,1
1177,block programming,1
1178,concept computer,1
1179,child concept,1
1180,curriculum using,1
1181,using starlogo,1
1182,barrier entry,1
1183,using block,1
1184,research effectiveness,1
1185,faster learning,1
1186,starlogo tng,1
1187,science observed,1
1188,three- dimensional,1
1189,dimensional environment,1
1190,design basis,1
1191,seventh ninth,1
1192,new curriculum,1
1193,teach child,1
1194,entry faster,1
1195,game design,1
1196,ninth grader,1
1197,grader exposed,1
1198,observed lower,1
1199,learning seventh,1
1200,programming language,1
1201,environment game,1
1202,computer science,1
1203,lower barrier,1
1204,order make,1
1205,explores use,1
1206,tagging mean,1
1207,school class,1
1208,social tagging,1
1209,mean group,1
1210,use tag,1
1211,visualize facilitate,1
1212,tag order,1
1213,use social,1
1214,evolution use,1
1215,class utilizes,1
1216,business school,1
1217,undergraduate business,1
1218,research explores,1
1219,case social,1
1220,viable mean,1
1221,knowledge formation,1
1222,within learning,1
1223,tagging undertaken,1
1224,undertaken analyze,1
1225,analyze pattern,1
1226,group knowledge,1
1227,mean visualize,1
1228,formed within,1
1229,utilizes social,1
1230,tagging viable,1
1231,facilitate group,1
1232,knowledge formed,1
1233,pattern evolution,1
1234,assessment finding,1
1235,across one,1
1236,leveraging difference,1
1237,assessment follows,1
1238,performance collective,1
1239,individual performance,1
1240,follows theoretical,1
1241,wrestle representation,1
1242,coordinating leveraging,1
1243,practice pragmatic,1
1244,may provide,1
1245,pragmatic organization,1
1246,organization assessment,1
1247,strategy coordinating,1
1248,domain practice,1
1249,assumption represent,1
1250,profile case,1
1251,range assessment,1
1252,theoretical assumption,1
1253,methodological limit,1
1254,represent skill,1
1255,discontinuity tractable,1
1256,tractable approach,1
1257,concept differently,1
1258,differently increasingly,1
1259,degree continuity,1
1260,suggest methodological,1
1261,provide degree,1
1262,illuminating discontinuity,1
1263,poster profile,1
1264,pragmatic strategy,1
1265,practice poster,1
1266,difference may,1
1267,limit illuminating,1
1268,study dis,1
1269,one pragmatic,1
1270,across scaffold,1
1271,collective participation,1
1272,scaffold individual,1
1273,increasingly wrestle,1
1274,continuity across,1
1275,participation domain,1
1276,skill concept,1
1277,dis continuity,1
1278,representation practice,1
1279,consideration recent,1
1280,scientific/mathematical inquiry,1
1281,undergird emergent,1
1282,may nevertheless,1
1283,engaged either,1
1284,consider concreteness,1
1285,context learner,1
1286,respectful cognitively,1
1287,jointly suggest,1
1288,priori ``,1
1289,theoretical consideration,1
1290,paper learning,1
1291,suggest even,1
1292,experiencing authentic,1
1293,question prior,1
1294,design may,1
1295,resource authenticity,1
1296,classroom- laboratory-based,1
1297,recent classroom-,1
1298,abstract situation,1
1299,model-based design,1
1300,author furnish,1
1301,simple object,1
1302,cognitively generative,1
1303,concreteness context,1
1304,honest culturally,1
1305,provides sufficient,1
1306,authenticity authentic,1
1307,either design,1
1308,practice recruit,1
1309,empirical finding,1
1310,emergent situativity,1
1311,out-of-school resource,1
1312,`` good-science,1
1313,diverse personal,1
1314,sufficient context,1
1315,reasoning enables,1
1316,object may,1
1317,generate example,1
1318,foster opportunity,1
1319,generative scientifically/mathematically,1
1320,scientifically/mathematically authentic,1
1321,authentic learning,1
1322,cognitive- developmental,1
1323,paper jointly,1
1324,inquiry author,1
1325,good-science '',1
1326,four paper,1
1327,learn subject,1
1328,furnish theoretical,1
1329,personal resource,1
1330,directly student,1
1331,prior interpretation,1
1332,situativity implication,1
1333,draw directly,1
1334,model abstract,1
1335,learner bring,1
1336,learning draw,1
1337,pedagogy situativity,1
1338,specific content,1
1339,study consider,1
1340,transfer make,1
1341,authentic scientific/mathematical,1
1342,authentic inquiry,1
1343,nevertheless undergird,1
1344,content priori,1
1345,even simple,1
1346,insightful connection,1
1347,culturally respectful,1
1348,matter experiencing,1
1349,situativity provides,1
1350,finding question,1
1351,'' practice,1
1352,bring diverse,1
1353,developmental study,1
1354,enables specific,1
1355,make insightful,1
1356,research cognitive-,1
1357,design foster,1
1358,context content,1
1359,situation generate,1
1360,may intellectually,1
1361,student out-of-school,1
1362,intellectually honest,1
1363,laboratory-based empirical,1
1364,connection paper,1
1365,inquiry may,1
1366,interpretation student,1
1367,content pedagogy,1
1368,scientist engaged,1
1369,example transfer,1
1370,opportunity student,1
1371,depend engagement,1
1372,capacity model,1
1373,resource model-based,1
1374,may depend,1
1375,student capacity,1
1376,engagement reasoning,1
1377,session follow,1
1378,access crucial,1
1379,empirical work,1
1380,work highlight,1
1381,opportunity overview,1
1382,development technological,1
1383,material social,1
1384,follow showcase,1
1385,kind material,1
1386,child access,1
1387,overview talk,1
1388,framework start,1
1389,relationship access,1
1390,nurtured within,1
1391,broad range,1
1392,session advance,1
1393,variability kind,1
1394,across broad,1
1395,three research,1
1396,talk three,1
1397,overview presentation,1
1398,understanding relationship,1
1399,crucial better,1
1400,technology empowered,1
1401,way nurtured,1
1402,advance understanding,1
1403,highlight learning,1
1404,understanding variability,1
1405,empirical design,1
1406,conference theme,1
1407,social resource,1
1408,goal session,1
1409,create equitable,1
1410,fluency understanding,1
1411,empowered way,1
1412,program keeping,1
1413,theme overview,1
1414,technological fluency,1
1415,start session,1
1416,emerged research,1
1417,computing tool,1
1418,poster session,1
1419,keeping conference,1
1420,equitable learning,1
1421,opportunity development,1
1422,learning use,1
1423,session poster,1
1424,showcase nine,1
1425,access computing,1
1426,program theoretical,1
1427,presentation empirical,1
1428,project emerged,1
1429,range context,1
1430,understanding create,1
1431,nine empirical,1
1432,employ learner-centered,1
1433,life answer,1
1434,understanding overly,1
1435,shape child,1
1436,group implication,1
1437,interactive science,1
1438,explores cultural,1
1439,decision-making similarity,1
1440,consequential biology,1
1441,report cultural,1
1442,relied upon,1
1443,informal idea,1
1444,coordinating home,1
1445,cultural foundation,1
1446,approach explore,1
1447,utilize home,1
1448,learning biology,1
1449,research employ,1
1450,nutrition ecology,1
1451,biology topic,1
1452,argue participant,1
1453,develop applied,1
1454,applied research,1
