,key,value
302,rather adjust,1
303,educational intervention,1
304,choice learning,1
305,experimental educational,1
306,far exceeded,1
307,environment based,1
308,many result,1
309,investigating area,1
310,exceeded expectation,1
311,way investigating,1
312,worked age,1
313,different environment,1
314,expectation past,1
315,design construction,1
316,learning rather,1
317,based upon,1
318,age grade,1
319,shed light,1
320,facility adjudicated,1
321,setting setting,1
322,certainty professor,1
323,professor viewing,1
324,made judgment,1
325,sequence interpretive,1
326,piece original,1
327,judgment expression,1
328,professor anthropology,1
329,anthropology asked,1
330,expression certainty,1
331,posit data,1
332,student professor,1
333,culturally familiar,1
334,shot mexico,1
335,activity perceived,1
336,interpret activity,1
337,professor approached,1
338,original ethnographic,1
339,way made,1
340,however student,1
341,ethnographic video,1
342,one central,1
343,united state,1
344,data suggest,1
345,perceived culturally,1
346,skill ability,1
347,culturally strange,1
348,interpretive skill,1
349,two piece,1
350,interpret two,1
351,student made,1
352,film shot,1
353,developmental sequence,1
354,frequent expression,1
355,mexico much,1
356,mexico united,1
357,state student,1
358,ability interpret,1
359,asked interpret,1
360,uncertainty however,1
361,video one,1
362,viewing film,1
363,much way,1
364,state posit,1
365,suggest developmental,1
366,strange develops,1
367,expression uncertainty,1
368,shot united,1
369,interpretation video,1
370,judgment frequent,1
371,develops ability,1
372,approached interpretation,1
373,video shot,1
374,central mexico,1
375,lurking context,1
376,addressing three,1
377,89 487,1
378,study identifying,1
379,toward intentional,1
380,procedure inquiry,1
381,trajectory finding,1
382,frequency contribute,1
383,designed explore,1
384,community perspective,1
385,post non-participation,1
386,reveal tendency,1
387,intentional learning,1
388,aim clarify,1
389,observational learning,1
390,observe post,1
391,tendency toward,1
392,member lurker,1
393,study reveal,1
394,lurker inquiry-based,1
395,given opportunity,1
396,group designed,1
397,community consisting,1
398,learning benefited,1
399,approach study,1
400,together interview,1
401,framework perspective,1
402,respective group,1
403,revealing view,1
404,part lurker,1
405,attracted discussion,1
406,discussion unintentional,1
407,high online,1
408,three question,1
409,non-participation learner,1
410,analysis together,1
411,similar procedure,1
412,unintentional learning,1
413,task going,1
414,dimension observational,1
415,question observe,1
416,basis analysis,1
417,81 group,1
418,participation framework,1
419,learner using,1
420,study aim,1
421,consisting 81,1
422,lurker attracted,1
423,benefited respective,1
424,position lurker,1
425,identifying 89,1
426,using log-in,1
427,relation dimension,1
428,integration social,1
429,social learning,1
430,lurker lurking,1
431,count posting,1
432,learning situated,1
433,opportunity observe,1
434,view community,1
435,lurker given,1
436,cohesiveness lurking,1
437,perspective high,1
438,utilizing integration,1
439,similar task,1
440,online community,1
441,perception lurker,1
442,group participation,1
443,characteristic position,1
444,observe group,1
445,engaged similar,1
446,inquiry activity,1
447,lurking trajectory,1
448,community lurker,1
449,learning discussed,1
450,contribute group,1
451,interview revealing,1
452,online frequency,1
453,online learning,1
454,487 member,1
455,group engaged,1
456,lurker community,1
457,learning part,1
458,group cohesiveness,1
459,inquiry-based online,1
460,perspective addressing,1
461,clarify perception,1
462,log-in frequency,1
463,frequency count,1
464,posting basis,1
465,activity online,1
466,context relation,1
467,explore characteristic,1
468,going similar,1
469,community member,1
470,lurker study,1
471,longitudinal study,1
472,history following,1
473,shown description,1
474,classroom little,1
475,experience individual,1
476,active student,1
477,participant design,1
478,participation could,1
479,found participation,1
480,taken place,1
481,participation meaningful,1
482,depended unique,1
483,take away,1
484,found style,1
485,participation classroom,1
486,available curriculum,1
487,intervention taken,1
488,student participant,1
489,school year,1
490,matter finding,1
491,student active,1
492,style student,1
493,develop conceptual,1
494,diverse experience,1
495,either encouraged,1
496,intervention promoted,1
497,finding often,1
498,stifled participant,1
499,curriculum teacher,1
500,study found,1
501,structure made,1
502,participation discourse,1
503,paid however,1
504,classroom help,1
505,attention paid,1
506,place ordinary,1
507,study followed,1
508,following school,1
509,discourse longitudinal,1
510,meaningful disciplinary,1
511,context take,1
512,student within,1
513,promoted disciplinary,1
514,away participation,1
515,classroom discourse,1
516,science history,1
517,encouraged stifled,1
518,engagement science,1
519,understanding subject,1
520,research found,1
521,disciplinary conversation,1
522,conversation classroom,1
523,unique disposition,1
524,however diverse,1
525,could either,1
526,description design,1
527,discourse depended,1
528,disposition student,1
529,often shown,1
530,disciplinary engagement,1
531,design intervention,1
532,ordinary classroom,1
533,followed two,1
534,made available,1
535,participant structure,1
536,system revoice,1
537,inscription system,1
538,revoice contribution,1
539,explain effort,1
540,several episode,1
541,student diverse,1
542,diverse way,1
543,classroom design,1
544,way reasoning,1
545,look student,1
546,orchestrated whole-class,1
547,possible student,1
548,contribution explain,1
549,supporting middle,1
550,communicating reasoning,1
551,student supported,1
552,paper look,1
553,illustrate teacher,1
554,reasoning used,1
555,context measurement,1
556,understanding proportional,1
557,mathematical inscription,1
558,reasoning mathematically,1
559,supported reason,1
560,start communicating,1
561,relation context,1
562,teacher orchestrated,1
563,experiment centered,1
564,measurement illustrate,1
565,system analyzing,1
566,centered supporting,1
567,built student,1
568,reason mathematical,1
569,conversation built,1
570,made possible,1
571,student start,1
572,episode classroom,1
573,mathematically inscription,1
574,analyzing several,1
575,whole-class conversation,1
576,proportional relation,1
577,used inscription,1
578,experiment given,1
579,rule number,1
580,contribution providing,1
581,database used,1
582,public-goods dilemma,1
583,teammate contribution,1
584,dilemma group,1
585,represents public-goods,1
586,whether contribute,1
587,knowledge database,1
588,energy s/he,1
589,five experiment,1
590,dilemma described,1
591,effect following,1
592,feedback teammate,1
593,importance information,1
594,database get,1
595,withhold represents,1
596,reducing cost,1
597,used knowledge,1
598,overview five,1
599,information database,1
600,get information,1
601,us database,1
602,bonus system,1
603,empty nobody,1
604,investigate effect,1
605,s/he us,1
606,establishing prescriptive,1
607,contribute knowledge,1
608,described overview,1
609,information providing,1
610,cost contribution,1
611,sharing group,1
612,experimental environment,1
613,factor providing,1
614,save time,1
615,contribution establishing,1
616,group decision,1
617,database withhold,1
618,shared database,1
619,prescriptive rule,1
620,system reward,1
621,following factor,1
622,benefit experimental,1
623,providing bonus,1
624,reward contributing,1
625,database empty,1
626,nobody benefit,1
627,contribution behavior,1
628,providing feedback,1
629,enabling study,1
630,given investigate,1
631,time energy,1
632,contribute information,1
633,study dilemma,1
634,metaknowledge importance,1
635,contributing reducing,1
636,information contribute,1
637,decision whether,1
638,knowledge sharing,1
639,number contribution,1
640,member save,1
641,providing metaknowledge,1
642,acting mentor,1
643,student classroom,1
644,muve environment,1
645,environment curriculum,1
646,asked collaboratively,1
647,currently extending,1
648,environment muves,1
649,project 's,1
650,learning classroom,1
651,determine virtual,1
652,digital artifact,1
653,transfer learning,1
654,multi-user virtual,1
655,environment may,1
656,solve simulated,1
657,interaction others,1
658,artifact tacit,1
659,learning 2,1
660,national science,1
661,clue computer-based,1
662,19th century,1
663,graphical multi-user,1
664,collaboratively solve,1
665,extending educational,1
666,century city,1
667,nsf funding,1
668,city 's,1
669,'s river,1
670,world setting,1
671,city curriculum,1
672,muves vehicle,1
673,aid transfer,1
674,multi-leveled community,1
675,funding implementing,1
676,environment sufficiently,1
677,'s problem,1
678,agent acting,1
679,science foundation,1
680,computer-based agent,1
681,study determine,1
682,tacit clue,1
683,illness interaction,1
684,prior nsf,1
685,implementing series,1
686,context multi-leveled,1
687,1 classroom-based,1
688,utilizes graphical,1
689,avatar digital,1
690,classroom-based situated,1
691,2 way,1
692,problem illness,1
693,curriculum team,1
694,may aid,1
695,colleague virtual,1
696,replicate authentic,1
697,foundation funded,1
698,classroom experience,1
699,project utilizes,1
700,experience situated,1
701,design-based research,1
702,developed prior,1
703,funded project,1
704,provide student,1
705,practice provide,1
706,authentic context,1
707,practice paper,1
708,describes design-based,1
709,team middle,1
710,mentor colleague,1
711,strategy currently,1
712,student asked,1
713,way virtual,1
714,river city,1
715,educational muve,1
716,simulated 19th,1
717,virtual community,1
718,context real,1
719,virtual environment,1
720,vehicle study,1
721,study 1,1
722,sufficiently replicate,1
723,setting project,1
724,others avatar,1
725,panel address,1
726,enable student,1
727,curriculum classroom,1
728,informal learning,1
729,initiative address,1
730,need revisiting,1
731,create compelling,1
732,tool technique,1
733,compelling project,1
734,classroom well,1
735,platform enable,1
736,new technology,1
737,project new,1
738,address pedagogical,1
739,address tool,1
740,revisiting role,1
741,explore advance,1
742,programming student,1
743,affordances new,1
744,role computer,1
745,learning explore,1
746,technique integrated,1
747,well informal,1
748,programming platform,1
749,technology discus,1
750,integrated curriculum,1
751,pedagogical need,1
752,new initiative,1
753,discus affordances,1
754,advance programming,1
755,challenge insuring,1
756,idldf address,1
757,two major,1
758,implementation interest-driven,1
759,objective addressed,1
760,framework idldf,1
761,establishing relevance,1
762,relevance challenge,1
763,strength motivate,1
764,using form,1
765,covering learning,1
766,learning challenge,1
767,context motivator,1
768,interest motivator,1
769,benefit interest,1
770,challenge covering,1
771,learning learning,1
772,guideline designing,1
773,idldf provides,1
774,learning idldf,1
775,address two,1
776,challenge implementation,1
777,achieve benefit,1
778,designing learning,1
779,insuring enough,1
780,addressed using,1
781,enough strength,1
782,major challenge,1
783,motivator learning,1
784,motivation context,1
785,form motivation,1
786,provides guideline,1
787,activity achieve,1
788,addressed establishing,1
789,interest-driven learning,1
790,learning objective,1
791,use indigenous,1
792,new guinea,1
793,guinea part,1
794,altered fundamental,1
795,fundamental way,1
796,traditional mathematics,1
797,sharp discontinuity,1
798,mathematics altered,1
799,classroom discontinuity,1
800,native language,1
801,incorporating traditional,1
802,process incorporating,1
803,out-of-school practice,1
804,taught indigenous,1
805,national initiative,1
806,instruction mathematics,1
807,counting system,1
808,out-of-school life,1
809,mathematics instruction,1
810,system transformation,1
811,guinea engaged,1
812,transformation out-of-school,1
813,instruction oksapmin,1
814,create strong,1
815,central highland,1
816,school taught,1
817,base 10,1
818,example prior,1
819,life show,1
820,reform mitigated,1
821,create explicit,1
822,mitigated sharp,1
823,english counting,1
824,long-term impact,1
825,activity school,1
826,remote central,1
827,traditional life,1
828,discontinuity activity,1
829,engaged implementing,1
830,mathematics traditional,1
831,impact schooling,1
832,mathematical practice,1
833,use native,1
834,encouraged use,1
835,oksapmin remote,1
836,system education,1
837,report observational,1
838,observational study,1
839,highland community,1
840,allow use,1
841,given way,1
842,traditional way,1
843,mathematics school,1
844,school given,1
845,school though,1
846,school mathematics,1
847,question long-term,1
848,study school,1
849,school child,1
850,education allow,1
851,10 english,1
852,strong link,1
853,show reform,1
854,school instruction,1
855,link activity,1
856,explicit link,1
857,indigenous language,1
858,educational reform,1
859,though time,1
860,life however,1
861,attempt create,1
862,however process,1
863,implementing educational,1
864,schooling out-of-school,1
865,papua new,1
866,created others,1
867,community papua,1
868,part national,1
869,initiative papua,1
870,teacher create,1
871,child encouraged,1
872,student out-of-school,1
873,practice raise,1
874,discontinuity school,1
875,raise question,1
876,prior colonial-like,1
877,link base,1
878,way elementary,1
879,colonial-like system,1
880,indigenous mathematics,1
881,practice traditional,1
882,others example,1
883,language school,1
884,out-of-school mathematical,1
885,reform attempt,1
886,circumstance mean,1
887,control planfulness,1
888,curriculum order,1
889,put implementation,1
890,curriculum designer,1
891,set personal,1
892,designer writer,1
893,need paper,1
894,planfulness may,1
895,designer mind,1
896,writer trainer,1
897,diverse set,1
898,classroom circumstance,1
899,individual spin,1
900,classroom adaptation,1
901,importance identifying,1
902,impossible predict,1
903,primary principal,1
904,outside control,1
905,teacher diverse,1
906,curriculum adapt,1
907,trainer aware,1
908,world infinite,1
909,enactment outside,1
910,element curriculum,1
911,possibility impossible,1
912,type individual,1
913,increase likelihood,1
914,adapt specific,1
915,experience includes,1
916,principal curriculum,1
917,set classroom,1
918,mean diverse,1
919,identifying key,1
920,spin teacher,1
921,order assure,1
922,teacher richer,1
923,least included,1
924,personal classroom,1
925,may put,1
926,aware teacher,1
927,pivotal element,1
928,individualized enactment,1
929,richer experience,1
930,may increase,1
931,specific need,1
932,assure least,1
933,asserts importance,1
934,paper therefore,1
935,implementation curriculum,1
936,closer-to-fidelity enactment,1
937,key pivotal,1
938,included individualized,1
939,adaptation world,1
940,enactment insuring,1
941,teacher may,1
942,likelihood closer-to-fidelity,1
943,predict type,1
944,insuring student,1
945,includes primary,1
946,therefore asserts,1
947,infinite possibility,1
948,inquiry result,1
949,taking help,1
950,five design,1
951,technology-supported inquiry,1
952,representing five,1
953,study describe,1
954,develop historical,1
955,learner develop,1
956,project past,1
957,thinking practice,1
958,design study,1
959,describe approach,1
960,past year,1
961,approach taking,1
962,panel representing,1
963,practice technology-supported,1
964,result research,1
965,conducted project,1
966,research conducted,1
967,historical thinking,1
968,controlling variable,1
969,assessment identify,1
970,constructing experimental,1
971,selective therefore,1
972,description locates,1
973,way empirical,1
974,instructional design,1
975,logic may,1
976,precisely aspect,1
977,two divergent,1
978,instructional leverage,1
979,leverage precisely,1
980,assumed learning,1
981,likely support,1
982,fundamental experimentation,1
983,point apparatus,1
984,grade design,1
985,practice support,1
986,learning different,1
987,necessarily backgrounded,1
988,instruction stemming,1
989,way result,1
990,description experimental,1
991,exploration relationship,1
992,activity student,1
993,often assumed,1
994,aspect experimentation,1
995,role often,1
996,action constructing,1
997,divergent description,1
998,backgrounded focus,1
999,may educationally,1
1000,practice selective,1
1001,practice learning,1
1002,documented multiple,1
1003,support utilizes,1
1004,construction activity,1
1005,experimentation emphasizes,1
1006,empirical exploration,1
1007,educationally fundamental,1
1008,practice theory,1
1009,experiment point,1
1010,multiple assessment,1
1011,focus logic,1
1012,two concurrent,1
1013,theory instruction,1
1014,one view,1
1015,outcome documented,1
1016,therefore instructional,1
1017,concurrent sixth,1
1018,locates instructional,1
1019,may play,1
1020,experimental practice,1
1021,one two,1
1022,suggest logic,1
1023,experiment based,1
1024,mundane action,1
1025,flexible capability,1
1026,alternative description,1
1027,utilizes two,1
1028,based practice,1
1029,logic mundane,1
1030,different way,1
1031,description experimentation,1
1032,emphasizes logic,1
1033,logic controlling,1
1034,experimental apparatus,1
1035,learning support,1
1036,apparatus learning,1
1037,learning experiment,1
1038,way divergent,1
1039,apparatus construction,1
1040,practice likely,1
1041,stemming one,1
1042,experimentation necessarily,1
1043,play role,1
1044,experimentation one,1
1045,capability may,1
1046,view experimentation,1
1047,glean flexible,1
1048,experiment design,1
1049,relationship description,1
1050,whereas alternative,1
1051,identify way,1
1052,description practice,1
1053,variable whereas,1
1054,student glean,1
1055,based alternative,1
1056,collectively ethnographic,1
1057,creative relationship,1
1058,cognition practice,1
1059,present model,1
1060,task individually,1
1061,function system,1
1062,understand choreography,1
1063,system individual,1
1064,explain specific,1
1065,joint cognitive,1
1066,cognition provide,1
1067,activity help,1
1068,conception final,1
1069,relationship choreographer,1
1070,represents unique,1
1071,choreography case,1
1072,help move,1
1073,addressed current,1
1074,initial conception,1
1075,composing studio,1
1076,contribution role,1
1077,individually collectively,1
1078,specific contribution,1
1079,research cognition,1
1080,professional choreographer,1
1081,case distributed,1
1082,cognitive activity,1
1083,accomplish task,1
1084,performance argue,1
1085,study professional,1
1086,one addressed,1
1087,unique model,1
1088,cognition embodied,1
1089,creative work,1
1090,final performance,1
1091,model collective,1
1092,knowledge creative,1
1093,understanding people,1
1094,art dance,1
1095,choreographer dancer,1
1096,sought understand,1
1097,model interaction,1
1098,role function,1
1099,embodied knowledge,1
1100,dancer system,1
1101,studio sought,1
1102,underrepresented study,1
1103,dancer represents,1
1104,collective learning,1
1105,provide rich,1
1106,opportunity enlarge,1
1107,rich opportunity,1
1108,learn think,1
1109,although art,1
1110,particular underrepresented,1
1111,composition initial,1
1112,enlarge understanding,1
1113,dance particular,1
1114,argue creative,1
1115,individual joint,1
1116,study cognition,1
1117,dancer composing,1
1118,work paper,1
1119,system activity,1
1120,learning one,1
1121,think accomplish,1
1122,interaction choreographer,1
1123,activity explain,1
1124,move composition,1
1125,nature learning,1
1126,towards abstracting,1
1127,offer interconnected,1
1128,order discus,1
1129,population typically,1
1130,related theoretical,1
1131,agenda order,1
1132,research setting,1
1133,perspective common,1
1134,sometimes different,1
1135,discus common,1
1136,four research,1
1137,emphasis analyzing,1
1138,feature impact,1
1139,dialogic gestural,1
1140,common feature,1
1141,mere description,1
1142,studying nature,1
1143,work population,1
1144,teaching research,1
1145,learning conduct,1
1146,videographic data,1
1147,different discipline,1
1148,elementary middle,1
1149,perspective diversity,1
1150,conduct learning,1
1151,span elementary,1
1152,different audience,1
1153,four researcher,1
1154,symposium four,1
1155,school setting,1
1156,academic pursuit,1
1157,typically excluded,1
1158,learning setting,1
1159,common four,1
1160,goal move,1
1161,museum common,1
1162,excluded advancement,1
1163,share related,1
1164,audience different,1
1165,interconnected perspective,1
1166,different language,1
1167,learning emphasis,1
1168,classroom school,1
1169,discipline sometimes,1
1170,four however,1
1171,analyzing dialogic,1
1172,setting span,1
1173,different learning,1
1174,diverse population,1
1175,learning varied,1
1176,common goal,1
1177,researcher offer,1
1178,however share,1
1179,abstracting feature,1
1180,description learning,1
1181,beyond mere,1
1182,research agenda,1
1183,move beyond,1
1184,gestural communication,1
1185,context towards,1
1186,advancement academic,1
1187,setting different,1
1188,pursuit research,1
1189,theoretical perspective,1
1190,language four,1
1191,academic access,1
1192,communication work,1
1193,common videographic,1
1194,impact academic,1
1195,feature common,1
1196,setting museum,1
1197,access diverse,1
1198,method studying,1
1199,african-american boy,1
1200,significantly higher,1
1201,initial scaled,1
1202,gender reveals,1
1203,standards-based urban,1
1204,gain increased,1
1205,effect multifaceted,1
1206,past decade,1
1207,high-stakes state,1
1208,rate '',1
1209,detroit public,1
1210,successfully impact,1
1211,gap '',1
1212,remainder district,1
1213,decade address,1
1214,standardized instrument,1
1215,result high-stakes,1
1216,reveals curriculum,1
1217,achievement measured,1
1218,skill peer,1
1219,scaled cohort,1
1220,statewide assessment,1
1221,little fall,1
1222,peer significantly,1
1223,experienced urban,1
1224,urban african-american,1
1225,science teaching,1
1226,examination result,1
1227,focus supporting,1
1228,two cohort,1
1229,population using,1
1230,examine effect,1
1231,learner large,1
1232,science initial,1
1233,test science,1
1234,pas rate,1
1235,made past,1
1236,'' statewide,1
1237,school two,1
1238,measured statewide,1
1239,urban district,1
1240,scaling reform,1
1241,standardized test,1
1242,finding encouraging,1
1243,need learner,1
1244,cohort show,1
1245,district scaleable,1
1246,`` gender,1
1247,school effort,1
1248,curriculum compared,1
1249,component systemic,1
1250,cohort student,1
1251,gender gap,1
1252,supporting standard,1
1253,state standardized,1
1254,statewide standardized,1
1255,teaching urban,1
1256,effort detroit,1
1257,science content,1
1258,increased scale,1
1259,multifaceted scaling,1
1260,reform initiative,1
1261,using result,1
1262,assessment year,1
1263,scale examination,1
1264,reform focus,1
1265,process skill,1
1266,achievement experienced,1
1267,example standards-based,1
1268,large urban,1
1269,show substantive,1
1270,effort succeeds,1
1271,result gender,1
1272,reducing ``,1
1273,succeeds reducing,1
1274,achievement gain,1
1275,district population,1
1276,`` pas,1
1277,'' achievement,1
1278,participated reform,1
1279,compared remainder,1
1280,fall achievement,1
1281,scaleable reform,1
1282,exposure little,1
1283,considerable effort,1
1284,initiative examine,1
1285,curriculum reform,1
1286,half exposure,1
1287,understanding process,1
1288,boy finding,1
1289,encouraging example,1
1290,effort one,1
1291,increase science,1
1292,standard based,1
1293,reform curriculum,1
1294,substantive increase,1
1295,reform successfully,1
1296,higher ``,1
1297,lesson centered,1
1298,summer program,1
1299,city lesson,1
1300,around lego,1
1301,new york,1
1302,environment pilot,1
1303,curriculum two,1
1304,location harlem,1
1305,two location,1
1306,pilot project,1
1307,mindstorms robotics,1
1308,school new,1
1309,middle early,1
1310,teaching standard,1
1311,early high,1
1312,lego mindstorms,1
1313,harlem new,1
1314,city usa,1
1315,student conducted,1
1316,programming environment,1
1317,project testing,1
1318,physic math,1
1319,two summer,1
1320,enhance teaching,1
1321,york city,1
1322,standard physic,1
1323,robotics curriculum,1
1324,graphical programming,1
1325,program early,1
1326,educational robotics,1
1327,centered around,1
1328,present pilot,1
1329,testing curriculum,1
1330,topic middle,1
1331,kit robolab,1
1332,student inner-city,1
1333,project using,1
1334,using educational,1
1335,robolab graphical,1
1336,conducted 2003,1
1337,developed enhance,1
1338,math topic,1
1339,inner-city school,1
1340,2003 two,1
1341,robotics kit,1
1342,development research,1
1343,foster mathematics,1
1344,making breaking,1
1345,student overcome,1
1346,field tested,1
1347,teacher text,1
1348,unit code,1
1349,function technology,1
1350,technology learning,1
1351,-- packaged,1
1352,paper-based student,1
1353,teaching resource,1
1354,classroom emerging,1
1355,table graph,1
1356,project development,1
1357,understanding mathematical,1
1358,focusing learned,1
1359,student five,1
1360,helped student,1
1361,resource report,1
1362,system two,1
1363,technology mathematic,1
1364,text --,1
1365,symbol field,1
1366,packaged 20-session,1
1367,graph symbol,1
1368,function facility,1
1369,week summer,1
1370,wireless handheld,1
1371,function resource,1
1372,enjoyably explore,1
1373,-- server-based,1
1374,mathematical function,1
1375,designed boost,1
1376,school conducted,1
1377,resource developed,1
1378,explore learn,1
1379,code making,1
1380,wireless system,1
1381,summer school,1
1382,environment pre-algebra,1
1383,120 middle,1
1384,report project,1
1385,use handheld,1
1386,boost student,1
1387,multiple representation,1
1388,social engineering,1
1389,server-based handheld,1
1390,mathematic classroom,1
1391,confidently enjoyably,1
1392,engineering helped,1
1393,breaking designed,1
1394,software paper-based,1
1395,study feature,1
1396,technological constraint,1
1397,mathematics learning,1
1398,research focusing,1
1399,representation table,1
1400,facility multiple,1
1401,tested wireless,1
1402,teacher 120,1
1403,code foster,1
1404,developed --,1
1405,overcome technological,1
1406,20-session unit,1
1407,learned strength,1
1408,strength difficulty,1
1409,pre-algebra student,1
1410,difficulty wireless,1
1411,learn function,1
1412,technology confidently,1
1413,conducted study,1
1414,emerging social,1
1415,five week,1
1416,handheld software,1
1417,feature function,1
1418,question symposium,1
1419,conducted part,1
1420,informed choice,1
1421,collaborative process,1
1422,different content,1
1423,research collaborative,1
1424,approach adopted,1
1425,collaboration informed,1
1426,learning problem-solving,1
1427,diversity methodological,1
1428,researcher must,1
1429,research question,1
1430,highlight aspect,1
1431,working towards,1
1432,approach working,1
1433,focal interest,1
1434,towards development,1
1435,revealing particular,1
1436,aspect focal,1
1437,appropriate method,1
1438,toolbox '',1
1439,increasingly focus,1
1440,particular aspect,1
1441,method revealing,1
1442,process analysis,1
1443,must choose,1
1444,shortcoming method,1
1445,promoting collaboration,1
1446,informed way,1
1447,process assessing,1
1448,allow gain,1
1449,speaker symposium,1
1450,unravel aspect,1
1451,symposium highlight,1
1452,way different,1
1453,adopted analyzing,1
