,key,value
538,collaboration discussion,1
539,basic finding,1
540,based structured,1
541,interface present,1
542,in-class discussion,1
543,demonstrably equitable,1
544,various interface,1
545,student middle,1
546,finding effectiveness,1
547,discussion poster/demonstration,1
548,structured collaboration,1
549,university demonstrably,1
550,present basic,1
551,effectiveness various,1
552,environment successfully,1
553,school university,1
554,poster/demonstration describe,1
555,synchronous learning,1
556,link describe,1
557,held student,1
558,change enhanced,1
559,concept give,1
560,prior conception,1
561,user technology,1
562,technology collaborative,1
563,experiment explore,1
564,conception probability,1
565,support learning,1
566,describe research,1
567,work mediated,1
568,example strong,1
569,implemented shared,1
570,size 2,1
571,adult using,1
572,environment implemented,1
573,collaboration adult,1
574,2 5,1
575,shared simulation,1
576,general question,1
577,preliminary result,1
578,game show,1
579,strong prior,1
580,mediated technology,1
581,paper report,1
582,studying synchronous,1
583,general powerful,1
584,ongoing experiment,1
585,direction taken,1
586,approach give,1
587,simulation ``,1
588,student influenced,1
589,report experiment,1
590,distributed synchronous,1
591,'' used,1
592,explore distributed,1
593,collaborating audio,1
594,influenced work,1
595,result ongoing,1
596,probability held,1
597,work change,1
598,participant collaborating,1
599,kansa general,1
600,probability studying,1
601,question collaborative,1
602,give preliminary,1
603,group adult,1
604,experiment general,1
605,video link,1
606,audio video,1
607,learning difficult,1
608,show '',1
609,different number,1
610,used group,1
611,technology support,1
612,simulation indicate,1
613,number simultaneous,1
614,adult ranging,1
615,taken work,1
616,give example,1
617,difficult concept,1
618,research approach,1
619,synchronous computer,1
620,future direction,1
621,learning probability,1
622,enhanced different,1
623,powerful environment,1
624,using kansa,1
625,computer supported,1
626,supported collaboration,1
627,indicate future,1
628,ranging size,1
629,5 participant,1
630,`` game,1
631,work simulation,1
632,simultaneous user,1
633,” designed,1
634,access computer,1
635,compare use,1
636,programming used,1
637,crossing text-based,1
638,learning reading,1
639,after-school program,1
640,text-based virtual,1
641,versus structured,1
642,program increasingly,1
643,reality environment,1
644,writing computer,1
645,use moose,1
646,highlighted include,1
647,child eight,1
648,issue highlighted,1
649,activity school,1
650,meaningful context,1
651,used five,1
652,computer programming,1
653,activity date,1
654,peer expert,1
655,analyzes factor,1
656,structured activity,1
657,mud ”,1
658,thirteen year,1
659,eight thirteen,1
660,used home,1
661,in-school activity,1
662,five classroom,1
663,context issue,1
664,use three,1
665,factor made,1
666,home after-school,1
667,made use,1
668,computer existence,1
669,existence peer,1
670,virtual reality,1
671,crossing le,1
672,free-form versus,1
673,increasingly in-school,1
674,old meaningful,1
675,successful context,1
676,moose crossing,1
677,school atmosphere,1
678,include access,1
679,designed give,1
680,three classroom,1
681,“ mud,1
682,give child,1
683,date used,1
684,le successful,1
685,paper compare,1
686,reading writing,1
687,expert free-form,1
688,classroom analyzes,1
689,help opportunistic,1
690,virtual participant,1
691,conferencing identified,1
692,case-based approach,1
693,problem case,1
694,plain-text electronic,1
695,developed system,1
696,use conferencing,1
697,conferencing need,1
698,student problem,1
699,previous year,1
700,creative management,1
701,participant ’,1
702,agent identifies,1
703,resolved case,1
704,review effect,1
705,management ’,1
706,university mba,1
707,within tutor,1
708,problem experienced,1
709,discussion resolved,1
710,offering help,1
711,agent-based approach,1
712,us agent-based,1
713,setting asynchronous,1
714,teaching collaborative,1
715,point conference,1
716,area within,1
717,call ‘,1
718,year discussion,1
719,presented agent,1
720,open university,1
721,identifies appropriate,1
722,case used,1
723,approach support,1
724,instruction offering,1
725,effect system,1
726,support developed,1
727,experienced student,1
728,conference experimental,1
729,developed us,1
730,student previous,1
731,system us,1
732,system provides,1
733,asynchronous plain-text,1
734,case presented,1
735,electronic conferencing,1
736,identified area,1
737,appropriate point,1
738,course ‘,1
739,provides help,1
740,vp tested,1
741,example problem,1
742,’ review,1
743,tutor use,1
744,system lesson,1
745,mba course,1
746,agent developed,1
747,opportunistic manner,1
748,‘ creative,1
749,support teaching,1
750,tested open,1
751,version agent,1
752,help common,1
753,’ vp,1
754,us case-based,1
755,learned experiment,1
756,manner agent,1
757,agent call,1
758,common student,1
759,used example,1
760,‘ virtual,1
761,place collaborative,1
762,distance want,1
763,program social,1
764,within set,1
765,foundation conducting,1
766,research develop,1
767,social relationship,1
768,conducting interdisciplinary,1
769,authentic discourse,1
770,set social,1
771,interpersonal learning,1
772,relationship functional,1
773,funding national,1
774,learning situating,1
775,want support,1
776,activity authentic,1
777,national science,1
778,science foundation,1
779,science computer,1
780,situating within,1
781,computer science,1
782,highly interpersonal,1
783,functional place,1
784,facilitates highly,1
785,room efficient,1
786,developing implementing,1
787,implementing prototype,1
788,property also,1
789,threedimensional material,1
790,create new,1
791,maintains consistent,1
792,object modify,1
793,student dynamically,1
794,student distant,1
795,share virtual,1
796,proposed within,1
797,architecture furthermore,1
798,various issue,1
799,issue centering,1
800,modeling architecture,1
801,distributed object,1
802,virtual experiment,1
803,space used,1
804,consistency proposed,1
805,creative task,1
806,consistent status,1
807,virtual space,1
808,seen student,1
809,system designed,1
810,used perform,1
811,experiment carry,1
812,material based,1
813,prototype system,1
814,evaluate various,1
815,location share,1
816,based omg-corba,1
817,perform virtual,1
818,virtual three-dimensional,1
819,centering proposed,1
820,property system,1
821,distant location,1
822,method create,1
823,also introduced,1
824,carry creative,1
825,method maintain,1
826,introduced lastly,1
827,dynamically create,1
828,task student,1
829,present room,1
830,object modeling,1
831,furthermore method,1
832,enables several,1
833,lastly developing,1
834,status virtual,1
835,system maintains,1
836,space threedimensional,1
837,new object,1
838,maintain consistency,1
839,proposed method,1
840,within virtual,1
841,efficient communication,1
842,communication method,1
843,space seen,1
844,designed enables,1
845,system evaluate,1
846,modify property,1
847,three-dimensional space,1
848,several student,1
849,omg-corba distributed,1
850,student engaged,1
851,collaboration differ,1
852,representation influence,1
853,program research,1
854,facilitates learning,1
855,college chemistry,1
856,kind discourse,1
857,tool representation,1
858,student collaboration,1
859,chemistry student,1
860,differ wet,1
861,real world,1
862,achieve part,1
863,understanding student,1
864,influence kind,1
865,research design,1
866,conducted study,1
867,occurs understanding,1
868,discourse occurs,1
869,lab different,1
870,wet lab,1
871,activity real,1
872,part interdisciplinary,1
873,lab computer,1
874,student achieve,1
875,distance conducted,1
876,engaged collaborative,1
877,task field,1
878,target math,1
879,area nature,1
880,perceived value,1
881,multi-media activity,1
882,designed allow,1
883,activity specifically,1
884,written spoken,1
885,found attitude,1
886,include interactive,1
887,communication found,1
888,task found,1
889,builder designed,1
890,graphical interface,1
891,interpersonal attitude,1
892,real-time written,1
893,task directive,1
894,area remote,1
895,learning collaborative,1
896,including area,1
897,pair player,1
898,ass learning,1
899,three-dimensional view,1
900,collaborative potential,1
901,towards game,1
902,feature activity,1
903,remote computer-supported,1
904,found playing,1
905,academic gain,1
906,tiling surface,1
907,affected learning,1
908,concept including,1
909,value enjoyment,1
910,area perimeter,1
911,learning interpersonal,1
912,perimeter volume,1
913,cscl multi-media,1
914,sound feedback,1
915,playing led,1
916,task specified,1
917,size gain,1
918,attitude game,1
919,study 134,1
920,impacted size,1
921,together working,1
922,led academic,1
923,surface embedded,1
924,communication partner,1
925,computer feature,1
926,game communication,1
927,allow pair,1
928,view sound,1
929,study addressed,1
930,significantly impacted,1
931,partner gender,1
932,spoken communication,1
933,communication mathematical,1
934,gain target,1
935,embedded task,1
936,affect attitude,1
937,build house,1
938,difference found,1
939,activity builder,1
940,attitude towards,1
941,specifically study,1
942,addressed different,1
943,attitude perceived,1
944,nature task,1
945,child undertaken,1
946,working computer,1
947,enjoyment task,1
948,describes novel,1
949,feedback real-time,1
950,two- three-dimensional,1
951,activity include,1
952,gain mode,1
953,game player,1
954,interactive graphical,1
955,specified significantly,1
956,potential activity,1
957,mathematical concept,1
958,volume tiling,1
959,undertaken ass,1
960,communication different,1
961,gender difference,1
962,house together,1
963,field study,1
964,research area,1
965,found affect,1
966,novel research,1
967,134 elementary,1
968,different mode,1
969,player 's,1
970,different task,1
971,player build,1
972,directive affected,1
973,math area,1
974,'s partner,1
975,interface two-,1
976,state sent,1
977,`` telementors,1
978,three african,1
979,student interact,1
980,would allow,1
981,idea little,1
982,african country,1
983,'' previously,1
984,country used,1
985,folk tale,1
986,area expertise,1
987,9th grade,1
988,pilot project,1
989,written class,1
990,telementors rewritten,1
991,distant ``,1
992,invented ``,1
993,letter asked,1
994,interact distant,1
995,received reply,1
996,least two,1
997,allow student,1
998,five 9th,1
999,construct richer,1
1000,student received,1
1001,telementors '',1
1002,reply least,1
1003,setting story,1
1004,sent e-mail,1
1005,asked question,1
1006,telementors three,1
1007,richer accurate,1
1008,united state,1
1009,question would,1
1010,communication idea,1
1011,way fostering,1
1012,possible student,1
1013,little explored,1
1014,student construct,1
1015,project five,1
1016,published world,1
1017,certain area,1
1018,e-mail letter,1
1019,story student,1
1020,intercultural communication,1
1021,story published,1
1022,fostering intercultural,1
1023,explored pilot,1
1024,telementoring way,1
1025,rewrite invented,1
1026,`` folk,1
1027,two telementors,1
1028,letter telementors,1
1029,student united,1
1030,tale '',1
1031,previously written,1
1032,expertise telementoring,1
1033,made possible,1
1034,'' certain,1
1035,used reply,1
1036,reply rewrite,1
1037,class letter,1
1038,accurate setting,1
1039,rewritten story,1
1040,internet made,1
1041,concept called,1
1042,technology paper,1
1043,existing internet,1
1044,community on-line,1
1045,development tpd,1
1046,engaged school,1
1047,organization develop,1
1048,several tpd,1
1049,support community,1
1050,together forging,1
1051,forging believe,1
1052,education reform,1
1053,design tapped,1
1054,tpd needed,1
1055,mode collaboration,1
1056,concept rationale,1
1057,community-building approach,1
1058,foundation concept,1
1059,community concept,1
1060,school reform,1
1061,environment enables,1
1062,nextgeneration commercial,1
1063,environment community-building,1
1064,selfsustaining tpd,1
1065,present theoretical,1
1066,community teacher,1
1067,embodied nextgeneration,1
1068,teacher engaged,1
1069,establish support,1
1070,online tpd,1
1071,tapped together,1
1072,enables u,1
1073,study mode,1
1074,believe selfsustaining,1
1075,new model,1
1076,on-line environment,1
1077,internet technology,1
1078,suggests new,1
1079,tapped virtual,1
1080,u employ,1
1081,collaboration embodied,1
1082,called tapped,1
1083,working several,1
1084,commercial internet,1
1085,tpd community,1
1086,develop new,1
1087,technology study,1
1088,model teacher,1
1089,reform research,1
1090,reform working,1
1091,rationale behind,1
1092,employ existing,1
1093,new online,1
1094,k-12 education,1
1095,behind design,1
1096,needed establish,1
1097,community growing,1
1098,educator notion,1
1099,investigated website,1
1100,involving high,1
1101,importance entire,1
1102,education educator,1
1103,student school,1
1104,funded september,1
1105,virtual u,1
1106,present social,1
1107,environment imbued,1
1108,network centre,1
1109,etc constitute,1
1110,practice '',1
1111,well-established partnership,1
1112,school learner,1
1113,undergraduate already,1
1114,communication process,1
1115,teacher university,1
1116,community stress,1
1117,teacher educator,1
1118,supervisor professor,1
1119,interconnected learning,1
1120,entire communication,1
1121,educator applied,1
1122,excellence funded,1
1123,website tact,1
1124,collaborative community,1
1125,structure interconnected,1
1126,continuous transformation,1
1127,council canada,1
1128,member telelearning,1
1129,constitute system,1
1130,complementary knowledge,1
1131,stress importance,1
1132,applied education,1
1133,`` telelearning,1
1134,creation functional,1
1135,transformation research,1
1136,different school,1
1137,telelearning network,1
1138,dominated complementary,1
1139,teacher teacher,1
1140,contribute creation,1
1141,1995 social,1
1142,system dominated,1
1143,september 1995,1
1144,'' investigated,1
1145,u support,1
1146,tact virtual,1
1147,university supervisor,1
1148,undergraduate teacher,1
1149,functional collaborative,1
1150,research council,1
1151,imbued continuous,1
1152,tool contribute,1
1153,interaction involving,1
1154,common sharing,1
1155,already linked,1
1156,canada present,1
1157,notion learning,1
1158,partnership learning,1
1159,learner student,1
1160,professor etc,1
1161,telelearning tool,1
1162,therefore environment,1
1163,activity social,1
1164,linked different,1
1165,growing well-established,1
1166,sharing creating,1
1167,question ``,1
1168,building common,1
1169,centre excellence,1
1170,creating therefore,1
1171,student involved,1
1172,student internet,1
1173,discrete task,1
1174,task although,1
1175,database various,1
1176,little evidence,1
1177,knowledge orientation,1
1178,used database,1
1179,opposed individually-oriented,1
1180,involved collaboration,1
1181,student created,1
1182,collaboration opposed,1
1183,supporting greater,1
1184,use database,1
1185,challenge issue,1
1186,ninth-grade student,1
1187,individually-oriented activity,1
1188,bibliographic database,1
1189,database term,1
1190,various way,1
1191,analyzes student,1
1192,although student,1
1193,internet project,1
1194,focusing completing,1
1195,term two,1
1196,project 82,1
1197,found world,1
1198,evidence knowledge-oriented,1
1199,database resource,1
1200,oriented toward,1
1201,used shared,1
1202,orientation collaborative,1
1203,opposed focusing,1
1204,paper analyzes,1
1205,activity discus,1
1206,knowledge-building opposed,1
1207,knowledge-oriented activity,1
1208,82 ninth-grade,1
1209,collaborative student,1
1210,greater knowledge,1
1211,two dimension,1
1212,2 much,1
1213,1 much,1
1214,much oriented,1
1215,way project,1
1216,discus challenge,1
1217,completing discrete,1
1218,saw little,1
1219,issue related,1
1220,dimension 1,1
1221,shared bibliographic,1
1222,toward knowledge-building,1
1223,related supporting,1
1224,resource found,1
1225,project saw,1
1226,web paper,1
1227,much student,1
1228,practice without,1
1229,designing workplace,1
1230,workplace instructional,1
1231,isolation peer,1
1232,difficulty constrain,1
1233,designer articulate,1
1234,'' problem,1
1235,eliminates possibility,1
1236,rarely work,1
1237,prior situation,1
1238,expand knowledge,1
1239,difficult designer,1
1240,situation variant,1
1241,new situation,1
1242,constructivist '',1
1243,professional instructional,1
1244,professional growth,1
1245,detecting novelty,1
1246,reflective practice,1
1247,expertise tacit,1
1248,number known,1
1249,tacit difficult,1
1250,social learning,1
1251,tendency perceive,1
1252,`` constructivist,1
1253,perceive current,1
1254,constrains designer,1
1255,support routine,1
1256,instructional designer,1
1257,flexibility designing,1
1258,practice professional,1
1259,possibility social,1
1260,current situation,1
1261,reflection proceed,1
1262,proceed related,1
1263,filter detecting,1
1264,known difficulty,1
1265,routine practice,1
1266,growth reflective,1
1267,problem tendency,1
1268,work specialist,1
1269,practice ubiquitous,1
1270,routine expertise,1
1271,work instructional,1
1272,novelty new,1
1273,designer expand,1
1274,related ``,1
1275,individual reflection,1
1276,without articulation,1
1277,amount growth,1
1278,act filter,1
1279,variant prior,1
1280,growth routine,1
1281,knowledge flexibility,1
1282,articulate thinking,1
1283,reflection practice,1
1284,constrain amount,1
1285,articulation reflection,1
1286,specialist rarely,1
1287,designer growth,1
1288,growth individual,1
1289,ubiquitous number,1
1290,situation act,1
1291,designer isolation,1
1292,thinking support,1
1293,learning observation,1
1294,observation constrains,1
1295,peer eliminates,1
1296,whatever model,1
1297,teacher expert,1
1298,model mathematics,1
1299,design education,1
1300,suggests whatever,1
1301,environment extent,1
1302,model thinking,1
1303,model take,1
1304,education madethe,1
1305,help computer,1
1306,learning open-ended,1
1307,take supporting,1
1308,look architectural,1
1309,'' student,1
1310,medium education,1
1311,architecture education,1
1312,computer learning,1
1313,expert peer,1
1314,look using,1
1315,senseof control,1
1316,exploring use,1
1317,away control,1
1318,appealing educator,1
1319,computer technology,1
1320,without losing,1
1321,collaboration strongly,1
1322,research also,1
1323,supporting collaborative,1
1324,work exploring,1
1325,madethe idea,1
1326,feature environment,1
1327,'ihese two,1
1328,dealing balance,1
1329,experience collaboration,1
1330,mathematics education,1
1331,create ``,1
1332,particular paper,1
1333,provide effective,1
1334,pedagogy design,1
1335,control learning,1
1336,`` mathematics,1
1337,mathematics using,1
1338,used successfully,1
1339,extent student,1
1340,design-based environment,1
1341,also suggests,1
1342,control away,1
1343,educator one,1
1344,studio provide,1
1345,able collaborate,1
1346,architectural design,1
1347,process keywords,1
1348,technology education,1
1349,design studio,1
1350,collaboration open-endedlearning,1
1351,adapt studio,1
1352,process paper,1
1353,learn mathematics,1
1354,learning help,1
1355,keywords architecture,1
1356,research student,1
1357,learning process,1
1358,technology research,1
1359,computer create,1
1360,student autonomy,1
1361,open-endedlearning particular,1
1362,collaboration design,1
1363,design activity,1
1364,studio paper,1
1365,strongly influenced,1
1366,show design,1
1367,activity design,1
1368,peer without,1
1369,ethnographic case,1
1370,balance control,1
1371,collaborate teacher,1
1372,studio ethnographic,1
1373,losing control,1
1374,studio provides,1
1375,autonomy technology,1
1376,present two,1
1377,important feature,1
1378,mathematics learning,1
1379,studio '',1
1380,using pedagogy,1
1381,study mathematics,1
1382,computational medium,1
1383,learning 'ihese,1
1384,successfully mathematics,1
1385,control collaboration,1
1386,education collaborative,1
1387,effective model,1
1388,influenced senseof,1
1389,open-ended design-based,1
1390,study interview,1
1391,environment appealing,1
1392,paper look,1
1393,introduction computational,1
1394,provides model,1
1395,computer adapt,1
1396,idea learning,1
1397,using computer,1
1398,model dealing,1
1399,student experience,1
1400,mathematics studio,1
1401,studio model,1
1402,education qualitative,1
1403,education design,1
1404,one important,1
1405,communication community,1
1406,foster varying,1
1407,speculates practical,1
1408,sustaining varying,1
1409,paper attempt,1
1410,author speculates,1
1411,among online,1
1412,several key,1
1413,public problem,1
1414,varying level,1
1415,term capacity,1
1416,work john,1
1417,private communication,1
1418,environment term,1
1419,form foundation,1
1420,differential use,1
1421,stimulating sustaining,1
1422,discussion differential,1
1423,john dewey,1
1424,associative public,1
1425,use web-based,1
1426,specifically public,1
1427,foster creation,1
1428,community defined,1
1429,construct form,1
1430,discriminate among,1
1431,discourse within,1
1432,foundation discussion,1
1433,community emanate,1
1434,implication stimulating,1
1435,within community,1
1436,-- specifically,1
1437,community author,1
1438,emanate work,1
1439,dewey --,1
1440,web-based technology,1
1441,within online,1
1442,level discourse,1
1443,empirical implication,1
1444,technology foster,1
1445,public private,1
1446,creation maintenance,1
1447,key construct,1
1448,community several,1
1449,problem concept,1
1450,attempt discriminate,1
1451,practical empirical,1
1452,capacity foster,1
1453,maintenance online,1
1454,concept associative,1
1455,promote discussion,1
1456,research carried,1
1457,connect provide,1
1458,known teacher,1
